Date,Price,BuySignal,SellSignal,ExitSignal
2018-12-28 16:30:00,23062.4,,,
2018-12-28 17:30:00,23062.4,,1,
2018-12-31 10:00:00,23263.38,1,,
2018-12-31 10:30:00,23251.37,,,
2018-12-31 11:00:00,23205.41,,,
2018-12-31 11:30:00,23200.39,,,
2018-12-31 12:00:00,23216.57,,,
2018-12-31 12:30:00,23242.25,,,
2018-12-31 13:00:00,23276.37,,,
2018-12-31 13:30:00,23327.21,,,
2018-12-31 14:00:00,23232.21,,,
2018-12-31 14:30:00,23181.81,,,
2018-12-31 15:00:00,23232.37,,,
2018-12-31 15:30:00,23237.03,,,
2018-12-31 16:00:00,23322.51,,1,
2018-12-31 16:30:00,23327.46,,,
2018-12-31 17:30:00,23327.46,,,
2019-01-02 10:00:00,23070.48,,,
2019-01-02 10:30:00,23121.45,,1,
2019-01-02 11:00:00,23217.82,,,
2019-01-02 11:30:00,23268.58,,,
2019-01-02 12:00:00,23209.13,,,
2019-01-02 12:30:00,23217.89,,,
2019-01-02 13:00:00,23327.71,1,,
2019-01-02 13:30:00,23385.06,,,1
2019-01-02 14:00:00,23412.3,,,1
2019-01-02 14:30:00,23295.03,,,
2019-01-02 15:00:00,23267.66,,,
2019-01-02 15:30:00,23236.33,,,
2019-01-02 16:00:00,23340.71,,,
2019-01-02 16:30:00,23346.24,,1,
2019-01-02 17:00:00,23346.24,,,
2019-01-03 10:00:00,23029.32,,,
2019-01-03 10:30:00,22819.91,,,
2019-01-03 11:00:00,22779.61,,,
2019-01-03 11:30:00,22773.43,,,
2019-01-03 12:00:00,22950.41,,,
2019-01-03 12:30:00,22916.08,,,
2019-01-03 13:00:00,22948.72,,,
2019-01-03 13:30:00,22823.35,,,
2019-01-03 14:00:00,22773.34,,,
2019-01-03 14:30:00,22860.06,,,
2019-01-03 15:00:00,22742.94,,,
2019-01-03 15:30:00,22730.11,,,
2019-01-03 16:00:00,22683.58,,,
2019-01-03 16:30:00,22686.22,,,
2019-01-03 17:00:00,22686.22,,,
2019-01-04 10:00:00,23147.79,1,,
2019-01-04 10:30:00,23304.69,,,
2019-01-04 11:00:00,23312.64,,,1
2019-01-04 11:30:00,23265.31,,,1
2019-01-04 12:00:00,23328.74,,,1
2019-01-04 12:30:00,23398.57,,,1
2019-01-04 13:00:00,23454.62,,,1
2019-01-04 13:30:00,23461.49,,,1
2019-01-04 14:00:00,23422.32,,,
2019-01-04 14:30:00,23433.24,,,
2019-01-04 15:00:00,23378.45,,,
2019-01-04 15:30:00,23381.65,,,
2019-01-04 16:00:00,23426.68,,,
2019-01-04 16:30:00,23433.16,,1,
2019-01-04 17:30:00,23433.16,,,
2019-01-07 10:00:00,23386.55,,,
2019-01-07 10:30:00,23407.07,,,
2019-01-07 11:00:00,23501.66,,,
2019-01-07 11:30:00,23508.87,,,
2019-01-07 12:00:00,23629.52,,,
2019-01-07 12:30:00,23609.31,,,1
2019-01-07 13:00:00,23645.62,,,1
2019-01-07 13:30:00,23664.0,,,1
2019-01-07 14:00:00,23574.92,,,1
2019-01-07 14:30:00,23569.84,,,
2019-01-07 15:00:00,23509.09,,,
2019-01-07 15:30:00,23593.72,,,
2019-01-07 16:00:00,23527.06,,1,
2019-01-07 16:30:00,23531.35,,,
2019-01-07 17:30:00,23531.35,,,
2019-01-08 10:00:00,23767.46,1,,
2019-01-08 10:30:00,23675.57,,,
2019-01-08 11:00:00,23617.29,,,
2019-01-08 11:30:00,23655.51,,,
2019-01-08 12:00:00,23686.73,,,
2019-01-08 12:30:00,23752.72,,,
2019-01-08 13:00:00,23674.86,,,
2019-01-08 13:30:00,23722.33,,,
2019-01-08 14:00:00,23772.9,,,1
2019-01-08 14:30:00,23751.6,,,1
2019-01-08 15:00:00,23764.79,,,
2019-01-08 15:30:00,23799.41,,,
2019-01-08 16:00:00,23786.21,,,
2019-01-08 16:30:00,23787.45,,,
2019-01-08 17:00:00,23787.45,,,
2019-01-09 10:00:00,23955.7,,,1
2019-01-09 10:30:00,23923.08,,,1
2019-01-09 11:00:00,23853.97,,,
2019-01-09 11:30:00,23913.04,,,
2019-01-09 12:00:00,23937.05,,,1
2019-01-09 12:30:00,23923.56,,,
2019-01-09 13:00:00,23964.05,,,
2019-01-09 13:30:00,23954.39,,,
2019-01-09 14:00:00,23917.27,,,
2019-01-09 14:30:00,23875.27,,,
2019-01-09 15:00:00,23917.58,,,
2019-01-09 15:30:00,23925.82,,1,
2019-01-09 16:00:00,23876.75,,,
2019-01-09 16:30:00,23879.12,,,
2019-01-09 17:00:00,23879.12,,,
2019-01-10 10:00:00,23740.24,,,
2019-01-10 10:30:00,23836.47,,,
2019-01-10 11:00:00,23872.43,,,
2019-01-10 11:30:00,23875.56,,,
2019-01-10 12:00:00,23924.88,1,,
2019-01-10 12:30:00,23920.13,,,
2019-01-10 13:00:00,23943.33,,,
2019-01-10 13:30:00,23859.47,,,
2019-01-10 14:00:00,23857.2,,,
2019-01-10 14:30:00,23943.29,1,,
2019-01-10 15:00:00,23928.61,,,
2019-01-10 15:30:00,23957.81,,,
2019-01-10 16:00:00,24000.93,,,1
2019-01-10 16:30:00,24001.92,,,1
2019-01-10 17:00:00,24001.92,,,1
2019-01-11 10:00:00,23850.95,,,
2019-01-11 10:30:00,23805.63,,,
2019-01-11 11:00:00,23910.79,,1,
2019-01-11 11:30:00,23890.25,,,
2019-01-11 12:00:00,23938.2,,,
2019-01-11 12:30:00,23950.01,1,,
2019-01-11 13:00:00,23960.07,,,
2019-01-11 13:30:00,23905.48,,,
2019-01-11 14:00:00,23923.87,,,
2019-01-11 14:30:00,23944.1,,,
2019-01-11 15:00:00,23924.05,,,
2019-01-11 15:30:00,23929.29,,1,
2019-01-11 16:00:00,23991.64,,,
2019-01-11 16:30:00,23995.95,,,
2019-01-11 17:00:00,23995.95,,,
2019-01-14 10:00:00,23863.94,,,
2019-01-14 10:30:00,23877.02,,,
2019-01-14 11:00:00,23897.99,,1,
2019-01-14 11:30:00,23866.67,,,
2019-01-14 12:00:00,23894.08,,,
2019-01-14 12:30:00,23938.52,,,
2019-01-14 13:00:00,23928.47,,,
2019-01-14 13:30:00,23926.55,1,,
2019-01-14 14:00:00,23920.58,,,
2019-01-14 14:30:00,23899.66,,,
2019-01-14 15:00:00,23956.05,1,,
2019-01-14 15:30:00,23926.39,,,
2019-01-14 16:00:00,23904.54,,,
2019-01-14 16:30:00,23909.84,,1,
2019-01-14 17:00:00,23909.84,,,
2019-01-15 10:00:00,23951.41,1,,
2019-01-15 10:30:00,23923.1,,,
2019-01-15 11:00:00,23997.71,,,
2019-01-15 11:30:00,23979.56,,,1
2019-01-15 12:00:00,24049.02,,,1
2019-01-15 12:30:00,24073.07,,,1
2019-01-15 13:00:00,24042.85,,,1
2019-01-15 13:30:00,24039.15,,,1
2019-01-15 14:00:00,24038.0,,,
2019-01-15 14:30:00,23941.17,,,
2019-01-15 15:00:00,23998.06,,,
2019-01-15 15:30:00,24024.76,,1,
2019-01-15 16:00:00,24063.28,,,
2019-01-15 16:30:00,24065.59,,,
2019-01-15 17:00:00,24065.59,,,
2019-01-16 10:00:00,24199.89,,,1
2019-01-16 10:30:00,24209.68,,,1
2019-01-16 11:00:00,24188.23,,,1
2019-01-16 11:30:00,24222.28,,,1
2019-01-16 12:00:00,24185.17,,,1
2019-01-16 12:30:00,24206.11,,,
2019-01-16 13:00:00,24219.28,,,
2019-01-16 13:30:00,24220.27,,,
2019-01-16 14:00:00,24235.45,,,
2019-01-16 14:30:00,24264.53,,,
2019-01-16 15:00:00,24250.88,,,
2019-01-16 15:30:00,24283.8,,,
2019-01-16 16:00:00,24202.68,,,
2019-01-16 16:30:00,24207.16,,,
2019-01-16 17:00:00,24207.16,,,
2019-01-17 10:00:00,24173.93,,1,
2019-01-17 10:30:00,24177.75,,,
2019-01-17 11:00:00,24170.57,,,
2019-01-17 11:30:00,24193.24,,,
2019-01-17 12:00:00,24197.55,,,
2019-01-17 12:30:00,24192.49,,,
2019-01-17 13:00:00,24167.95,,,
2019-01-17 13:30:00,24225.07,1,,
2019-01-17 14:00:00,24221.65,,,
2019-01-17 14:30:00,24203.69,,,
2019-01-17 15:00:00,24336.99,,,1
2019-01-17 15:30:00,24335.48,,,1
2019-01-17 16:00:00,24368.47,,,1
2019-01-17 16:30:00,24370.1,,,1
2019-01-17 17:00:00,24370.1,,,1
2019-01-18 10:00:00,24504.3,,,1
2019-01-18 10:30:00,24510.95,,,1
2019-01-18 11:00:00,24581.84,,,1
2019-01-18 11:30:00,24636.75,,,1
2019-01-18 12:00:00,24678.85,,,1
2019-01-18 12:30:00,24724.14,,,1
2019-01-18 13:00:00,24723.18,,,1
2019-01-18 13:30:00,24671.7,,,
2019-01-18 14:00:00,24701.13,,,
2019-01-18 14:30:00,24665.52,,,
2019-01-18 15:00:00,24663.54,,,
2019-01-18 15:30:00,24660.47,,,
2019-01-18 16:00:00,24708.23,,1,
2019-01-18 16:30:00,24706.35,,,
2019-01-18 17:00:00,24706.35,,,
2019-01-22 10:00:00,24555.21,,,
2019-01-22 10:30:00,24543.34,,,
2019-01-22 11:00:00,24516.23,,,
2019-01-22 11:30:00,24509.55,,,
2019-01-22 12:00:00,24389.73,,,
2019-01-22 12:30:00,24407.55,,,
2019-01-22 13:00:00,24407.97,,,
2019-01-22 13:30:00,24328.38,,,
2019-01-22 14:00:00,24346.8,,,
2019-01-22 14:30:00,24299.83,,,
2019-01-22 15:00:00,24299.63,,,
2019-01-22 15:30:00,24328.47,,,
2019-01-22 16:00:00,24411.16,,,
2019-01-22 16:30:00,24404.48,,,
2019-01-22 17:00:00,24404.48,,,
2019-01-23 10:00:00,24671.81,1,,
2019-01-23 10:30:00,24564.06,,,
2019-01-23 11:00:00,24506.89,,,
2019-01-23 11:30:00,24460.66,,,
2019-01-23 12:00:00,24365.63,,,
2019-01-23 12:30:00,24389.95,,,
2019-01-23 13:00:00,24461.56,,1,
2019-01-23 13:30:00,24453.97,,,
2019-01-23 14:00:00,24495.18,1,,
2019-01-23 14:30:00,24533.34,,,
2019-01-23 15:00:00,24498.94,,,
2019-01-23 15:30:00,24574.27,,,
2019-01-23 16:00:00,24575.36,,,
2019-01-23 16:30:00,24575.62,,,
2019-01-23 17:00:00,24575.62,,,
2019-01-24 10:00:00,24495.74,,,
2019-01-24 10:30:00,24617.53,,,
2019-01-24 11:00:00,24554.41,,,
2019-01-24 11:30:00,24528.13,,,
2019-01-24 12:00:00,24594.02,,1,
2019-01-24 12:30:00,24525.47,,,
2019-01-24 13:00:00,24496.5,,1,
2019-01-24 13:30:00,24442.31,,,
2019-01-24 14:00:00,24485.45,,,
2019-01-24 14:30:00,24497.12,,,
2019-01-24 15:00:00,24530.22,,,
2019-01-24 15:30:00,24542.83,1,,
2019-01-24 16:00:00,24554.43,,,
2019-01-24 16:30:00,24553.24,,,
2019-01-24 17:00:00,24553.24,,,
2019-01-25 10:00:00,24767.08,,,1
2019-01-25 10:30:00,24819.79,,,1
2019-01-25 11:00:00,24838.89,,,1
2019-01-25 11:30:00,24765.62,,,1
2019-01-25 12:00:00,24790.37,,,1
2019-01-25 12:30:00,24813.01,,,
2019-01-25 13:00:00,24723.38,,,
2019-01-25 13:30:00,24751.29,,,
2019-01-25 14:00:00,24758.26,,,
2019-01-25 14:30:00,24708.87,,1,
2019-01-25 15:00:00,24741.64,,,
2019-01-25 15:30:00,24708.59,,,
2019-01-25 16:00:00,24732.45,,,
2019-01-25 16:30:00,24737.2,,,
2019-01-25 17:00:00,24737.2,,,
2019-01-28 10:00:00,24392.92,,,
2019-01-28 10:30:00,24442.7,,,
2019-01-28 11:00:00,24408.98,,,
2019-01-28 11:30:00,24423.81,,,
2019-01-28 12:00:00,24343.45,,,
2019-01-28 12:30:00,24391.25,,,
2019-01-28 13:00:00,24372.68,,,
2019-01-28 13:30:00,24437.7,,,
2019-01-28 14:00:00,24465.84,,,
2019-01-28 14:30:00,24442.31,,,
2019-01-28 15:00:00,24496.18,,,
2019-01-28 15:30:00,24499.0,,,
2019-01-28 16:00:00,24531.21,1,,
2019-01-28 16:30:00,24528.22,,,
2019-01-28 18:00:00,24528.22,,,
2019-01-29 10:00:00,24635.09,,,
2019-01-29 10:30:00,24660.33,,,
2019-01-29 11:00:00,24524.85,,,
2019-01-29 11:30:00,24565.17,,,
2019-01-29 12:00:00,24617.52,,,
2019-01-29 12:30:00,24637.84,,,1
2019-01-29 13:00:00,24609.74,,,
2019-01-29 13:30:00,24617.66,,,
2019-01-29 14:00:00,24629.15,,,
2019-01-29 14:30:00,24579.29,,,
2019-01-29 15:00:00,24534.36,,1,
2019-01-29 15:30:00,24588.77,1,,
2019-01-29 16:00:00,24578.81,,,
2019-01-29 16:30:00,24579.96,,,
2019-01-29 17:00:00,24579.96,,,
2019-01-30 10:00:00,24810.01,1,,
2019-01-30 10:30:00,24852.02,,,1
2019-01-30 11:00:00,24856.38,,,1
2019-01-30 11:30:00,24904.86,,,1
2019-01-30 12:00:00,24928.3,,,1
2019-01-30 12:30:00,24939.9,,,1
2019-01-30 13:00:00,24906.71,,,1
2019-01-30 13:30:00,24865.27,,,
2019-01-30 14:00:00,24841.79,,,
2019-01-30 14:30:00,25007.94,,,
2019-01-30 15:00:00,25106.73,,,1
2019-01-30 15:30:00,25002.99,,,1
2019-01-30 16:00:00,25014.6,,,
2019-01-30 16:30:00,25014.86,,,
2019-01-30 17:00:00,25014.86,,,
2019-01-31 10:00:00,24881.86,,,
2019-01-31 10:30:00,24958.88,,,
2019-01-31 11:00:00,24941.15,,1,
2019-01-31 11:30:00,24948.89,,,
2019-01-31 12:00:00,25032.41,,,
2019-01-31 12:30:00,24981.71,,,
2019-01-31 13:00:00,24962.6,,,
2019-01-31 13:30:00,24947.43,,,
2019-01-31 14:00:00,24976.2,,,
2019-01-31 14:30:00,24952.81,,,
2019-01-31 15:00:00,24972.45,,1,
2019-01-31 15:30:00,24964.32,,,
2019-01-31 16:00:00,25009.37,,,
2019-01-31 16:30:00,24999.67,,1,
2019-01-31 17:30:00,24999.67,,,
2019-02-01 10:00:00,25050.66,,,1
2019-02-01 10:30:00,25174.32,,,1
2019-02-01 11:00:00,25094.84,,,1
2019-02-01 11:30:00,25142.7,,,1
2019-02-01 12:00:00,25174.24,,,1
2019-02-01 12:30:00,25091.68,,,
2019-02-01 13:00:00,25107.99,,,
2019-02-01 13:30:00,25086.7,,,
2019-02-01 14:00:00,25072.96,,,
2019-02-01 14:30:00,25018.54,,1,
2019-02-01 15:00:00,25003.33,,,
2019-02-01 15:30:00,25029.14,,,
2019-02-01 16:00:00,25061.45,,,
2019-02-01 16:30:00,25063.89,,,
2019-02-01 17:30:00,25063.89,,,
2019-02-04 10:00:00,25041.56,,,
2019-02-04 10:30:00,24989.98,,,
2019-02-04 11:00:00,25015.17,,1,
2019-02-04 11:30:00,25046.74,,,
2019-02-04 12:00:00,25077.2,1,,
2019-02-04 12:30:00,25082.85,,,
2019-02-04 13:00:00,25087.73,,,
2019-02-04 13:30:00,25101.83,,,
2019-02-04 14:00:00,25151.67,,,
2019-02-04 14:30:00,25159.99,,,1
2019-02-04 15:00:00,25175.92,,,1
2019-02-04 15:30:00,25164.75,,,1
2019-02-04 16:00:00,25237.91,,,1
2019-02-04 16:30:00,25239.37,,,1
2019-02-04 17:30:00,25239.37,,,1
2019-02-05 10:00:00,25377.24,,,1
2019-02-05 10:30:00,25365.17,,,1
2019-02-05 11:00:00,25410.91,,,1
2019-02-05 11:30:00,25362.64,,,1
2019-02-05 12:00:00,25399.8,,,1
2019-02-05 12:30:00,25360.36,,,
2019-02-05 13:00:00,25312.68,,,
2019-02-05 13:30:00,25343.84,,,
2019-02-05 14:00:00,25339.08,,,
2019-02-05 14:30:00,25392.18,,1,
2019-02-05 15:00:00,25400.45,,,
2019-02-05 15:30:00,25412.19,,,
2019-02-05 16:00:00,25405.02,,,
2019-02-05 16:30:00,25411.52,,,
2019-02-05 18:00:00,25411.52,,,
2019-02-06 10:00:00,25351.28,,,
2019-02-06 10:30:00,25344.23,,,
2019-02-06 11:00:00,25417.09,,1,
2019-02-06 11:30:00,25393.69,,,
2019-02-06 12:00:00,25382.97,,,
2019-02-06 12:30:00,25395.87,,,
2019-02-06 13:00:00,25402.9,,,
2019-02-06 13:30:00,25416.16,,,
2019-02-06 14:00:00,25406.91,,,
2019-02-06 14:30:00,25386.92,,,
2019-02-06 15:00:00,25392.81,,,
2019-02-06 15:30:00,25403.24,,,
2019-02-06 16:00:00,25388.84,,1,
2019-02-06 16:30:00,25390.3,,,
2019-02-06 17:30:00,25390.3,,,
2019-02-07 10:00:00,25226.26,,,
2019-02-07 10:30:00,25294.05,,,
2019-02-07 11:00:00,25159.48,,,
2019-02-07 11:30:00,25099.33,,,
2019-02-07 12:00:00,25025.42,,,
2019-02-07 12:30:00,25054.18,,,
2019-02-07 13:00:00,25021.54,,,
2019-02-07 13:30:00,25091.18,,,
2019-02-07 14:00:00,25109.43,,,
2019-02-07 14:30:00,25126.08,,,
2019-02-07 15:00:00,25102.87,,,
2019-02-07 15:30:00,25115.82,,,
2019-02-07 16:00:00,25173.29,,,
2019-02-07 16:30:00,25169.53,,,
2019-02-07 17:00:00,25169.53,1,,
2019-02-08 10:00:00,24988.68,,,
2019-02-08 10:30:00,24960.13,,1,
2019-02-08 11:00:00,24931.73,,,
2019-02-08 11:30:00,24914.21,,,
2019-02-08 12:00:00,24952.74,,,
2019-02-08 12:30:00,24960.77,,,
2019-02-08 13:00:00,24979.45,,,
2019-02-08 13:30:00,24988.39,,,
2019-02-08 14:00:00,25007.33,,,
2019-02-08 14:30:00,25027.43,,,
2019-02-08 15:00:00,25005.49,,,
2019-02-08 15:30:00,25026.83,1,,
2019-02-08 16:00:00,25103.89,,,
2019-02-08 16:30:00,25106.33,,,
2019-02-08 17:30:00,25106.33,,,
2019-02-11 10:00:00,25112.75,,,
2019-02-11 10:30:00,25073.24,,,
2019-02-11 11:00:00,25081.07,,,
2019-02-11 11:30:00,25083.78,,,
2019-02-11 12:00:00,25071.86,,,
2019-02-11 12:30:00,25095.12,,1,
2019-02-11 13:00:00,25090.84,,,
2019-02-11 13:30:00,25062.57,,,
2019-02-11 14:00:00,25053.01,,,
2019-02-11 14:30:00,25037.03,,,
2019-02-11 15:00:00,25031.86,,,
2019-02-11 15:30:00,25058.59,,,
2019-02-11 16:00:00,25054.7,,,
2019-02-11 16:30:00,25053.11,,,
2019-02-11 17:00:00,25053.11,,,
2019-02-12 10:00:00,25295.49,1,,
2019-02-12 10:30:00,25276.76,,,1
2019-02-12 11:00:00,25325.07,,,1
2019-02-12 11:30:00,25369.93,,,1
2019-02-12 12:00:00,25393.22,,,1
2019-02-12 12:30:00,25376.63,,,1
2019-02-12 13:00:00,25377.48,,,1
2019-02-12 13:30:00,25410.76,,,1
2019-02-12 14:00:00,25455.05,,,1
2019-02-12 14:30:00,25428.39,,,
2019-02-12 15:00:00,25417.36,,,
2019-02-12 15:30:00,25435.07,,,
2019-02-12 16:00:00,25417.93,,,
2019-02-12 16:30:00,25425.76,,,
2019-02-12 17:00:00,25425.76,,,
2019-02-13 10:00:00,25573.5,,,
2019-02-13 10:30:00,25585.57,,,
2019-02-13 11:00:00,25598.04,,,1
2019-02-13 11:30:00,25527.38,,,
2019-02-13 12:00:00,25535.16,,,
2019-02-13 12:30:00,25501.97,,,
2019-02-13 13:00:00,25510.16,,,
2019-02-13 13:30:00,25517.66,,1,
2019-02-13 14:00:00,25513.31,,,
2019-02-13 14:30:00,25532.51,,,
2019-02-13 15:00:00,25571.35,,,
2019-02-13 15:30:00,25590.68,,,
2019-02-13 16:00:00,25537.54,,,
2019-02-13 16:30:00,25543.27,,,
2019-02-13 17:00:00,25543.27,,,
2019-02-14 10:00:00,25387.33,,1,
2019-02-14 10:30:00,25439.2,,,
2019-02-14 11:00:00,25413.83,,,
2019-02-14 11:30:00,25382.44,,,
2019-02-14 12:00:00,25434.9,,,
2019-02-14 12:30:00,25514.39,,,
2019-02-14 13:00:00,25508.42,,,
2019-02-14 13:30:00,25517.36,1,,
2019-02-14 14:00:00,25513.82,,,
2019-02-14 14:30:00,25527.19,,,
2019-02-14 15:00:00,25493.92,,,
2019-02-14 15:30:00,25489.56,,,
2019-02-14 16:00:00,25438.95,,,
2019-02-14 16:30:00,25439.39,,1,
2019-02-14 17:00:00,25439.39,,,
2019-02-15 10:00:00,25727.43,1,,
2019-02-15 10:30:00,25771.47,,,
2019-02-15 11:00:00,25750.76,,,1
2019-02-15 11:30:00,25782.27,,,1
2019-02-15 12:00:00,25799.37,,,1
2019-02-15 12:30:00,25790.8,,,1
2019-02-15 13:00:00,25782.68,,,
2019-02-15 13:30:00,25750.48,,,
2019-02-15 14:00:00,25776.9,,,
2019-02-15 14:30:00,25792.76,,,
2019-02-15 15:00:00,25825.31,,,
2019-02-15 15:30:00,25800.44,,,
2019-02-15 16:00:00,25882.3,,,
2019-02-15 16:30:00,25883.25,,,
2019-02-15 17:00:00,25883.25,,,
2019-02-19 10:00:00,25875.75,,,
2019-02-19 10:30:00,25873.97,,,
2019-02-19 11:00:00,25836.67,,,
2019-02-19 11:30:00,25850.47,,,
2019-02-19 12:00:00,25937.48,,,
2019-02-19 12:30:00,25917.06,,,1
2019-02-19 13:00:00,25915.45,,,1
2019-02-19 13:30:00,25905.52,,,
2019-02-19 14:00:00,25906.35,,,
2019-02-19 14:30:00,25926.21,,,
2019-02-19 15:00:00,25955.88,,,1
2019-02-19 15:30:00,25935.4,,,
2019-02-19 16:00:00,25891.94,,,
2019-02-19 16:30:00,25891.32,,,
2019-02-19 17:30:00,25891.32,,1,
2019-02-20 10:00:00,25913.33,,,
2019-02-20 10:30:00,25920.29,,,
2019-02-20 11:00:00,25899.13,,,
2019-02-20 11:30:00,25910.75,,,
2019-02-20 12:00:00,25921.27,,,
2019-02-20 12:30:00,25862.05,,,
2019-02-20 13:00:00,25879.09,,,
2019-02-20 13:30:00,25935.27,1,,
2019-02-20 14:00:00,25945.48,,,
2019-02-20 14:30:00,25897.05,,1,
2019-02-20 15:00:00,25961.25,,,
2019-02-20 15:30:00,25949.77,,,1
2019-02-20 16:00:00,25957.9,,,
2019-02-20 16:30:00,25954.44,,,1
2019-02-20 17:30:00,25954.44,,,
