Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol,ROI,SMA 5,SMA 10,SMA 15,buySignal1,buySignal2,sellSignal1,sellSignal2,closePriceSMA5,closePriceSMA10,closePriceSMA15,ROI_8,state,exit_Signal,EMA 5,EMA 10,EMA 15,buySignal1EMA,buySignal2EMA,closePriceEMA5,closePriceEMA10,closePriceEMA15
2018-12-14 17:00:00,0.937400476236,,,24100.51,24100.51,24100.51,1907088.0,0.0,0.0,,,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.937400476236,0.937400476236,0.937400476236,0,0,1.0,1.0,1.0
2018-12-17 10:00:00,0.929877704888,-193.41,-0.008,23986.83,23785.17,23986.83,47967828.0,-79.73,201.66,24.1524,-0.00802514137668,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.934892885787,0.936032699627,0.936460129817,0,0,0.994635555607,0.993424380642,0.992970950156
2018-12-17 10:30:00,0.930511700922,16.3,0.0007,23905.51,23854.42,23975.03,29103634.0,17.89,120.61,-0.3933,0.000681805823375,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.933432490832,0.935028881681,0.935716576206,0,0,0.996870914674,0.995168939861,0.994437551481
2018-12-17 11:00:00,0.932468920581,50.32,0.0021,23923.82,23851.21,23998.43,24945225.0,49.9,147.22,-0.1429,0.00210337995435,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.933111300748,0.934563434208,0.935310619252,0,0,0.999311571764,0.997758832038,0.996961759427
2018-12-17 11:30:00,0.934356906317,48.54,0.002,23974.42,23969.09,24082.21,22654550.0,47.84,113.12,-0.0918,0.00202471706519,0.932923141789,,,NA,NA,NA,NA,1.0015368517128629,NA,NA,,NA,NA,0.933526502604,0.934525883682,0.935191405136,0,0,1.00088953416,0.999819183858,0.999107670565
2018-12-17 12:00:00,0.936108368981,45.03,0.0019,24022.43,23981.28,24071.99,17939780.0,44.86,90.71,-0.2081,0.00187451139069,0.932664720338,,,NA,NA,NA,NA,1.0036922685807612,NA,NA,,NA,NA,0.93438712473,0.934813608282,0.935306025616,0,0,1.00184211041,1.00138504691,1.00085784047
2018-12-17 12:30:00,0.934123533544,-51.03,-0.0021,24067.35,24002.56,24088.08,17633327.0,-51.09,85.52,-0.0171,-0.00212030519431,0.933513886069,,,NA,NA,NA,NA,1.0006530673876046,NA,NA,,NA,NA,0.934299261001,0.934688140148,0.935158214107,0,0,0.999811915234,0.999395941192,0.998893576993
2018-12-17 13:00:00,0.926917760213,-185.26,-0.0077,24016.01,23827.0,24016.01,20282355.0,-185.01,189.01,0.1502,-0.007713940472,0.932795097927,,,NA,NA,NA,NA,0.99369921890929835,NA,NA,,NA,NA,0.931838760738,0.933275343796,0.93412815737,0,0,0.994719042893,0.993187880055,0.992281147827
2018-12-17 13:30:00,0.926761789409,-4.01,-0.0002,23830.71,23792.07,23877.29,20986107.0,-3.72,85.22,0.0347,-0.000168268222064,0.931653671693,,,NA,NA,NA,NA,0.99474924810335019,NA,NA,-0.00141790512893,NA,0,0.930146436962,0.93209106118,0.933207361375,0,0,0.996361166997,0.994282455875,0.993093097812
2018-12-17 14:00:00,0.922929419516,-98.53,-0.0041,23826.43,23721.35,23860.81,24319586.0,-97.97,139.46,0.1588,-0.00413522648056,0.929368174333,0.931145658061,,0,NA,0,NA,0.99307190089562214,0.99117620484701974,NA,-0.000931665766916,NA,0,0.92774076448,0.93042530815,0.931922618643,0,0,0.994813912304,0.991943589057,0.990349843489
2018-12-17 14:30:00,0.92176255565,-30.0,-0.0013,23724.45,23680.79,23761.99,25007488.0,-25.99,81.2,0.0283,-0.00126430455242,0.926499011666,0.929581866002,,0,NA,0,NA,0.99488779161447338,0.99158835747735896,NA,-0.00117492956389,NA,0,0.925748028203,0.928850262241,0.930652610769,0,0,0.995694862498,0.992369376551,0.990447504239
2018-12-17 15:00:00,0.920919690983,-21.67,-0.0009,23698.48,23646.42,23765.82,23076911.0,-21.69,119.4,-0.0772,-0.000914405408621,0.923858243154,0.928686064612,,0,NA,0,NA,0.99681926075494021,0.99163724543287657,NA,-0.00155215273426,NA,0,0.924138582463,0.927408340194,0.929435995796,0,0,0.996516873615,0.993003460364,0.990837126117
2018-12-17 15:30:00,0.916797160942,-105.99,-0.0045,23676.65,23549.46,23713.78,34388609.0,-105.85,164.32,0.4902,-0.00447653588176,0.9218341233,0.927314610614,,0,NA,0,NA,0.99453593414429331,0.98865816460687816,NA,-0.00236480935263,NA,0,0.921691441956,0.925479034876,0.927856141439,0,0,0.994689892093,0.990619048508,0.988081147494
