Date,Close,Lower Bound,Upper Bound,Middle Bound,sellSignal,buySignal
2019-03-14 16:30:00,1.10422144307,,,,0,0
2019-03-14 16:00:00,1.10428800681,,,,0,0
2019-03-14 15:30:00,1.1047597411,,,,0,0
2019-03-14 15:00:00,1.1047062007,,,,0,0
2019-03-14 14:30:00,1.10525173391,,,,0,0
2019-03-14 14:00:00,1.10472790627,,,,0,0
2019-03-14 13:30:00,1.10619230842,,,,0,0
2019-03-14 13:00:00,1.10625742511,,,,0,0
2019-03-14 12:30:00,1.10628491883,,,,0,0
2019-03-14 12:00:00,1.10664233714,,,,0,0
2019-03-14 11:30:00,1.10502744307,,,,0,0
2019-03-14 11:00:00,1.10501007862,,,,0,0
2019-03-14 10:30:00,1.10535302655,,,,0,0
2019-03-14 10:00:00,1.10701422583,,,,0,0
2019-03-13 20:30:00,1.10603024019,,,,0,0
2019-03-13 20:00:00,1.10603024019,,,,0,0
2019-03-13 19:30:00,1.10603024019,,,,0,0
2019-03-13 19:00:00,1.10603024019,,,,0,0
2019-03-13 18:30:00,1.10603024019,,,,0,0
2019-03-13 18:00:00,1.10603024019,,,,0,0
2019-03-13 17:30:00,1.10603024019,1.10422144307,1.10701422583,1.10561783445,0,0
2019-03-13 17:00:00,1.10603024019,1.10428800681,1.10701422583,1.10565111632,0,0
2019-03-13 16:30:00,1.10603024019,1.1047062007,1.10701422583,1.10586021326,0,0
2019-03-13 16:00:00,1.1059882761,1.1047062007,1.10701422583,1.10586021326,0,0
2019-03-13 15:30:00,1.10727179854,1.10472790627,1.10701422583,1.10587106605,0,1
2019-03-13 15:00:00,1.1081226567,1.10472790627,1.10727179854,1.1059998524,0,1
2019-03-13 14:30:00,1.10996039458,1.10501007862,1.1081226567,1.10656636766,0,1
2019-03-13 14:00:00,1.10956245921,1.10501007862,1.10996039458,1.1074852366,0,0
2019-03-13 13:30:00,1.10877382367,1.10501007862,1.10996039458,1.1074852366,0,0
2019-03-13 13:00:00,1.10829051308,1.10501007862,1.10996039458,1.1074852366,0,0
2019-03-13 12:30:00,1.10797939997,1.10501007862,1.10996039458,1.1074852366,0,0
2019-03-13 12:00:00,1.10856255616,1.10501007862,1.10996039458,1.1074852366,0,0
2019-03-13 11:30:00,1.10942209656,1.10535302655,1.10996039458,1.10765671056,0,0
2019-03-13 11:00:00,1.10688399243,1.1059882761,1.10996039458,1.10797433534,0,0
2019-03-13 10:30:00,1.10420407862,1.1059882761,1.10996039458,1.10797433534,1,0
2019-03-13 10:00:00,1.10477565851,1.10420407862,1.10996039458,1.1070822366,0,0
2019-03-12 20:30:00,1.09845065674,1.10420407862,1.10996039458,1.1070822366,1,0
2019-03-12 20:00:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 19:30:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 19:00:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 18:30:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 18:00:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 17:30:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 17:00:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 16:30:00,1.09845065674,1.09845065674,1.10996039458,1.10420552566,0,0
2019-03-12 16:00:00,1.09837541078,1.09845065674,1.10996039458,1.10420552566,1,0
2019-03-12 15:30:00,1.09805127433,1.09837541078,1.10996039458,1.10416790268,1,0
2019-03-12 15:00:00,1.10025221867,1.09805127433,1.10956245921,1.10380686677,0,0
2019-03-12 14:30:00,1.09966327433,1.09805127433,1.10942209656,1.10373668544,0,0
2019-03-12 14:00:00,1.10095837307,1.09805127433,1.10942209656,1.10373668544,0,0
2019-03-12 13:30:00,1.10008725637,1.09805127433,1.10942209656,1.10373668544,0,0
2019-03-12 13:00:00,1.10036508761,1.09805127433,1.10942209656,1.10373668544,0,0
