Date,Close,ROI,Lower Bound,Upper Bound,Middle Bound,sellSignal,buySignal
2019-03-14 16:30:00,1.10422144307,-6.02775124257e-05,,,,0,0
2019-03-14 16:00:00,1.10428800681,-0.000427001701458,,,,0,0
2019-03-14 15:30:00,1.1047597411,4.84657321076e-05,,,,0,0
2019-03-14 15:00:00,1.1047062007,-0.000493582769379,,,,0,0
2019-03-14 14:30:00,1.10525173391,0.000474168927265,,,,0,0
2019-03-14 14:00:00,1.10472790627,-0.00132382239327,,,,0,0
2019-03-14 13:30:00,1.10619230842,-5.88621552966e-05,,,,0,0
2019-03-14 13:00:00,1.10625742511,-2.48522923626e-05,,,,0,0
2019-03-14 12:30:00,1.10628491883,-0.000322975453866,,,,0,0
2019-03-14 12:00:00,1.10664233714,0.00146140630238,,,,0,0
2019-03-14 11:30:00,1.10502744307,1.57142931974e-05,,,,0,0
2019-03-14 11:00:00,1.10501007862,-0.000310260998883,,,,0,0
2019-03-14 10:30:00,1.10535302655,-0.00150061240149,,,,0,0
2019-03-14 10:00:00,1.10701422583,0.000889655271666,,,,0,0
2019-03-13 20:30:00,1.10603024019,0.0,,,,0,0
2019-03-13 20:00:00,1.10603024019,0.0,,,,0,0
2019-03-13 19:30:00,1.10603024019,0.0,,,,0,0
2019-03-13 19:00:00,1.10603024019,0.0,,,,0,0
2019-03-13 18:30:00,1.10603024019,0.0,,,,0,0
2019-03-13 18:00:00,1.10603024019,0.0,1.10399365838,1.10719816528,1.10559591183,0,0
2019-03-13 17:30:00,1.10603024019,0.0,1.10421164094,1.10716106243,1.10568635169,0,0
2019-03-13 17:00:00,1.10603024019,0.0,1.10444829897,1.10709862774,1.10577346335,0,0
2019-03-13 16:30:00,1.10603024019,3.79426202912e-05,1.10459738895,1.10707658767,1.10583698831,0,0
2019-03-13 16:00:00,1.1059882761,-0.001159175587,1.10478085689,1.10702132727,1.10590109208,0,0
2019-03-13 15:30:00,1.10727179854,-0.000767837531846,1.10476972149,1.10723446913,1.10600209531,1,0
2019-03-13 15:00:00,1.1081226567,-0.00165567878267,1.10475679732,1.10758686835,1.10617183283,1,0
2019-03-13 14:30:00,1.10996039458,0.000358641699988,1.1041524088,1.10856806548,1.10636023714,1,0
2019-03-13 14:00:00,1.10956245921,0.000711268184648,1.10389564407,1.10915533362,1.10652548885,1,0
2019-03-13 13:30:00,1.10877382367,0.000436086554042,1.10383872345,1.10946114472,1.10664993409,1,0
2019-03-13 13:00:00,1.10829051308,0.00028079322126,1.10382701502,1.10963767075,1.10673234288,1,0
2019-03-13 12:30:00,1.10797939997,-0.00052604716672,1.10404010445,1.10971977701,1.10687994073,1,0
2019-03-13 12:00:00,1.10856255616,-0.000774764081729,1.10426618734,1.10984894187,1.10705756461,1,0
2019-03-13 11:30:00,1.10942209656,0.00229301727868,1.10440044462,1.1101215916,1.10726101811,0,0
2019-03-13 11:00:00,1.10688399243,0.00242700952326,1.10439097615,1.11011803673,1.10725450644,0,0
2019-03-13 10:30:00,1.10420407862,-0.000517371907884,1.104031405,1.11029499172,1.10716319836,0,0
2019-03-13 10:00:00,1.10477565851,0.00575811187678,1.10382611375,1.1103748248,1.10710046927,0,0
2019-03-12 20:30:00,1.09845065674,0.0,1.10165918291,1.11178379729,1.1067214901,0,1
2019-03-12 20:00:00,1.09845065674,0.0,1.10007170328,1.11261331858,1.10634251093,0,1
2019-03-12 19:30:00,1.09845065674,0.0,1.09876564126,1.11316142225,1.10596353176,0,1
2019-03-12 19:00:00,1.09845065674,0.0,1.09764183572,1.11352726944,1.10558455258,0,1
2019-03-12 18:30:00,1.09845065674,0.0,1.09665253891,1.11375860791,1.10520557341,0,1
2019-03-12 18:00:00,1.09845065674,0.0,1.09577051497,1.11388267351,1.10482659424,0,1
2019-03-12 17:30:00,1.09845065674,0.0,1.09497865162,1.11391657851,1.10444761506,0,1
2019-03-12 17:00:00,1.09845065674,0.0,1.09426590055,1.11387556764,1.1040707341,0,0
2019-03-12 16:30:00,1.09845065674,6.85065957358e-05,1.09363928222,1.11362007179,1.10362967701,0,0
2019-03-12 16:00:00,1.09837541078,0.000295192448345,1.09312382706,1.11316080236,1.10314231471,0,0
2019-03-12 15:30:00,1.09805127433,-0.00200039981693,1.09282332164,1.11227039576,1.1025468587,0,0
2019-03-12 15:00:00,1.10025221867,0.000535567892771,1.09289541045,1.11126728289,1.10208134667,0,0
