Date,Close,ROI,SMA 5,SMA 10,SMA 15,buySignal1,sellSignal1,sellSignal2,closePriceSMA5,closePriceSMA10,closePriceSMA15
2019-03-12 12:30:00,1.101016254574448,0.0005917735585052597,1.1004180491905993,1.0995670463211247,1.0991949164601016,0,0,0,1.0005436164776547,1.001317980798144,1.0016569746521498
2019-03-12 12:00:00,1.1005922725292916,-0.0003850824575885037,1.1006038488308658,1.099781207900248,1.0993376908461836,0,0,0,0.9999894818634457,1.0007374781667637,1.001141215928058
2019-03-12 11:30:00,1.0968285274799694,-0.003419745116574946,1.0997778797135442,1.099618994974439,1.0992295488956443,0,0,0,0.9973182291733826,0.9974623324012928,0.9978157233690751
2019-03-12 11:00:00,1.098750193541292,0.0017520204965288944,1.0995104671471796,1.0996564732507856,1.09924951801586,0,1,0,0.9993085344536462,0.9991758519760134,0.9995457587505072
2019-03-12 10:30:00,1.0966100247877557,-0.001947821048056908,1.0987594545825512,1.0995123482961864,1.0991268092191728,0,0,0,0.9980437667354479,0.9973603538760359,0.997710196484785
2019-03-12 10:00:00,1.0964783443573487,-0.00012007954280057742,1.0978518725391315,1.0991349608648666,1.0989953217271256,0,0,0,0.9987488948043545,0.9975829933519469,0.997709746966146
2019-03-11 20:30:00,1.0936797734517782,-0.0025523266555809165,1.0964693727236288,1.0985366107772485,1.0986772628413735,0,0,1,0.9974558347535771,0.9955788115955153,0.9954513581389035
2019-03-11 20:00:00,1.0936797734517782,0.0,1.0958396219179904,1.0978087508157688,1.0983592039556214,0,0,0,0.9980290469307617,0.9962388919190867,0.9957396173428595
2019-03-11 19:30:00,1.0936797734517782,0.0,1.0948255379000877,1.097168002523635,1.0980461614672181,0,0,0,0.9989534730341538,0.9968206974102113,0.9960234932112458
2019-03-11 19:00:00,1.0936797734517782,0.0,1.094239487632892,1.096499471107723,1.097754728075087,0,0,0,0.9994884902368817,0.9974284550697539,0.9962879188592025
2019-03-11 18:30:00,1.0936797734517782,0.0,1.0936797734517778,1.095765822995456,1.0973165650605023,0,0,0,1.0000000000000004,0.998096263362207,0.9966857407201143
2019-03-11 18:00:00,1.0936797734517782,0.0,1.0936797734517778,1.0950745730877047,1.0969176650020904,0,0,0,1.0000000000000004,0.9987262971214885,0.9970481908956166
2019-03-11 17:30:00,1.0936797734517782,0.0,1.0936797734517778,1.0947596976848857,1.0964324250277706,0,0,0,1.0000000000000004,0.9990135513433759,0.9974894471258248
2019-03-11 17:00:00,1.0936797734517782,0.0,1.0936797734517778,1.0942526556759344,1.0960052594996814,0,0,0,1.0000000000000004,0.9994764625690561,0.9978782163427166
2019-03-11 16:30:00,1.0936797734517782,0.0,1.0936797734517778,1.0939596305423367,1.0955595718890736,0,0,0,1.0000000000000004,0.9997441796911466,0.9982841659317038
2019-03-11 16:00:00,1.093636362320875,-3.969272538184576e-05,1.0936710912255971,1.0936754323386892,1.095067579072169,0,0,0,0.9999682455676109,0.9999642764053585,0.9986930333993573
2019-03-11 15:30:00,1.0928187860221945,-0.0007475760013551103,1.0934988937396803,1.0935893335957307,1.0945493466383627,0,0,0,0.9993780444393867,0.9992953958585142,0.9984189286472254
2019-03-11 15:00:00,1.0922182653780315,-0.0005495153010216525,1.0932065921249312,1.0934431827883562,1.0942419958315668,0,0,0,0.999095937808993,0.9988797612627653,0.9981505640788376
2019-03-11 14:30:00,1.0912719027243378,-0.000866459281713361,1.092725017979443,1.0932023957156118,1.0937434431104365,0,0,0,0.9986701912821653,0.9982340937059415,0.9977402923860554
2019-03-11 14:00:00,1.0921849835110053,0.0008367124493795508,1.0924260599912885,1.0930529167215346,1.093448440358653,0,0,0,0.9997793200939521,0.9992059549933479,0.9988445208744975
2019-03-11 13:30:00,1.091708908108765,-0.0004358926458684076,1.0920405691488666,1.0928558301872333,1.0931304779420807,0,0,0,0.9996962923819211,0.9989505275565288,0.998699542404131
2019-03-11 13:00:00,1.0902633174496827,-0.0013241539464824426,1.0915294754343643,1.0925141845870237,1.0929027142086079,0,0,0,0.99884001484781,0.9979397364637497,0.9975849664159391
2019-03-11 12:30:00,1.090079543662192,-0.00016855908526824948,1.0911017310911963,1.092154161608065,1.092662698889302,0,0,0,0.9990631602903038,0.9981004348847433,0.9976359079249838
2019-03-11 12:00:00,1.0895311163751127,-0.0005031075853756395,1.0907535738213512,1.0917392959003984,1.0923861217508575,0,0,0,0.9988792542370907,0.9979773746959758,0.9973864503412321
2019-03-11 11:30:00,1.0883951917831411,-0.0010425811387111406,1.0899956154757784,1.0912108377335346,1.0920338163062817,0,0,0,0.9985317154767281,0.9974197049249973,0.9966680294430369
2019-03-11 11:00:00,1.0867600391857808,-0.0015023519119755635,1.0890058416911816,1.0905232054200251,1.0915725006885486,0,0,0,0.9979377498086573,0.9965492103097476,0.9955912580247925
2019-03-11 10:30:00,1.0842754754604111,-0.0022862118920301544,1.0878082732933274,1.0896688743638467,1.090945547489124,0,0,0,0.9967523708730209,0.995050424004646,0.993885971628864
2019-03-11 10:00:00,1.0828602725929612,-0.0013052060103535545,1.0863644190794812,1.0887330750853397,1.0902242474318695,0,0,0,0.9967744281523053,0.9946058380821047,0.9932454494052441
2019-03-08 20:00:00,1.071985784301667,-0.01004237441018574,1.082855352664792,1.0868044632430727,1.0887779814885288,0,0,0,0.9899621234393161,0.9863649079088375,0.9845770235324705
2019-03-08 19:30:00,1.071985784301667,0.0,1.0795734711684972,1.0847845433221388,1.0873317155451878,0,0,0,0.9929715882527035,0.9882015658323487,0.9858866148902624
2019-03-08 19:00:00,1.071985784301667,0.0,1.0766186201916743,1.082812230941429,1.0858883436772406,0,0,0,0.995696864420585,0.9900015475163693,0.9871970636239688
2019-03-08 18:30:00,1.071985784301667,0.0,1.0741606819599254,1.0809844776266275,1.084499476895872,0,0,0,0.9979752585485719,0.9916754648089695,0.98846131984312
2019-03-08 18:00:00,1.071985784301667,0.0,1.0719857843016665,1.0791751016905748,1.0831506448241144,0,0,0,1.0000000000000004,0.993338136343541,0.9896922366470451
2019-03-08 17:30:00,1.071985784301667,0.0,1.0719857843016665,1.0774205684832303,1.0818649035959362,0,0,0,1.0000000000000004,0.9949557449147138,0.9908684353643114
2019-03-08 17:00:00,1.071985784301667,0.0,1.0719857843016665,1.0757796277350828,1.0805182903153139,0,0,0,1.0000000000000004,0.9964734009311894,0.9921033210727446
2019-03-08 16:30:00,1.071985784301667,0.0,1.0719857843016665,1.0743022022466715,1.0792034153948407,0,0,0,1.0000000000000004,0.9978437929847297,0.9933120753787338
2019-03-08 16:00:00,1.0721102295435898,0.00011608851884536975,1.0720106733500512,1.0730856776549893,1.0779932095344344,0,0,0,1.0000928686588797,0.9990909876706853,0.9945426557989309
2019-03-08 15:30:00,1.06764901232442,-0.004161155351599444,1.0711433189546018,1.0715645516281351,1.076497840778583,0,0,0,0.9967377786255605,0.996345960401764,0.9917799849484481
2019-03-08 15:00:00,1.0697052528915432,0.0019259518281635746,1.070687212672577,1.0713364984871228,1.075176116546345,0,0,0,0.9990828696098997,0.9984773732642516,0.9949116581268795
2019-03-08 14:30:00,1.0673813103505159,-0.002172507365692966,1.0697663178823469,1.0708760510920077,1.073775191117503,0,0,0,0.9977705340951917,0.9967365590649561,0.9940454195441665
2019-03-08 14:00:00,1.0661744809114022,-0.0011306450913192156,1.0686040572042939,1.0702949207529813,1.072402820565878,0,0,0,0.99772640177013,0.9961501827564685,0.9941921640497092
2019-03-08 13:30:00,1.0653540105373285,-0.000769546062828641,1.0672528134030417,1.0696317433765474,1.071141389571006,0,0,0,0.9982208499786862,0.9960007424370978,0.994596998034036
2019-03-08 13:00:00,1.0644105419590286,-0.0008855916145882325,1.0666051193299633,1.0688742191422835,1.0699114075287437,0,0,0,0.9979424649936864,0.9958239453218015,0.9948585784477045
2019-03-08 12:30:00,1.0663047143041124,0.0017795505309423643,1.0659250116124772,1.0683061121425284,1.069532669528907,0,0,0,1.0003562189530208,0.9981265689527864,0.9969819012389624
2019-03-08 12:00:00,1.0672134539776896,0.0008522326323674445,1.065891440337912,1.0678288791101305,1.069214514173975,0,0,0,1.0012402891980805,0.9994236668959977,0.9981284764004243
2019-03-08 11:30:00,1.0693651990328,0.002016227444556984,1.0665295839621913,1.0675668205832438,1.0690398084893837,0,0,0,1.0026587308155805,1.001684558207395,1.0003043764514963
2019-03-08 11:00:00,1.0669862690592953,-0.0022246188445783632,1.0668560356665846,1.0670544245348146,1.0687065074732258,0,0,0,1.0001220721337807,0.9999361274608378,0.9983903546933593
2019-03-08 10:30:00,1.0658199566756914,-0.0010930903399836156,1.0671379186099172,1.0668715189699416,1.068295452298161,1,0,0,0.9987649563273483,0.9990143496423398,0.9976827612462974
2019-03-08 10:00:00,1.0649155581152043,-0.0008485472192769627,1.0668600873721354,1.0663925494923077,1.06782410388573,0,0,0,0.998177334329077,0.9986149646508629,0.9972761939349921
2019-03-07 20:30:00,1.0739132385137766,0.00844919611701167,1.068200044279353,1.067045742308634,1.0679526008332039,0,0,0,1.0053484310031817,1.006435990448061,1.0055813691318531
2019-03-07 20:00:00,1.0739132385137766,0.0,1.0691096521755483,1.0678196180688713,1.0680810977806776,0,0,0,1.0044930717148175,1.0057066009481317,1.0054603912991413
2019-03-07 19:30:00,1.0739132385137766,0.0,1.0704950460664446,1.0686755408665163,1.06820129837869,0,0,0,1.0031930950637205,1.004901111185733,1.0053472506949357
2019-03-07 19:00:00,1.0739132385137766,0.0,1.0721137024340617,1.069625810521991,1.0686189134579804,0,0,0,1.0016784936855385,1.0040083438054785,1.0049543621108707
2019-03-07 18:30:00,1.0739132385137766,0.0,1.0739132385137762,1.0703866629429573,1.0688994458327958,0,0,0,1.0000000000000004,1.003294674432063,1.004690612106244
2019-03-07 18:00:00,1.0739132385137766,0.0,1.0739132385137762,1.071056641396566,1.0693349077103464,0,0,0,1.0000000000000004,1.0026670831464952,1.0042814751210483
2019-03-07 17:30:00,1.0739132385137766,0.0,1.0739132385137762,1.0715114453446637,1.0698508248838379,0,0,0,1.0000000000000004,1.0022415002467289,1.0037971776395833
2019-03-07 17:00:00,1.0739132385137766,0.0,1.0739132385137762,1.0722041422901119,1.0704214400822678,0,0,0,1.0000000000000004,1.001594002630893,1.003262078187859
2019-03-07 16:30:00,1.0739132385137766,0.0,1.0739132385137762,1.0730134704739203,1.0710549531859177,0,0,0,1.0000000000000004,1.0008385430981206,1.0026686635632998
2019-03-07 16:00:00,1.073856804043602,-5.25503068130595e-05,1.0739019516197412,1.07390759506676,1.0715584258352169,0,1,0,0.9999579593126998,0.9999527044753279,1.002144893038934
2019-03-07 15:30:00,1.0716254719151688,-0.0020778674773314076,1.0734443983000197,1.0736788184068993,1.071852560364382,0,0,0,0.9983055234274533,0.9980875598395643,0.9997881346207392
2019-03-07 15:00:00,1.0710987501935414,-0.0004915166123160564,1.0728815006359727,1.073397369574876,1.071968130441765,0,0,0,0.998338352892305,0.9978585569086638,0.999188986851815
2019-03-07 14:30:00,1.074794484471115,0.0034504141442661673,1.0730577498274403,1.0734854941706096,1.0724886781358864,0,0,0,1.0016184913104202,1.001219383315018,1.0021499586729776
2019-03-07 14:00:00,1.0767103623816503,0.0017825527933166274,1.073617174601015,1.073765206557397,1.0732147051829501,0,0,0,1.002881090069917,1.0027428303750834,1.0032571834711344
2019-03-07 13:30:00,1.0786334754806697,0.0017861006694182002,1.0745725088884286,1.0742372302540864,1.0741292330073147,1,0,0,1.0037791461801324,1.0040924342433593,1.0041933897104207
2019-03-07 13:00:00,1.0810124054541745,0.0022055035631494135,1.0764498955962296,1.074947146948126,1.0746025108033412,0,0,0,1.0042384786106722,1.0056423783469433,1.0059648982636766
2019-03-07 12:30:00,1.0793598884044528,-0.0015286753800271002,1.0781021232384118,1.0754918119371937,1.0749656207960532,0,0,0,1.0011666475178278,1.0035965652405032,1.0040878215297206
2019-03-07 12:00:00,1.0792397842756203,-0.00011127347803341348,1.078991183199313,1.076024466513378,1.075320723846843,0,0,0,1.000230401397322,1.0029881455880467,1.0036445502647409
2019-03-07 11:30:00,1.078128459324494,-0.0010297294144621105,1.0792748025878818,1.0764459885944497,1.0756017385675574,0,0,0,0.9989378578461768,1.0015629866689746,1.0023491229758532
2019-03-07 11:00:00,1.0773904700991366,-0.0006845095489083075,1.0790262015115752,1.076799355200003,1.0758335540065815,0,0,0,0.9984840670132502,1.0005489554727898,1.0014471719038291
2019-03-07 10:30:00,1.075966585005506,-0.001321605428252548,1.0780170374218414,1.0772334665090368,1.075970443772697,0,0,0,0.9980979406213846,0.9988239489925649,0.9999964136866275
2019-03-07 10:00:00,1.0763413677689717,0.00034832193554024116,1.0774133332947453,1.0777577282665798,1.0761323190563767,0,1,0,0.9990050563765575,0.9986858266376005,1.0001942593014754
2019-03-06 20:30:00,1.0861349189007723,0.009098926627804538,1.0787923602197758,1.0788917717095454,1.0769470977488431,0,0,0,1.006806276121107,1.006713506749384,1.0085313579201194
2019-03-06 20:00:00,1.0861349189007723,0.0,1.0803936521350312,1.0798342273614576,1.0777618764413097,1,0,0,1.005314050813234,1.0058348692601735,1.0077689169031565
2019-03-06 19:30:00,1.0861349189007723,0.0,1.0821425418953583,1.0805843717034678,1.0785804174317877,0,0,0,1.0036893263602975,1.0051366162075381,1.007004115174808
2019-03-06 19:00:00,1.0861349189007723,0.0,1.0841762086744116,1.0810966230481276,1.0795477138974945,0,0,0,1.0018066345771925,1.00466035666492,1.0061018192327007
2019-03-06 18:30:00,1.0861349189007723,0.0,1.0861349189007714,1.0817741260977596,1.0805501251446432,0,0,0,1.0000000000000009,1.0040311491075713,1.0051684726383068
2019-03-06 18:00:00,1.0861349189007723,0.0,1.0861349189007714,1.0824636395602747,1.0813061541066202,0,0,0,1.0000000000000009,1.0033915959911495,1.0044656777137662
2019-03-06 17:30:00,1.0861349189007723,0.0,1.0861349189007714,1.0832642855179024,1.0819344578745616,0,0,0,1.0000000000000009,1.002649984330922,1.0038823618155783
2019-03-06 17:00:00,1.0861349189007723,0.0,1.0861349189007714,1.084138730398066,1.0824345541025686,0,0,0,1.0000000000000009,1.0018412666633294,1.0034185575323504
2019-03-06 16:30:00,1.0861349189007723,0.0,1.0861349189007714,1.0851555637875925,1.0827760549990084,0,0,0,1.0000000000000009,1.0009025020428974,1.0031020855016664
2019-03-06 16:00:00,1.0862593641426952,0.00011457622783073163,1.0861598079491561,1.0861473634249648,1.0832360200482245,0,0,0,1.0000916588818796,1.000103117423567,1.0027910298757754
2019-03-06 15:30:00,1.0858932636054102,-0.0003370286594251981,1.0861114768900837,1.0861231978954287,1.083679585336877,0,1,0,0.9997990875804955,0.9997882981502798,1.0020427424291147
2019-03-06 15:00:00,1.0880290912458561,0.0019668854315888495,1.0864903113591005,1.0863126151299372,1.084339627464968,1,0,0,1.0014162849596244,1.0015800940650161,1.0034024983385637
2019-03-06 14:30:00,1.0888596908838073,0.0007633983729240512,1.0870352657557074,1.0865850923282405,1.085104242183946,0,0,0,1.0016783495306674,1.002093345998971,1.003460910531787
2019-03-06 14:00:00,1.0889363838817365,7.043423369545998e-05,1.0875955587519002,1.0868652388263371,1.0859688954423616,0,0,0,1.00123283431883,1.0019056134849211,1.0027325722235958
2019-03-06 13:30:00,1.0861870122578563,-0.0025248229966194913,1.0875810883749324,1.0868704481620455,1.0866252717416205,0,0,0,0.9987181865039975,0.9993711891740686,0.9995966783626689
2019-03-06 13:00:00,1.0871898093817243,0.0009232269512995384,1.0878403975301953,1.0869759372101409,1.0866955977736839,0,0,0,0.9994019452210562,1.0001967588833036,1.0004547838502824
2019-03-06 12:30:00,1.0878771522876942,0.000632219783554433,1.087810009738563,1.087150160548833,1.0868117466661453,0,0,0,1.0000617226799993,1.000668713270018,1.000980303741487
2019-03-06 12:00:00,1.088703410812555,0.0007595145491596789,1.0877787537243127,1.0874070097400113,1.0869829794602641,0,0,0,1.0008500415043744,1.00119219488281,1.0015827583180237
2019-03-06 11:30:00,1.0899782510234173,0.0011709710819318708,1.087987127152649,1.0877913429522759,1.087239201601774,0,0,0,1.0018300987402116,1.0020104113581252,1.00251927029269
2019-03-06 11:00:00,1.0912820319882153,0.0011961531925741564,1.0890061310987207,1.0882936097368279,1.08758234247427,0,0,0,1.0020898880405738,1.0027459705952975,1.003401755774674
2019-03-06 10:30:00,1.0913876657400803,9.67978476402731e-05,1.089845702370392,1.088843049950295,1.0879325255968906,0,0,0,1.0014148455752356,1.0023369904320933,1.0031758772367745
2019-03-06 10:00:00,1.094669547236375,0.003007072188294657,1.091204181360128,1.0895070955493469,1.088501500819264,0,0,0,1.0031757263539143,1.004738336912276,1.0056665483809335
2019-03-05 20:30:00,1.0963278524368838,0.0015148911419846645,1.0927290696849938,1.0902539117046548,1.0891810297216715,0,0,0,1.003293389781355,1.0055711249159676,1.0065616481743522
2019-03-05 20:00:00,1.0963278524368838,0.0,1.093998989967687,1.0909930585601697,1.0898605586240788,0,0,0,1.0021287610779839,1.0048898513467672,1.005934056207126
2019-03-05 19:30:00,1.0963278524368838,0.0,1.0950081540574208,1.0920071425780724,1.0905317911770247,0,0,0,1.0012051950248708,1.003956668130037,1.0053148943540686
2019-03-05 19:00:00,1.0963278524368838,0.0,1.0959961913967815,1.0929209468835883,1.0912274304324563,0,0,0,1.0003026114896254,1.0031172479244816,1.0046740229050202
2019-03-05 18:30:00,1.0963278524368838,0.0,1.0963278524368831,1.0937660168985075,1.0917806811785244,0,0,0,1.0000000000000007,1.0023422153356352,1.004164912730871
2019-03-05 18:00:00,1.0963278524368838,0.0,1.0963278524368831,1.0945284610609405,1.0922785586153962,0,0,0,1.0000000000000007,1.0016439877444567,1.0037071988546773
2019-03-05 17:30:00,1.0963278524368838,0.0,1.0963278524368831,1.0951634212022872,1.0927713231857392,0,0,0,1.0000000000000007,1.0010632488376194,1.0032545960675252
2019-03-05 17:00:00,1.0963278524368838,0.0,1.0963278524368831,1.095668003247154,1.0934473791976742,0,0,0,1.0000000000000007,1.0006022346073575,1.0026343043972754
2019-03-05 16:30:00,1.0963278524368838,0.0,1.0963278524368831,1.0961620219168342,1.0940565820680181,0,0,0,1.0000000000000007,1.0001512828548462,1.0020760081389688
2019-03-05 16:00:00,1.0962974646452515,-2.7717795880843887e-05,1.0963217748785568,1.096324813657722,1.0946179362251887,0,1,0,0.999977825640371,0.9999750539145609,1.0015343512694983
2019-03-05 15:30:00,1.0981395436332513,0.0016802729618605738,1.0966841131178302,1.0965059827773587,1.0952470117465685,1,0,0,1.001327119174986,1.0014897874535575,1.002640985874109
2019-03-05 15:00:00,1.099491076842043,0.0012307481472892956,1.0973167579988619,1.0968223052178745,1.0958812001344769,0,0,0,1.0019814869565524,1.0024331850396115,1.0032940401816575
2019-03-05 14:30:00,1.0984998560197492,-0.0009015269365720835,1.097751158715435,1.097039505576161,1.0963623884032458,0,0,0,1.0006820282523685,1.001331173978845,1.0019495995476608
2019-03-05 14:00:00,1.0975100822351522,-0.0009010231354815712,1.0979876046750885,1.0971577285559877,1.0967705495029174,0,0,0,0.9995650930503195,1.0003211513440535,1.0006742820844068
