Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol,ROI,SMA 5,SMA 10,SMA 15,buySignal1,buySignal2,sellSignal1,sellSignal2,closePriceSMA5,closePriceSMA10,closePriceSMA15,ROI_8,state,exit_Signal,EMA 5,EMA 10,EMA 15,buySignal1EMA,buySignal2EMA,closePriceEMA5,closePriceEMA10,closePriceEMA15
2019-03-14 11:30:00,1.06640232925,7.15,0.0003,25694.65,25674.24,25724.98,15839878.0,6.19,50.74,-0.1802,-0.0011888184994,1.06705177608,1.06679568192,,0,NA,0,NA,0.99939136333213741,0.99963127646797068,NA,-6.20694196109e-05,NA,0,1.06690920103,1.06686109258,1.06683132034,0,0,0.999524915725,0.999569987755,0.999597882924
2019-03-14 11:00:00,1.06610565503,34.13,0.0013,25659.52,25651.55,25696.2,19322735.0,34.17,44.65,0.0197,-0.00027820102378,1.06688671734,1.06671593257,,0,NA,0,NA,0.99926790511421815,0.99942789122838349,NA,-2.47524594932e-05,NA,0,1.06664135236,1.0667237403,1.06674061217,0,0,0.999497771828,0.999420576061,0.999404768938
2019-03-14 10:30:00,1.06468950242,-38.49,-0.0015,25696.05,25621.31,25696.6,18948880.0,-36.49,75.29,-0.386,-0.00132834170569,1.06642813783,1.06649153898,,0,NA,1,NA,0.99836966472957867,0.99831031331374265,NA,-0.000206651938056,short,0,1.06599073572,1.06635387886,1.06648422345,0,0,0.99877932026,0.998439189394,0.998317161199
2019-03-14 10:00:00,1.06628656406,-4.84,-0.0002,25692.31,25686.8,25732.35,30862331.0,5.74,45.55,116.2924,0.00150002572141,1.06623112955,1.06648838552,,0,NA,0,NA,1.0000519910833738,0.99981076075654285,NA,2.34548495168e-05,short,0,1.06608934516,1.06634163981,1.06645951603,0,0,1.00018499284,0.999948350747,0.999837826034
2019-03-13 17:00:00,1.06648738969,0.0,0.0,25702.89,25702.89,25702.89,263123.0,0.0,0.0,-0.9955,0.000188341138724,1.06599428809,1.06649178793,1.066553723,0,0,0,0,1.0004625743343802,0.9999958759671439,0.99993780593392045,-5.16176729462e-05,short,0,1.06622202667,1.06636813979,1.06646300024,0,0,1.00024888157,1.00011182808,1.00002286948
2019-03-13 16:30:00,1.06648738969,-0.68,0.0,25704.65,25702.89,25704.65,58235026.0,-1.76,1.76,0.2829,0.0,1.06601130018,1.06653153813,1.06653422134,0,0,0,0,1.0004466083146217,0.99995860559040828,0.99995608987523277,-5.76456161576e-05,short,0,1.06631048101,1.06638982159,1.06646604892,0,0,1.00016590728,1.00009149384,1.00002001073
2019-03-13 16:00:00,1.06651560486,38.07,0.0015,25662.03,25652.2,25716.28,45393681.0,41.54,64.08,1.0155,2.64561689367e-05,1.06609329014,1.06649000374,1.06650838509,0,0,0,0,1.0003961329823641,1.0000240050238585,1.0000067695334887,-8.8219835508e-05,short,0,1.06637885563,1.06641269127,1.06647224341,0,0,1.00012823701,1.00009650446,1.00004065877
2019-03-13 15:30:00,1.06493597023,13.42,0.0005,25651.98,25629.88,25679.7,22521924.0,13.52,49.82,-0.1527,-0.00148111721446,1.0661425837,1.06628536077,1.06637522055,0,0,0,0,0.99886824380861694,0.99873449399080172,0.99865033405723613,-0.000320206926782,short,0,1.06589789383,1.06614419654,1.06628020926,0,0,0.99909754621,0.998866732748,0.998739319161
2019-03-13 15:00:00,1.06437913555,-63.5,-0.0025,25714.83,25571.31,25714.83,26579571.0,-62.75,143.52,0.6243,-0.000522880910171,1.065761098,1.06599611378,1.06624595634,0,0,0,0,0.99870330934485529,0.99848312933881633,0.99824916494375082,-0.000236964728128,short,0,1.06539164107,1.06582327636,1.06604257505,0,0,0.999049640073,0.998645046656,0.998439612505
2019-03-13 14:30:00,1.06701393456,-20.09,-0.0008,25736.17,25705.22,25776.49,16364024.0,-20.59,71.27,0.2583,0.00247543279141,1.06586640698,1.06593034753,1.06628332761,0,0,0,0,1.0010766148327135,1.0010165645722866,1.0006851902554803,0.000107239498771,short,0,1.06593240556,1.06603975967,1.06616399499,0,0,1.00101463187,1.00091382604,1.00079719403
2019-03-13 14:00:00,1.06784752688,-0.33,0.0,25736.49,25707.27,25740.35,13004625.0,-0.82,33.08,0.0893,0.000781238455442,1.06613843441,1.0660748673,1.06640050356,1,0,0,0,1.001603068051971,1.0016627908949955,1.0013569229528918,0.000370937018912,exit,0,1.06657077934,1.06636844461,1.06637443647,1,0,1.00119705843,1.00138702741,1.00138140071
2019-03-13 13:30:00,1.06786121953,7.71,0.0003,25728.39,25724.41,25742.96,11938191.0,7.61,18.55,0.0058,1.28226698588e-05,1.06640755735,1.06625042375,1.06646252161,0,0,0,0,1.0013631394244096,1.0015107105725496,1.0013115303134068,0.000185036637469,exit,0,1.06700092607,1.06663985824,1.06656028436,0,1,1.00080627246,1.001145055,1.00121974838
2019-03-13 13:00:00,1.06754130929,19.79,0.0008,25708.56,25691.09,25732.92,11869314.0,19.73,41.83,-0.2425,-0.000299580354367,1.06692862516,1.06653560443,1.06649978223,0,1,0,0,1.0005742503439052,1.0009429641676726,1.0009765844097733,0.000124046450832,exit,0,1.06718105381,1.06680375843,1.06668291247,0,0,1.00033757672,1.00069136508,1.00080473476
2019-03-13 12:30:00,1.06672016484,-17.09,-0.0007,25725.3,25698.25,25744.52,15669213.0,-16.8,46.27,-0.0949,-0.000769192200492,1.06739683102,1.06657896451,1.06646301952,0,0,0,0,0.99936605940849044,1.0001323861956248,1.0002411197710066,2.78974257706e-05,exit,0,1.06702742415,1.06678855959,1.06668756902,0,0,0.999712041786,0.999935887247,1.00003055799
2019-03-13 12:00:00,1.06742927847,-26.45,-0.001,25752.07,25707.76,25763.13,17311908.0,-26.48,55.37,-0.1184,0.000664760682265,1.0674798998,1.06667315339,1.06644686496,0,0,0,0,0.99995257865238685,1.000708862949675,1.0009212024941332,0.000107685489937,exit,0,1.06716137559,1.06690505394,1.0667802827,0,0,1.00025104251,1.00049135069,1.00060836873
2019-03-13 11:30:00,1.06852676562,63.02,0.0025,25682.68,25680.53,25758.87,19636618.0,69.36,78.34,-0.0695,0.00102815912094,1.06761574755,1.06687709098,1.06658849405,0,0,0,0,1.0008533201834866,1.0015462649328442,1.0018172627774424,0.000421345031861,exit,0,1.0676165056,1.0671999106,1.06699859306,0,0,1.00085260954,1.00124330503,1.00143221609
2019-03-13 11:00:00,1.06591188319,21.98,0.0009,25665.33,25663.35,25700.09,21103260.0,23.69,36.74,0.0298,-0.00244718476672,1.06722588028,1.06681671882,1.06657557592,0,0,0,0,0.99876877321477586,0.99915183591721868,0.99937773492348014,0.000180807049792,exit,0,1.06704829813,1.0669657238,1.06686275433,0,0,0.998934992033,0.999012301346,0.999108722153
2019-03-13 10:30:00,1.0649998693,-18.6,-0.0007,25686.43,25663.46,25701.39,20492470.0,-19.39,37.93,-0.3395,-0.000855618470459,1.06671759228,1.06682310872,1.06659626705,0,0,1,0,0.99838971158029932,0.99829096369368409,0.99850327832386454,-0.000235574357942,short,0,1.06636548852,1.06660829571,1.0666298937,0,0,0.998719370388,0.998492017717,0.998471799437
2019-03-13 10:00:00,1.0657716372,130.98,0.0051,25637.23,25633.96,25686.76,31027106.0,48.41,52.8,4.9476,0.000724664784096,1.06652788675,1.06696235889,1.06656193859,0,0,0,0,0.99929092378555051,0.99888400778134001,0.99925901969109121,-0.00024264606686,short,0,1.06616753808,1.06645617598,1.06652261164,0,0,0.999628669166,0.999358118225,0.999295866367
2019-03-12 19:00:00,1.06033689743,0.0,0.0,25554.66,25554.66,25554.66,5216753.0,0.0,0.0,-0.8883,-0.0050993473396,1.06510941055,1.06629465518,1.06615190578,0,0,0,0,0.99551922735304854,0.99441265347108332,0.9945457975460511,-0.000881667318043,short,0,1.0642239912,1.06534357988,1.06574939736,0,0,0.996347485309,0.995300405859,0.994921414038
2019-03-12 16:30:00,1.06033689743,-4.59,-0.0002,25564.77,25554.66,25564.77,46689147.0,-10.11,10.11,0.1307,0.0,1.06347143691,1.06554359223,1.06574187296,0,0,0,1,0.99705254004220956,0.99511357880236173,0.99492843843225875,-0.000844219773747,short,0,1.06292829328,1.06443327398,1.06507283487,0,0,0.997562021956,0.996151589163,0.995553414488
2019-03-12 16:00:00,1.06052734984,-2.17,-0.0001,25561.45,25530.45,25591.55,41290748.0,-2.2,61.1,1.267,0.000179614989986,1.06239453024,1.06481020526,1.06534265596,0,0,0,0,0.9982424792759016,0.99597782271066726,0.99548004006548241,-0.000725618874937,short,0,1.0621279788,1.06372310596,1.06450464924,0,0,0.998492998026,0.996995687974,0.99626370875
2019-03-12 15:30:00,1.06061738942,-29.45,-0.0012,25590.75,25523.37,25595.9,18213917.0,-29.33,72.53,0.3177,8.49007697801e-05,1.06151803427,1.06411781327,1.06505475057,0,0,0,0,0.99915155012722057,0.99671049219711805,0.99583367789930965,-0.000798101363998,short,0,1.06162444901,1.06315843022,1.06401874177,0,0,0.999051397524,0.997609913324,0.996803296589
2019-03-12 15:00:00,1.06183935527,7.29,0.0003,25586.59,25574.6,25617.73,13822166.0,4.28,43.13,-0.1139,0.00115212691627,1.06073157788,1.06362973232,1.06488543189,0,0,0,0,1.0010443522285801,0.99831672903105795,0.99713952644379433,-0.000782605389582,short,0,1.06169608443,1.06291859841,1.06374631845,0,0,1.00013494525,0.998984641771,0.99820731395
2019-03-12 14:30:00,1.06153687204,6.9,0.0003,25576.78,25575.99,25618.99,15598471.0,6.8,43.0,0.3084,-0.000284867220223,1.0609715728,1.06304049167,1.06452029438,0,0,0,0,1.0005328128057791,0.99858554810967004,0.99719740209909136,-0.00051231569627,short,0,1.06164301363,1.06266737544,1.06347013765,0,0,0.999900021393,0.998936164391,0.998182115753
2019-03-12 14:00:00,1.06125057105,18.19,0.0007,25558.84,25538.55,25586.5,11921626.0,17.84,47.95,-0.1013,-0.000269704239985,1.06115430752,1.06231287222,1.06408049733,0,0,0,0,1.0000907158576013,0.99900001101464286,0.99734049605322161,-0.00043907641746,short,0,1.06151219944,1.06240977464,1.06319269183,0,0,0.999753532376,0.9989088922,0.998173312519
2019-03-12 13:30:00,1.06049581523,-0.51,0.0,25558.55,25530.94,25576.02,13265514.0,-0.06,45.08,-0.1072,-0.000711194728948,1.0611480006,1.06177126542,1.06358947037,0,0,0,0,0.99938539641188517,0.99879875239695526,0.99709130709982119,-0.000618558856591,short,0,1.0611734047,1.06206178202,1.06285558225,0,0,0.999361471494,0.998525540782,0.997779785836
2019-03-12 13:00:00,1.06051697661,-20.6,-0.0008,25579.7,25522.17,25583.03,14857912.0,-20.7,60.86,0.0003,1.99542304731e-05,1.06112791804,1.06132297615,1.06312118153,0,0,0,0,0.99942425279947533,0.99924057091083585,0.99755041573512337,2.13538396686e-05,short,0,1.06095459534,1.06178090831,1.06256325655,0,0,0.999587523605,0.998809611581,0.998074204126
2019-03-12 12:30:00,1.06137173031,-26.65,-0.001,25605.29,25556.69,25607.7,14854123.0,-25.69,51.01,-0.1445,0.00080597832466,1.06103439305,1.06088298546,1.06276461923,1,0,0,0,1.000317932445808,1.0004606962791232,0.99868937213913411,0.000122101130251,exit,0,1.06109364033,1.06170651231,1.06241431577,0,0,1.00026207864,0.99968467557,0.999018663958
2019-03-12 12:00:00,1.06247751604,51.21,0.002,25554.94,25543.61,25607.08,17362584.0,51.31,63.47,-0.2631,0.00104184584591,1.06122252185,1.06109704732,1.06243450173,0,0,0,0,1.0011825928710369,1.0013009825213954,1.0000404865467498,0.000229879987241,exit,0,1.06155493223,1.0618466948,1.0624222158,0,0,1.0008690872,1.00059407939,1.00005205109
2019-03-12 11:30:00,1.06035266474,-59.67,-0.0023,25616.17,25542.07,25616.17,23561530.0,-61.13,74.1,0.0588,-0.00199990236759,1.06104294059,1.06109862405,1.06188956167,0,0,1,0,0.99934943646243635,0.99929699341704581,0.99855267723451901,-3.07204049293e-05,short,0,1.0611541764,1.06157505297,1.06216352192,0,0,0.999244679349,0.998848514541,0.99829512392
2019-03-12 11:00:00,1.06282854595,-26.63,-0.001,25643.24,25608.84,25675.44,22253045.0,-28.53,66.6,-0.0938,0.00233496014876,1.06150948673,1.06132874367,1.06168400586,1,0,0,0,1.0012426259394944,1.0014131364059373,1.0010780421372838,0.000117133749132,exit,0,1.06171229958,1.06180296079,1.06224664992,0,0,1.00105136426,1.00096589028,1.00054779747
2019-03-12 10:30:00,1.06393350182,32.48,0.0013,25608.39,25571.71,25641.71,24557435.0,32.95,70.0,-0.2834,0.00103963698984,1.06219279177,1.06166035491,1.06161291469,0,1,0,0,1.001638789177304,1.0021411244248737,1.0021859070268657,0.00028269677539,exit,0,1.06245270033,1.06219033189,1.06245750641,1,0,1.00139375757,1.00164110883,1.00138922771
2019-03-12 10:00:00,1.0625858125,-42.02,-0.0016,25600.3,25585.31,25654.21,34269121.0,8.56,68.9,7.3748,-0.0012667044702,1.06243560821,1.06173500063,1.06140052638,0,0,0,0,1.0001413773118317,1.0008013410787835,1.0011167189868886,0.000158071746613,exit,0,1.06249707105,1.06226223745,1.06247354467,0,0,1.00008352159,1.00030460939,1.00010566647
2019-03-11 17:00:00,1.06432934407,0.0,0.0,25650.88,25650.88,25650.88,4091932.0,0.0,0.0,-0.9082,0.0016408383661,1.06280597382,1.06201424783,1.06166668949,0,0,0,0,1.0014333474687407,1.0021799107133262,1.0025079948409668,0.000452075883494,exit,0,1.06310782872,1.06263807502,1.0627055196,0,0,1.00114900418,1.00159157581,1.00152800982
2019-03-11 16:30:00,1.06432934407,-3.7,-0.0001,25649.12,25649.12,25651.42,44582778.0,1.76,2.3,-0.0014,0.0,1.06360130968,1.06232212513,1.0619328526,0,0,0,0,1.0006844993320028,1.0018894635505393,1.0022567259929323,0.000449581604685,exit,0,1.06351500051,1.06294557848,1.06290849765,0,1,1.00076570952,1.00130182167,1.00133675327
2019-03-11 16:00:00,1.06448286779,35.94,0.0014,25619.01,25615.45,25661.63,44645417.0,35.57,46.18,1.4847,0.000144244563929,1.06393217405,1.06272083039,1.06219655379,0,0,0,0,1.0005176023001638,1.0016580435336186,1.0021524396668702,0.000366864884593,exit,0,1.06383762293,1.06322508563,1.06310529392,0,0,1.0006065257,1.00118298766,1.00129580191
2019-03-11 15:30:00,1.06299161304,1.5,0.0001,25614.21,25594.37,25644.12,17968080.0,4.43,49.75,0.2273,-0.00140091944596,1.06374379629,1.06296829403,1.06235483537,0,0,0,0,0.9992928905858961,1.0000219376332604,1.0005994020560893,6.15192231093e-05,exit,0,1.06355561964,1.06318263607,1.06309108381,0,0,0.999469697132,0.999820329057,0.999906432504
2019-03-11 15:00:00,1.06292937369,-6.28,-0.0002,25623.38,25597.44,25643.37,14640815.0,-6.24,45.93,0.0617,-5.85511174676e-05,1.06381250853,1.06312405837,1.06242750326,0,0,0,0,0.99916983976862228,0.99981687492135618,1.0004723808722378,0.000304188129374,exit,0,1.06334687099,1.06313658836,1.06307087005,0,0,0.999607374314,0.999805091207,0.999866898476
2019-03-11 14:30:00,1.06318994909,12.29,0.0005,25611.0,25595.03,25644.25,13790193.0,12.42,49.22,0.1636,0.000245148365508,1.06358462954,1.06319530168,1.0625377084,0,0,0,0,0.9996289148662354,0.99999496556858669,1.0006138518072332,4.29616564675e-05,exit,0,1.06329456369,1.06314629031,1.06308575493,0,0,0.999901612779,1.00004106564,1.00009801106
2019-03-11 14:00:00,1.06268000138,10.59,0.0004,25600.72,25587.85,25614.43,11850962.0,10.41,26.58,-0.0204,-0.000479639329957,1.063254761,1.06342803534,1.06263300376,0,0,1,0,0.99945943376662694,0.99929658243161945,1.0000442275198984,-0.000146947883507,short,0,1.06308970959,1.06306151051,1.06303503573,0,0,0.999614606176,0.999641122244,0.999666018199
2019-03-11 13:30:00,1.06224059159,71.34,0.0028,25529.3,25528.42,25603.49,12097908.0,71.24,75.07,-0.0453,-0.000413492102847,1.06280630576,1.0633692399,1.06274932218,0,0,0,0,0.99946771658535671,0.99893861109334592,0.99952130706726527,-4.02963375875e-05,short,0,1.06280667025,1.06291225252,1.06293573022,0,0,0.999467373813,0.999368093715,0.999346020078
2019-03-11 13:00:00,1.05928048826,0.78,0.0,25527.13,25515.7,25555.1,12671652.0,2.07,39.4,-0.1913,-0.00278665996889,1.0620640808,1.06290393855,1.06266688962,0,0,0,0,0.99737907288580885,0.99659098987149941,0.99681329925710227,-0.000593733629461,short,0,1.06163127625,1.06225193175,1.06247882497,0,0,0.997785683173,0.997202694199,0.996989740746
2019-03-11 12:30:00,1.05924812379,-24.19,-0.0009,25552.03,25514.66,25565.94,15670058.0,-23.61,51.28,-0.057,-3.05532488287e-05,1.06132783082,1.06257016968,1.06252531585,0,0,0,0,0.99804046688822257,0.99687357505713992,0.99691565743373667,-0.000597552785565,short,0,1.0608368921,1.06170578485,1.06207498732,0,0,0.998502344406,0.997685176924,0.997338357873
2019-03-11 12:00:00,1.06025183699,5.45,0.0002,25547.74,25507.38,25565.27,16617407.0,4.87,57.89,-0.1276,0.000947571373395,1.0607402084,1.06216241897,1.06237693725,0,0,0,1,0.99953959376288448,0.99820123368976865,0.9979996739549778,-0.000497136934381,short,0,1.06064187373,1.06144143069,1.06184709353,0,0,0.999632263493,0.998879265815,0.998497658893
2019-03-11 11:30:00,1.0600257007,19.46,0.0008,25526.36,25500.75,25573.01,19046967.0,20.8,72.26,-0.0335,-0.000213285453032,1.06020934827,1.06173205463,1.06235513965,0,0,0,0,0.99982678178959239,0.99839285823152457,0.99780728791972617,-0.000348682685265,short,0,1.06043648272,1.06118402524,1.06161941943,0,0,0.999612629302,0.998908460258,0.998498785254
2019-03-11 11:00:00,1.05921824891,92.29,0.0036,25435.94,25414.78,25533.23,19707079.0,91.76,118.45,-0.064,-0.000761728505243,1.05960487973,1.06120559274,1.06211445318,0,0,0,0,0.99963511792958781,0.99812727726853323,0.99727317120812509,-0.000436579858737,short,0,1.06003040478,1.06082661136,1.06131927311,0,0,0.999233837188,0.998483859252,0.998020365541
2019-03-11 10:30:00,1.05538886936,42.88,0.0017,25392.3,25382.92,25457.86,21055223.0,43.11,74.94,-0.4909,-0.00361528849054,1.05882655595,1.06044531838,1.06154481102,0,0,0,0,0.99675330528021933,0.99523176827199,0.99420095921745344,-0.000919134465743,short,0,1.05848322631,1.059837931,1.06057797264,0,0,0.997076612204,0.99580213021,0.995107287333
2019-03-11 10:00:00,1.0536096539,-57.71,-0.0023,25208.0,25208.0,25394.36,41355834.0,184.53,186.36,50.4819,-0.00168583875786,1.05769886197,1.0595133464,1.06094640044,0,0,0,0,0.99613386359982692,0.99442792059718255,0.99308471517877683,-0.00106990939423,short,0,1.05685870217,1.05870551698,1.0597069328,0,0,0.996925749616,0.995186703956,0.99424625931
2019-03-08 17:00:00,1.05600420904,0.0,0.0,25450.24,25450.24,25450.24,803309.0,0.0,0.0,-0.9782,0.00227271563724,1.05684933638,1.05879477239,1.06039139144,0,0,0,0,0.99920033318403756,0.99736439636274576,0.9958626763318994,-0.00073413342672,short,0,1.05657387113,1.05821437008,1.05924409233,0,0,0.999460840263,0.997911424089,0.996941325124
2019-03-08 16:30:00,1.05600420904,0.14,0.0,25449.03,25448.02,25450.31,36836367.0,1.21,2.29,-0.0618,0.0,1.05604503805,1.05812719316,1.05983638244,0,0,0,0,0.99996133781228014,0.99799363995826851,0.9963841839524743,-0.000385800930609,short,0,1.05638398377,1.05781252262,1.05883910692,0,0,0.999640495565,0.998290516002,0.997322635836
2019-03-08 16:00:00,1.05599840003,101.64,0.004,25348.23,25341.72,25466.14,39264011.0,101.87,124.42,1.687,-5.50093044316e-06,1.05540106828,1.057502974,1.05927075126,0,0,0,0,1.0005659760783507,0.9985772390181552,0.99691075089399039,-0.000382669390811,short,0,1.05625545586,1.05748268215,1.05848401856,0,0,0.999756634799,0.998596400546,0.997651718418
2019-03-08 15:30:00,1.05178106189,-23.88,-0.0009,25372.37,25344.99,25403.39,14612394.0,-23.91,58.4,0.083,-0.00399369747074,1.05467950678,1.05675303137,1.05852338118,0,0,0,0,0.99725182401948498,0.99529505066438073,0.99363044841130899,-0.00100032799633,short,0,1.0547639912,1.05644602392,1.05764614898,0,0,0.997171946206,0.995584287393,0.994454584752
2019-03-08 15:00:00,1.0527719123,28.83,0.0011,25343.41,25343.41,25411.62,13492270.0,28.93,68.21,0.3357,0.000942069064551,1.05451195846,1.05610541022,1.05784621709,0,0,0,0,0.99834990380996935,0.9968435935564971,0.99520317347833931,-0.000855908681629,short,0,1.0540999649,1.05577800363,1.05703686939,0,0,0.998740107534,0.997152724039,0.9959651766
2019-03-08 14:30:00,1.05157567205,12.3,0.0005,25331.18,25305.07,25350.53,10101521.0,12.33,45.46,0.047,-0.00113627674862,1.05362625106,1.05523779372,1.05707193195,0,0,0,0,0.99805378898772246,0.996529576845401,0.99480048638770902,-0.000902727212051,short,0,1.05325853395,1.05501394334,1.05635421972,0,0,0.998402232837,0.996741018153,0.995476377541
2019-03-08 14:00:00,1.05106530941,24.12,0.001,25306.84,25293.77,25340.19,9647953.0,24.37,46.42,-0.065,-0.000485331353076,1.05263847114,1.05434175459,1.05629761915,0,0,0,0,0.99850550614203337,0.99689242584486015,0.99504655728634495,-0.000511482569868,short,0,1.0525274591,1.0542960099,1.05569310593,0,0,0.99861082038,0.996935679866,0.995616342949
2019-03-08 13:30:00,1.05006450071,22.34,0.0009,25284.57,25281.34,25314.51,10318231.0,22.52,33.17,-0.0548,-0.000952185071301,1.05145169127,1.05342637977,1.05548587976,0,0,0,0,0.99868069016100014,0.99680862457166453,0.99486361764413977,-0.000419775859048,short,0,1.05170647297,1.05352664459,1.05498953028,0,0,0.99843875425,0.996713757646,0.995331679197
2019-03-08 13:00:00,1.04913754937,-55.26,-0.0022,25339.3,25278.97,25346.51,10916269.0,-54.55,67.54,-0.1056,-0.00088275657138,1.05092298877,1.05280124777,1.05480968383,0,0,0,0,0.99830107494616627,0.99652004743458655,0.9946225991765425,-0.000814209885125,short,0,1.0508501651,1.05272862728,1.05425803267,0,0,0.998370256969,0.996588790489,0.9951430455
2019-03-08 12:30:00,1.05143044691,-1.18,0.0,25341.07,25307.42,25348.0,12205610.0,-1.06,40.58,-0.1909,0.00218550707442,1.05065469569,1.05258332707,1.05428850537,0,0,0,0,1.0007383503083609,0.99890471363395961,0.99728911161174572,-0.000541021500823,short,0,1.05104359237,1.05249259448,1.05390458445,0,0,1.00036806707,0.998990826557,0.997652408409
2019-03-08 12:00:00,1.05147940853,-35.34,-0.0014,25377.45,25341.19,25392.76,15085066.0,-36.26,51.57,-0.0923,4.6566674599e-05,1.05063544298,1.05213084702,1.05370367681,0,0,0,0,1.0008032905688398,0.99938083889625251,0.99788909507286394,-0.000534513050192,short,0,1.05118886442,1.05230837885,1.05360143746,0,0,1.00027639572,0.999212236314,0.997985928213
2019-03-08 11:30:00,1.05294576754,32.32,0.0013,25344.13,25320.88,25393.07,16619389.0,32.4,72.19,-0.1597,0.00139456750058,1.05101153461,1.05182500287,1.05323168127,0,0,0,0,1.0018403536624725,1.0010655429004389,0.99972853671862527,0.000139020071222,short,0,1.0517744988,1.05242426771,1.05351947872,0,0,1.00111361204,1.00049552243,0.999455433724
2019-03-08 11:00:00,1.05160471708,18.26,0.0007,25325.71,25305.07,25412.76,19777263.0,18.5,107.69,-0.1492,-0.00127361778777,1.05131957788,1.05138563458,1.05272411248,0,0,0,0,1.0002712202836783,1.0002083750182029,0.998936667845431,-0.000137940785319,short,0,1.05171790489,1.0522752585,1.05328013351,0,0,0.999892378165,0.999362769943,0.99840933444
2019-03-08 10:30:00,1.05084705676,24.88,0.001,25301.31,25274.38,25338.43,23244235.0,24.64,64.05,-0.3813,-0.000720480141224,1.05166147936,1.05129223406,1.05242132497,1,0,0,0,0.999225584833773,0.99957654276631891,0.99850414641959706,-8.59662093944e-05,exit,0,1.05142762218,1.05201558546,1.05297599892,0,0,0.999447831306,0.998889247735,0.997978166494
2019-03-08 10:00:00,1.04981471346,-172.16,-0.0068,25347.38,25252.46,25347.38,37572173.0,-46.31,94.92,4.1715,-0.000982391578598,1.05133833267,1.05099651418,1.05216832894,0,0,0,0,0.99855078126387553,0.99887554268626599,0.99776308085692988,-0.000148098737585,exit,0,1.05088998594,1.05161542691,1.05258083824,0,0,0.998976798245,0.998287669234,0.99737205479
