Date,Close,ROI,EMA 5,EMA 10,EMA 15,buySignal1EMA,buySignal2EMA,closePriceEMA5,closePriceEMA10,closePriceEMA15
2019-03-14 16:30:00,1.10422144307,,1.10422144307,1.10422144307,1.10422144307,0,0,1.0,1.0,1.0
2019-03-14 16:00:00,1.10428800681,6.02811460231e-05,1.10424363098,1.10423354557,1.10422976354,1,1,1.00004018662,1.0000493204,1.00005274561
2019-03-14 15:30:00,1.1047597411,0.0004271841098,1.10441566769,1.10432921748,1.10429601073,0,0,1.0003115434,1.00038985078,1.00041993302
2019-03-14 15:00:00,1.1047062007,-4.84633832942e-05,1.10451251203,1.10439775989,1.10434728448,0,0,1.00017536123,1.00027928417,1.00032500304
2019-03-14 14:30:00,1.10525173391,0.000493826513637,1.10475891932,1.10455302789,1.10446034066,0,0,1.00044608338,1.00063256902,1.00071654293
2019-03-14 14:00:00,1.10472790627,-0.000473944197653,1.10474858164,1.10458482396,1.10449378636,0,0,0.999981285,1.00012953492,1.00021197032
2019-03-14 13:30:00,1.10619230842,0.00132557722208,1.1052298239,1.10487709386,1.10470610162,0,0,1.00087084559,1.00119037182,1.00134534135
2019-03-14 13:00:00,1.10625742511,5.88656202538e-05,1.10557235763,1.10512806318,1.10490001705,0,0,1.00061964961,1.00102192856,1.00122853474
2019-03-14 12:30:00,1.10628491883,2.48529100144e-05,1.10580987803,1.10533840057,1.10507312978,0,0,1.00042958632,1.00085631537,1.0010965691
2019-03-14 12:00:00,1.10664233714,0.000323079800711,1.1060873644,1.10557547995,1.1052692807,0,0,1.00050174404,1.00096497907,1.00124228228
2019-03-14 11:30:00,1.10502744307,-0.00145927371058,1.10573405729,1.10547583688,1.10523905099,0,0,0.999360954638,0.999594388414,0.999808541037
2019-03-14 11:00:00,1.10501007862,-1.57140462621e-05,1.10549273107,1.10539115356,1.10521042945,0,0,0.999563405136,0.999655257834,0.999818721555
2019-03-14 10:30:00,1.10535302655,0.000310357290646,1.10544616289,1.10538422137,1.10522825408,0,0,0.999915747735,0.999971779203,1.00011289294
2019-03-14 10:00:00,1.10701422583,0.00150286762328,1.10596885054,1.10568058582,1.10545150055,0,0,1.00094521223,1.00120617113,1.0014136534
2019-03-13 20:30:00,1.10603024019,-0.000888864488687,1.10598931376,1.10574415934,1.10552384301,0,0,1.00003700437,1.00025872246,1.00045806085
2019-03-13 20:00:00,1.10603024019,0.0,1.1060029559,1.10579617404,1.10558714266,0,0,1.00002466927,1.00021167206,1.00040078029
2019-03-13 19:30:00,1.10603024019,0.0,1.10601205067,1.10583873153,1.10564252985,0,0,1.00001644605,1.00017317956,1.00035066519
2019-03-13 19:00:00,1.10603024019,0.0,1.10601811384,1.10587355128,1.10569099364,0,0,1.00001096397,1.00014168791,1.00030681859
2019-03-13 18:30:00,1.10603024019,0.0,1.10602215596,1.10590204018,1.10573339946,0,0,1.00000730929,1.00011592348,1.00026845597
2019-03-13 18:00:00,1.10603024019,0.0,1.1060248507,1.10592534927,1.10577050455,0,0,1.00000487285,1.00009484449,1.00023489109
2019-03-13 17:30:00,1.10603024019,0.0,1.1060266472,1.10594442035,1.10580297151,0,0,1.00000324856,1.0000775987,1.00020552367
2019-03-13 17:00:00,1.10603024019,0.0,1.10602784487,1.10596002396,1.10583138009,0,0,1.0000021657,1.00006348895,1.00017982859
2019-03-13 16:30:00,1.10603024019,0.0,1.10602864331,1.10597279054,1.10585623761,0,0,1.0000014438,1.0000519449,1.00015734648
2019-03-13 16:00:00,1.1059882761,-3.79411807033e-05,1.10601518757,1.1059756061,1.10587274242,0,0,0.999975668081,1.00001145595,1.00010447286
2019-03-13 15:30:00,1.10727179854,0.00116052083442,1.10643405789,1.10621127745,1.10604762443,0,0,1.0007571537,1.00095869669,1.00110680054
2019-03-13 15:00:00,1.1081226567,0.000768427559367,1.10699692416,1.10655880095,1.10630700347,0,0,1.00101692472,1.00141326042,1.00164118389
2019-03-13 14:30:00,1.10996039458,0.0016584246011,1.10798474764,1.10717727252,1.10676367736,0,0,1.0017830994,1.00251370953,1.00288834671
2019-03-13 14:00:00,1.10956245921,-0.000358513122232,1.10851065149,1.10761094283,1.10711352509,0,0,1.00094884764,1.00176191504,1.0022119991
2019-03-13 13:30:00,1.10877382367,-0.000710762641794,1.10859837555,1.10782237571,1.10732106241,0,0,1.00015826121,1.00085884523,1.00131196029
2019-03-13 13:00:00,1.10829051308,-0.000435896465454,1.10849575473,1.10790749159,1.10744224374,0,0,0.999814846697,1.00034571612,1.00076597162
2019-03-13 12:30:00,1.10797939997,-0.000280714398559,1.10832363647,1.10792056584,1.10750938827,0,0,0.999689407956,1.0000531032,1.0004243862
2019-03-13 12:00:00,1.10856255616,0.000526324037989,1.10840327637,1.10803729136,1.10764103426,0,0,1.00014370202,1.00047404976,1.00083196801
2019-03-13 11:30:00,1.10942209656,0.000775364806531,1.1087428831,1.10828907412,1.10786366705,0,0,1.0006125978,1.00102231671,1.00140669791
2019-03-13 11:00:00,1.10688399243,-0.00228777137938,1.10812325288,1.10803360472,1.10774120772,0,0,0.9988816583,0.998962475251,0.999226159253
2019-03-13 10:30:00,1.10420407862,-0.00242113340942,1.10681686146,1.10733732725,1.10729906658,0,0,0.997639372032,0.997170465989,0.997204921367
2019-03-13 10:00:00,1.10477565851,0.000517639720134,1.10613646048,1.1068715693,1.10698364057,0,0,0.998769770264,0.998106455307,0.998005406782
2019-03-12 20:30:00,1.09845065674,-0.00572514584649,1.1035745259,1.10534049429,1.10591701759,0,0,0.995357024797,0.993766773602,0.993248715106
2019-03-12 20:00:00,1.09845065674,0.0,1.10186656951,1.10408779655,1.10498372249,0,0,0.996899885279,0.994894301133,0.994087636211
2019-03-12 19:30:00,1.09845065674,0.0,1.10072793192,1.10306286204,1.10416708927,0,0,0.99793111893,0.995818728506,0.994822855539
2019-03-12 19:00:00,1.09845065674,0.0,1.09996884019,1.10222427926,1.1034525352,0,0,0.998619794126,0.996576356927,0.99546706514
2019-03-12 18:30:00,1.09845065674,0.0,1.09946277904,1.10153816607,1.10282730039,0,0,0.99907943923,0.99719709273,0.99603143334
2019-03-12 18:00:00,1.09845065674,0.0,1.09912540494,1.10097680074,1.10228021994,0,0,0.999386104444,0.997705542934,0.996525780714
2019-03-12 17:30:00,1.09845065674,0.0,1.09890048887,1.10051750183,1.10180152454,0,0,0.99959065253,0.998121933465,0.996958737373
2019-03-12 17:00:00,1.09845065674,0.0,1.09875054483,1.10014171181,1.10138266606,0,0,0.999727064445,0.998462875231,0.997337883177
2019-03-12 16:30:00,1.09845065674,0.0,1.09865058213,1.09983424725,1.1010161649,0,0,0.999818026408,0.99874200088,0.997669872396
2019-03-12 16:00:00,1.09837541078,-6.85019029035e-05,1.09855885835,1.09956900426,1.10068607063,0,0,0.999833010705,0.9989144897,0.997900709462
2019-03-12 15:30:00,1.09805127433,-0.000295105335478,1.09838966368,1.09929305336,1.10035672109,0,0,0.999691922318,0.998870383993,0.997904818759
2019-03-12 15:00:00,1.10025221867,0.0020044094372,1.09901051534,1.09946744706,1.10034365829,0,0,1.00112983753,1.00071377431,0.999916899034
2019-03-12 14:30:00,1.09966327433,-0.000535281213339,1.09922810167,1.09950305201,1.1002586103,0,0,1.00039588931,1.00014572248,0.999458912693
2019-03-12 14:00:00,1.10095837307,0.00117772300744,1.0998048588,1.09976765584,1.10034608064,1,0,1.0010488354,1.00108269889,1.00055645441
2019-03-12 13:30:00,1.10008725637,-0.000791234904762,1.09989899133,1.09982576503,1.10031372761,0,0,1.00017116576,1.00023775706,0.999794175761
2019-03-12 13:00:00,1.10036508761,0.000252553818956,1.10005435675,1.09992382368,1.10032014761,0,0,1.00028246864,1.00040117681,1.00004084266
2019-03-12 12:30:00,1.10101625457,0.000591773558505,1.10037498936,1.10012244748,1.10040716098,0,0,1.00058276971,1.00081246146,1.00055351657
