,Close,ROI,RSI,Sell Signal,Buy Signal
594,1.0618188974440974,0.0001594720249267212,94.41030669274687,0,0
595,1.0616495940335742,0.001549411906035969,94.33118711233547,0,0
596,1.06000720624773,-0.0003288858684158402,93.42728071528825,0,0
597,1.0603559423326538,0.00034128434856350864,96.70021356541218,0,0
598,1.059994182908459,-0.00030979018879451203,96.57573281750652,0,0
599,1.0603226604656277,0.0010040722986699446,100.0,0,0
600,1.059259087758495,0.001509065337193194,100.0,0,0
601,1.057663005178948,0.0022666719688233528,100.0,0,0
602,1.055271051866172,0.0006009673103968272,90.09186181115716,0,0
603,1.054637249354983,0.0033563375996543687,66.8429514999279,1,0
604,1.0511093714502355,0.0,41.64464394645797,0,0
605,1.0511093714502355,0.0,37.34127286081548,0,0
606,1.0511093714502355,0.0,32.49887864229939,0,0
607,1.0511093714502355,0.0,24.797315824006887,0,0
608,1.0511093714502355,0.0,38.749799000380705,0,1
609,1.0511093714502355,0.0,46.0698057072183,0,0
610,1.0511093714502355,0.0,36.6861606424175,0,0
611,1.0511093714502355,0.0,53.99465408652059,0,0
612,1.0511093714502355,6.057744068566073e-05,45.23306883323224,0,0
613,1.0510457017915773,0.0013703748126763227,45.101911241710575,0,0
614,1.049607346320979,0.000754688866752451,41.95742158640697,0,0
615,1.048815816700841,-0.0006755899692811873,40.06687023424088,0,0
616,1.0495248651722626,-0.002073475610175457,41.27022552939753,0,0
617,1.0517055509813085,-0.0003136059596138274,45.460669302130654,0,0
618,1.0520354755761743,-0.000604838432533672,46.169700937642396,0,0
619,1.052672172162757,-0.0008721305531369516,47.60157962273621,0,0
620,1.0535910411002118,-0.0020887413551599066,50.36058971248123,0,0
621,1.055796326550103,0.0020077894540240226,62.69624988281593,0,0
622,1.053680757437412,0.0014688569322345302,52.18098532133439,0,0
623,1.052135321177252,-0.0031437271469683115,49.21974816649266,0,0
624,1.0554533786159663,0.0058068501802317485,55.7613378628277,0,0
625,1.0493599028748297,-0.004114401228277997,38.908310261120114,0,0
626,1.0536952278143799,0.0,51.47522972728812,0,0
627,1.0536952278143799,0.0,47.396995041190266,0,0
628,1.0536952278143799,0.0,39.79733786726117,0,0
629,1.0536952278143799,0.0,54.09773725753008,0,0
630,1.0536952278143799,0.0,56.818263438559356,0,0
631,1.0536952278143799,0.0,58.2082252843108,0,0
632,1.0536952278143799,0.0,64.56644108909978,0,0
633,1.0536952278143799,0.000199167890290175,74.8702673708228,0,0
634,1.0534854073483468,0.002716040200700487,74.68715768140096,0,0
635,1.0506318490102986,-0.002080896572293378,71.89440046508203,0,0
636,1.0528226640832221,0.0003299735608683907,78.532704242976,0,0
637,1.0524753750359952,-0.0009861973575953087,78.21371660465738,0,0
638,1.0535143481022824,0.0013285965976375103,81.8486173112662,0,0
639,1.0521165096871938,-0.0012445242991309113,80.636267335941,0,0
640,1.0534275258404757,-0.0007645364877441052,86.01794394477325,0,0
641,1.0542335258375817,-0.0018427409024085462,89.69544147071491,0,0
642,1.0561797915397493,0.0035804297340664704,100.0,0,0
643,1.0524117053773367,0.000949632327135852,100.0,0,0
644,1.0514132493665593,0.0005329037055397112,79.69926470556001,0,0
645,1.0508532457779058,0.0029707523834383576,83.8393794949076,0,0
646,1.0477406676921341,0.008006314839873907,87.02225763964853,0,0
647,1.0394187538979578,0.0,78.24113009162332,0,0
648,1.0394187538979578,0.0,75.51450995332382,0,0
649,1.0394187538979578,0.0,74.65166917629283,0,0
650,1.0394187538979578,0.0,78.16964225575448,0,0
651,1.0394187538979578,0.0,80.00048058538232,0,0
652,1.0394187538979578,0.0,80.74167714869193,0,0
653,1.0394187538979578,0.0,80.73657108874734,0,0
654,1.0394187538979578,0.0,81.39707622624499,0,0
655,1.0394187538979578,0.00018379895735876062,85.88617680821984,0,0
656,1.0392277449219829,0.0004039638605570772,85.80049479634857,0,0
657,1.038808103989917,-0.003081495059748196,85.60847264057516,0,0
658,1.0420190806390697,0.004421600284544525,95.45532060224491,0,0
659,1.0374319711402802,0.007647288663010565,94.55698646973647,0,0
660,1.0295586390321054,-0.000438321677535769,91.72956049659346,0,0
661,1.0300101147935006,-0.0005840875457371331,94.54453005352104,0,0
662,1.0306120824753606,-0.00019372227525416008,98.5755853036911,0,0
663,1.0308117736775162,0.0027321904397266117,99.9895500198207,0,0
664,1.0280030735080679,0.0018021803844368023,99.98705034657617,0,0
665,1.0261537593315844,0.0008270353042458822,94.72651089492953,0,0
666,1.0253057952412719,-1.4113210529131948e-06,95.06640199115684,0,0
667,1.0253072422789686,0.0007923784772492226,80.15415983473112,0,0
668,1.0244954541310756,0.007350294310564998,66.78960047260736,1,0
669,1.017020057389515,0.0,37.13934481104707,0,0
670,1.017020057389515,0.0,36.991167196425685,0,0
671,1.017020057389515,0.0,34.72688619308208,0,0
672,1.017020057389515,0.0,46.47013889809131,0,0
673,1.017020057389515,0.0,52.28736740280757,0,0
674,1.017020057389515,0.0,56.73283576977858,0,0
675,1.017020057389515,0.0,34.45635934247984,0,0
676,1.017020057389515,0.0,33.340457763382446,0,0
677,1.017020057389515,0.00012522394452574304,30.79325788031737,0,0
678,1.0168927180721985,-0.0005049097136096137,30.379628204749537,0,0
679,1.017406416454555,0.0014884958500165357,31.129809254857193,0,0
680,1.015894262061421,-0.0019107329452154875,25.722585849348306,0,0
681,1.017839080725892,-0.0020416154725795277,28.605597627600375,0,0
682,1.019921367971557,0.0010197183418640954,32.49743650089303,0,1
683,1.0188823949052697,-2.8403603849258552e-05,27.575991120804446,0,0
684,1.0189113356592052,-0.00046418335668452215,27.63210620367468,0,0
685,1.019384516986052,0.0016636025099070473,28.58263857934699,0,0
686,1.0176914828808206,0.001127400530390732,18.47144222864243,0,0
687,1.0165454290249716,0.0010659021051566686,15.55579917308792,0,0
688,1.0154630448277808,-0.007396227909621467,8.649249153333955,0,0
689,1.0230296049442384,-0.0006304528517389052,56.07570293819933,0,1
690,1.0236749837570018,-0.0016102877771960733,50.97594208935704,0,0
691,1.0253260537690267,0.0,77.44354934950425,0,0
692,1.0253260537690267,0.0,82.86565979993516,0,0
693,1.0253260537690267,0.0,73.60774246610939,0,0
694,1.0253260537690267,0.0,80.56546436123472,0,0
695,1.0253260537690267,0.0,56.670011047474375,1,0
696,1.0253260537690267,0.0,59.59563610329901,0,0
697,1.0253260537690267,0.0,53.48004845825832,0,0
