Close,ROI,Lower Bound,Upper Bound,Middle Bound,sellSignal,buySignal
1.2461890607871995,0.002225393746196236,1.187527011485178,1.239506515452267,1.2135167634687225,1,0
1.2445461680771963,-0.00131833343888077,1.1868786433575018,1.2444523953502074,1.2156655193538546,1,0
1.2422114883584765,-0.0018759285742905307,1.1864421531853482,1.2482438862046774,1.2173430196950128,1,0
1.242557377404123,0.00027844618157857326,1.1869646728604277,1.2514914189070694,1.2192280458837486,1,0
1.2518095348433498,0.007446060526038467,1.1867394680792684,1.256256242630824,1.2214978553550462,1,0
1.2453243470905078,-0.005180650548131216,1.1886381023224557,1.2586983491546675,1.2236682257385616,1,0
1.2422114883584765,-0.0024996369333851742,1.191859234085472,1.2597833817385111,1.2258213079119915,0,0
1.2394445275895158,-0.0022274474152682577,1.1949234189039812,1.2603508945709574,1.2276371567374693,0,0
1.2379744367235506,-0.0011860884720870102,1.1983840732590738,1.2603230596912551,1.2293535664751645,0,0
1.2246584396949431,-0.01075627786293376,1.2022321287138977,1.2587577943561072,1.2304949615350025,0,0
1.2261282630381856,0.001200190433185977,1.2037282478035645,1.2584203580904922,1.2310743029470284,0,0
1.2196430663679196,-0.005289166611490148,1.2041988344900334,1.25826106976162,1.2312299521258268,0,0
1.2263877422443892,0.005530040765578281,1.2066820976495474,1.2573688355735952,1.2320254666115713,0,0
1.220940078949701,-0.0044420399087801155,1.206385348649673,1.2574407442094062,1.2319130464295396,0,0
1.2164436818699322,-0.003682733622469514,1.2079309137051715,1.2566215024543872,1.2322762080797793,0,0
1.2316623272548928,0.012510768572176145,1.2087752312973383,1.2566591716093765,1.2327172014533574,0,0
1.2301923701502888,-0.0011934741138670546,1.2102642758485047,1.2563374776184786,1.2333008767334916,0,0
1.242038410074292,0.009629420740559391,1.2127490844037914,1.2564467174120566,1.234597900907924,0,0
1.2497340668081107,0.006195989328025897,1.2147674269149868,1.2575844563874619,1.2361759416512244,0,0
1.2423842991199385,-0.005881065326917012,1.214784564775786,1.2574635527047113,1.2361240587402487,0,0
1.2433354226560729,0.0007655630683742753,1.2148885052345055,1.2570742484328794,1.2359813768336925,0,0
1.242124810996311,-0.0009736806638837026,1.2149473976356762,1.2567732203236204,1.2358603089796483,0,0
1.2674602026732527,0.020396816368735138,1.2119757965185036,1.2622696928722703,1.237122744695387,1,0
1.2755020159754404,0.006344825096067375,1.208359041841315,1.269180911406591,1.238769976623953,1,0
1.2716108533861603,-0.003050691053831378,1.206413987689883,1.273106097412304,1.2397600425510935,1,0
1.2670279037881635,-0.0036040503946571656,1.2053907883028439,1.2762996524691088,1.2408452203859763,1,0
1.2880399677520975,0.01658374207948543,1.2018640088495227,1.2844092798617919,1.2431366443556573,1,0
1.323059664157146,0.027188361605086753,1.1928037092052173,1.3018310931628605,1.2473174011840389,1,0
1.331533642583061,0.0064048346839395975,1.1860078100306934,1.3179829129233351,1.2519953614770143,1,0
1.325221533114404,-0.004740480650877288,1.1847778626634626,1.3292691696325123,1.2570235161479875,1,0
1.336682358152519,0.008648233334377586,1.183647925431688,1.3414545163757203,1.2625512209037042,1,0
1.3553500848274425,0.013965716358166791,1.1829812259713182,1.3556919176820428,1.2693365718266805,1,0
1.3518771940151562,-0.002562357025807427,1.184301403979897,1.3669206848505409,1.2756110444152189,1,0
1.3498799674588926,-0.0014773727710662987,1.1888140766591442,1.3753020010222126,1.2820580388406784,0,0
1.3045569900847251,-0.03357556113636284,1.198073023023255,1.374854385479581,1.286463704251418,0,0
1.3244399476450897,0.015241156738635908,1.2051161061536109,1.3770890643882445,1.2911025852709277,0,0
1.3289548572972711,0.0034089198685143263,1.2135084281540673,1.3785729911024869,1.296040709628277,0,0
1.3370298790867738,0.00607621977914663,1.220438834329144,1.3811417318286583,1.300790283078901,0,0
1.3353801734647652,-0.001233858455830017,1.2270838601173637,1.3830613167061043,1.305072588411734,0,0
1.3313860057098086,-0.0029910341896071113,1.2366028801733735,1.3824424673090816,1.3095226737412275,0,0
1.3359877264855171,0.0034563385494315035,1.2474310619166866,1.3808795159487128,1.3141552889326997,0,0
1.333730334081395,-0.001689680495838397,1.2608376589625652,1.3766334712113426,1.3187355650869539,0,0
1.334251343501343,0.0003906407514580046,1.2691375828678744,1.3750126613888425,1.3220751221283584,0,0
1.3263500866376794,-0.005921865398260784,1.2764265364636433,1.3728085148592972,1.3246175256614703,0,0
1.329996742375805,0.002749391563256154,1.2862928798110063,1.3687807604108984,1.3275368201109523,0,0
1.3497063452118385,0.014819286550150412,1.3006582826850093,1.362683201679263,1.331670742182136,0,0
1.336508735905465,-0.009778133853480586,1.3108303813305702,1.3573579798490385,1.3340941805898043,0,0
1.3410237793190076,0.003378237113043525,1.3121388757119319,1.3578458969838634,1.3349923863478976,0,0
1.349011847306198,0.005956693766643539,1.3122458237515071,1.3594867694166017,1.3358662965840544,0,0
1.3457124449796047,-0.0024457919574107923,1.3134374448231154,1.3603442395315135,1.3368908421773145,0,0
1.2935299531415225,-0.038776851646692645,1.3042984409062892,1.3651680029472397,1.3347332219267645,0,1
1.2626202172432537,-0.023895647582957147,1.2871889952330655,1.3730044618620447,1.3300967285475551,0,1
1.2727787327496776,0.008045582802882256,1.2774900134277931,1.3747935975407695,1.3261418054842813,0,1
1.260362566233833,-0.009755164975942865,1.2662137751779032,1.3771180956681532,1.3216659354230282,0,1
1.2528085538642777,-0.005993523270155343,1.2559650772041044,1.3821919500199076,1.319078513612006,0,1
1.2352702011156464,-0.013999228129896069,1.241324332585566,1.3879157199855017,1.3146200262855339,0,1
1.2706081603865067,0.02860747327908042,1.2361979770471818,1.387207405832809,1.3117026914399954,0,1
1.2590601140233564,-0.009088597667779474,1.2297955946017036,1.3858128117719453,1.3078042031868244,0,1
1.266527172590599,0.0059306608827289775,1.2254056005390295,1.3833175057472027,1.304361553143116,0,1
1.2644435451123166,-0.0016451502371012117,1.2212110357489936,1.3808178244774896,1.3010144301132416,0,1
1.2700872847279203,0.0044634176333293585,1.2185567150927703,1.3768821009579533,1.2977194080253618,0,0
1.266093116972964,-0.0031447978441986324,1.2158764638134216,1.372798630526459,1.2943375471699403,0,0
1.2479465334793496,-0.014332740025473023,1.2113112941188904,1.3687333192187907,1.2900223066688405,0,0
1.2661800618578523,0.014610824974741865,1.2095595947732232,1.3644680160864757,1.2870138054298494,0,0
1.2475123351829287,-0.01474334278138345,1.2062927121551077,1.3594864579853034,1.2828895850702056,0,0
1.2504644930154138,0.002366435785223997,1.2069003006854122,1.3489546842353564,1.2779274924603843,0,0
1.2459495833632324,-0.0036105860481444596,1.2066811621635922,1.3401179075029532,1.2733995348332727,0,0
1.2510721708801034,0.004111392294898097,1.2096704210398062,1.3281334877828486,1.2689019544113274,0,0
1.2392639586690946,-0.009438474043189649,1.2163460433137105,1.3104830766452338,1.2634145599794722,0,0
1.251853622588056,0.010158984961107231,1.231796363796319,1.2856468739234708,1.2587216188598949,0,0
1.259494303402353,0.006103493792269932,1.2356230333927778,1.278416639353095,1.2570198363729363,0,0
1.2635751574368992,0.0032400734354434135,1.235613973860597,1.2785211929046403,1.2570675833826186,0,0
1.2653986190673236,0.001443097088204226,1.2361479208797819,1.27724923451722,1.256698577698501,0,0
1.2830241931409903,0.013928870956614325,1.2341673361117427,1.2814959819759744,1.2578316590438585,1,0
1.294050953644046,0.008594351191508753,1.2313813263778042,1.28840623168789,1.259893779032847,1,0
1.298565729534866,0.0034888702628796953,1.232107175029796,1.2940099358778197,1.2630585554538079,1,0
1.3030810493885556,0.0034771592619395886,1.2290155508106257,1.300348848997195,1.2646821999039104,1,0
1.3112424721000773,0.006263173511234177,1.2261430032782377,1.3084396323372554,1.2672913178077465,1,0
1.3053384328752538,-0.00450262964359871,1.2247126801228008,1.3137510815211575,1.2692318808219791,1,0
1.304730888771926,-0.00046543033440726855,1.2240726509062485,1.3184198451036706,1.2712462480049596,1,0
1.320532858536383,0.012111286626570461,1.2217139131958035,1.3258231401949614,1.2737685266953824,1,0
1.3261765981519869,0.004273835050086605,1.2198735544464854,1.333671847062182,1.2767727007543337,1,0
1.3324282920724269,0.004714073471927982,1.2206679972880983,1.3413255800798767,1.2809967886839875,0,0
1.3072485718678437,-0.018897617496112518,1.2220528644760713,1.3440475638929028,1.283050214184487,0,0
1.2980449965550651,-0.007040417186785053,1.2266255929018388,1.3445281016043487,1.2855768472530937,0,0
1.291359238099566,-0.005150636898753724,1.2310076956301022,1.3442354733845006,1.2876215845073014,0,0
1.3028204733391893,0.008875326788609472,1.237041076465991,1.3438891815462077,1.2904651290060993,0,0
1.3643799041318054,0.047250893006644645,1.23661179448685,1.3556492368505189,1.2961305156686844,1,0
1.350748364051734,-0.009991014994277347,1.2437489692520254,1.359660502623607,1.3017047359378162,1,0
1.3578679106021454,0.005270816341435669,1.2488552745942725,1.3651556260827693,1.307005450338521,1,0
1.3788799656486554,0.015474299733022168,1.2509766961117135,1.3749727707899584,1.312974733450836,1,0
1.3899067350691352,0.007996903062764016,1.2528984221006434,1.385684202564252,1.3192913123324477,1,0
1.3984155449535507,0.0061218567186756,1.2557400113058332,1.3961443059476848,1.325942158626759,1,0
1.3538734664070424,-0.03185181880110444,1.2612792863558935,1.3976899582242297,1.3294846222900616,1,0
1.3727014748625794,0.01390677114420713,1.2647459967658283,1.4020882999361486,1.3334171483509885,1,0
1.3933601680620546,0.015049661982437401,1.266589532130232,1.409724208424464,1.338156870277348,1,0
1.4086140551070232,0.010947554978684604,1.2673366440892258,1.4195303970373168,1.3434335205632713,1,0
1.4029484142978514,-0.004022138490405225,1.2690901365055007,1.4269474988408197,1.3480188176731602,0,0
1.3760139412154662,-0.019198477155601967,1.2743602704581372,1.4287449157222045,1.3515525930901708,0,0
1.3728757837512884,-0.0022806145854931126,1.2805020365407196,1.4294176391375584,1.354959837839139,0,0
1.3703480239661479,-0.0018412152177624819,1.2845247770448724,1.4303764151763818,1.3574505961106271,0,0
1.3927497614655935,0.016347480426621264,1.2877865358460792,1.433771972706536,1.3607792542763075,0,0
1.3944930822057107,0.001251711390194421,1.2906878093192722,1.4370771782466711,1.3638824937829717,0,0
1.3883042472076892,-0.00443805356727367,1.2990976141842001,1.436772940915728,1.367935277549964,0,0
1.3934469791855817,0.0037043263306555385,1.3114559605430332,1.4339547928199465,1.3727053766814898,0,0
1.4074808734406443,0.010071351450533728,1.3288017509456171,1.42822116595147,1.3785114584485436,0,0
1.4200329771693343,0.008918134495146557,1.3458589714983789,1.4228851957817228,1.3843720836400508,0,0
1.4238684950322855,0.0027010061911356686,1.3462335270653474,1.4284594993048023,1.3873465131850748,0,0
1.4295341358414573,0.0039790478045820254,1.3498412800108186,1.432730323538303,1.3912858017745608,0,0
1.4299699660264866,0.0003048756753001314,1.353143282820367,1.436638526271189,1.394890904545778,0,0
1.4127980480686075,-0.01200858644996261,1.3548220604296235,1.4383515569039282,1.3965868086667759,0,0
1.4113163913035958,-0.0010487392497726677,1.3555176339970227,1.439796948959975,1.3976572914784988,0,0
1.4056504740542775,-0.004014632923015071,1.355728029085643,1.4403100467814272,1.398019037933535,0,0
1.3827256850447671,-0.016309025204102823,1.361795672536971,1.4371276251938718,1.3994616488654215,0,0
1.4077425374157502,0.018092418938593147,1.3655839692290825,1.4368434347570773,1.40121370199308,0,0
1.4021636988126813,-0.0039629679822775765,1.3662156618384327,1.4370920952227897,1.4016538785306112,0,0
1.3916164460378533,-0.007522126541829044,1.3652535024306058,1.4363544937236996,1.4008039980771527,0,0
1.3796747489056245,-0.008581169880701456,1.362882235873195,1.4363983937418883,1.3996403148075416,0,0
1.393621421835652,0.0101086672355859,1.365335425422747,1.4357059522543547,1.4005206888385509,0,0
1.3830741601434,-0.00756824021717406,1.3672653082488115,1.4347959070675014,1.4010306076581565,0,0
1.3835972116534645,0.00037818037899728374,1.3700065144722915,1.433379619612753,1.4016930670425223,0,0
1.3604110351089953,-0.016757894818796748,1.363538875187844,1.4366133862615407,1.4000761307246923,0,1
1.3370502910705186,-0.017171827804678852,1.3510527186851355,1.44335526365073,1.3972039911679328,0,1
1.3239752695931255,-0.009779004996831153,1.3374310142097465,1.450544070364663,1.3939875422872048,0,1
1.3122948262344944,-0.008822251915793444,1.3225931250064271,1.4572667442728735,1.3899299346396503,0,1
1.3348710063840106,0.017203588475843024,1.3152212654029094,1.4573776171707278,1.3862994412868186,0,1
1.3443724414962805,0.00711786761929023,1.3109457579188752,1.4540870710874565,1.3825164145031659,0,1
1.336091543136786,-0.006159675774280227,1.3064686685346585,1.4497864652821235,1.378127566908391,0,1
1.3434132833610397,0.005479968990047102,1.3048702138616664,1.4427728347070738,1.37382152428437,0,1
1.3407113662833996,-0.002011232962413678,1.3042625107960362,1.4344546777983953,1.3693585942972157,0,0
1.3465513159812803,0.00435585901987956,1.3035678323828603,1.4285246830028384,1.3660462576928494,0,0
1.337834730115542,-0.006473266753585394,1.3025154908781933,1.4222288583886997,1.3623721746334465,0,0
1.3544834628019953,0.01244453616854102,1.3034751401093823,1.4161525080322825,1.3598138240708324,0,0
1.353699023756972,-0.000579142578382319,1.3030223280309587,1.4137026539819266,1.3583624910064427,0,0
1.3584060593111964,0.0034771655084457898,1.3056605498132356,1.4061307843891944,1.355895667101215,0,0
1.3589289770598998,0.0003849495113181778,1.3084001944298536,1.3990676675972982,1.3537339310135759,0,0
1.3645950280705794,0.004169497528074162,1.3103094353779745,1.3944562848524493,1.352382860115212,0,0
1.3598006285125344,-0.003513423000539584,1.311130126629337,1.3916481815617778,1.3513891540955574,0,0
1.3684301357320225,0.006346156222127863,1.3140774354306781,1.386181744150074,1.350129589790376,0,0
1.393621421835652,0.018408894576231738,1.3123383928156993,1.3889755129342778,1.3506569528749885,1,0
1.3987642875749062,0.003690288954140808,1.3098860266824497,1.3929445866596715,1.3514153066710606,1,0
1.3925754614943084,-0.0044244953460511605,1.3077088553195595,1.398338200661093,1.3530235279903262,1,0
1.3596264623026106,-0.02366047665118398,1.309391655556829,1.3989130175470326,1.3541523365519308,1,0
1.3619797794376807,0.001730855643309992,1.3135143822191757,1.398590741869142,1.3560525620441588,1,0
1.3612824279563314,-0.0005120130943774281,1.32126095642744,1.3957429278330613,1.3585019421302507,1,0
1.3693891511884781,0.005955210370501396,1.3244264456715802,1.3960292530693679,1.360227849370474,0,0
1.3633746250791654,-0.004392123381503965,1.3261479819226418,1.396207935176595,1.3611779585496184,0,0
1.3720910682661183,0.006393285474597166,1.3297207521809948,1.3962351174311753,1.362977934806085,0,0
1.4212533801607483,0.0358302105681334,1.325923276409785,1.4078166028823558,1.3668699396460704,1,0
1.4532436314187136,0.022508478575683055,1.317999895393313,1.4269932104123593,1.3724965529028361,1,0
1.4734662179930131,0.013915482674131896,1.3095248659883982,1.4481597300184477,1.378842298003423,1,0
1.4547254219450867,-0.012718850163699669,1.3103947185503415,1.458978946639459,1.3846868325949002,1,0
1.465359771201013,0.007310210638724612,1.30918749747855,1.471273798551152,1.390230648014851,1,0
1.5036258023418885,0.026113744824257434,1.3041456542474,1.491308319640794,1.397726986944097,1,0
1.5188799569095799,0.010144914076316791,1.2996799250224684,1.5118214386255635,1.405750681824016,1,0
1.523761444031299,0.003213872893320202,1.2980812169863254,1.5299033933588462,1.4139923051725858,1,0
1.5362261837561682,0.008180243550389488,1.297046575808126,1.5481011501056048,1.4225738629568654,1,0
1.5330882938147132,-0.0020425963146797343,1.3001555050899003,1.5623209873540485,1.4312382462219744,1,0
1.5280142795068667,-0.0033096686787823515,1.3048455102351917,1.5735893965862413,1.4392174534107165,1,0
1.5218907646403124,-0.0040074984564481,1.3082123376777017,1.5830495034241971,1.4456309205509494,0,0
1.49888338244887,-0.015117630467308851,1.3131125083677992,1.5881612422214961,1.4506368752946477,0,0
1.4791129538631114,-0.013190104592031626,1.3197042783954358,1.59022322143074,1.4549637499130879,0,0
1.4967841048913078,0.011947127487487164,1.333167894597745,1.5904753694873002,1.4618216320425226,0,0
1.4884734134179247,-0.005552364864261139,1.3480035349104504,1.588289092572619,1.4681463137415347,0,0
1.4869861832628564,-0.0009991647426562666,1.3651680886546649,1.583694914359057,1.474431501506861,0,0
1.51462984124836,0.01859039330469492,1.3830339811882046,1.5803530908315055,1.481693536009855,0,0
1.5305512866607898,0.010511773225930332,1.4064172906329682,1.5736874475449043,1.4900523690889362,0,0
1.5306389181873332,5.725487757723968e-05,1.4335781375538739,1.5623813856161202,1.497979761584997,0,0
1.5229403989603816,-0.005029611579502102,1.4489297049105627,1.5571985201393945,1.5030641125249786,0,0
1.5140176690019287,-0.005858883226516176,1.457170502839557,1.555035125968722,1.5061028144041395,0,0
1.4826122402507071,-0.020743105839659437,1.458754060055835,1.554366170978213,1.506560115517024,0,0
1.5033449569875625,0.013983910407585398,1.4677956689505633,1.550186515587732,1.5089910922691476,0,0
1.4963465090563084,-0.004655250878200179,1.4742108466191688,1.546870011704656,1.5105404291619124,0,0
1.4854117228653285,-0.007307656431715159,1.4716926987578807,1.5475667516182885,1.5096297251880846,0,0
1.4840118477966564,-0.0009424155250180588,1.4685598722722801,1.5472127671925966,1.5078863197324384,0,0
1.47850078161668,-0.0037136268070627754,1.4649570743789417,1.546289498844473,1.5056232866117074,0,0
1.481212632704758,0.0018341898237703713,1.463500465411956,1.5422447527063177,1.5028726090591369,0,0
1.481649827255673,0.0002951598853953019,1.462552461309619,1.5380489101527508,1.500300685731185,0,0
1.5105183826143331,0.01948406082706522,1.4636209725170088,1.5352308092561078,1.4994258908865583,0,0
1.5020328382893715,-0.005617637244689,1.4641835332211794,1.5326824559168428,1.4984329945690111,0,0
1.507019087309313,0.003319667115680547,1.4643752129061354,1.5333043467179315,1.4988397798120334,0,0
1.506581625235675,-0.0002902830344498897,1.4668882033944866,1.5335382233668367,1.5002132133806616,0,0
1.5218907646403124,0.0101615067834393,1.4668221138620257,1.5361149788741977,1.5014685463681117,0,0
1.5433232762327185,0.014082818616401482,1.4654559320973921,1.5429661469203109,1.5042110395088515,1,0
1.5268771474216152,-0.010656308412096638,1.4670788180708714,1.5453323573627071,1.5062055877167893,1,0
1.5252150644149682,-0.0010885505814620666,1.4668492643582662,1.5466204333919733,1.5067348488751198,1,0
1.5309886149730665,0.0037854009528242027,1.4668157135466475,1.5466977170348195,1.5067567152907335,1,0
1.5309886149730665,0.0,1.4667888964372795,1.5467595038227608,1.5067742001300202,1,0
1.4921476953358848,-0.025369829179209824,1.4654996656464438,1.5449694642511467,1.5052345649487953,0,0
1.4924100281177972,0.00017580885775081434,1.4642501483424686,1.5440582174667086,1.5041541829045886,0,0
1.4966091271957918,0.002813636332429592,1.4660653859187258,1.54364266858496,1.504854027251843,0,0
1.4804253400840255,-0.01081363651850098,1.4634068858383988,1.5440092069749334,1.503708046406666,0,0
1.506931598461555,0.01790448843305059,1.464065384318839,1.5444092174350177,1.5042373008769283,0,0
1.506669123000857,-0.00017417874903269404,1.4661126696590365,1.5444876721083731,1.5053001708837048,0,0
1.5136676957760489,0.004645062853118498,1.4687601570928568,1.5448057694724924,1.5067829632826746,0,0
1.5309012598866698,0.011385302176106338,1.4723773760593886,1.546428598332959,1.5094029871961738,0,0
1.5252150644149682,-0.003714279699608136,1.4764485015967608,1.5467577159666084,1.5116031087816846,0,0
1.5250400778020283,-0.00011472914018650915,1.4811359038521468,1.546409338765858,1.5137726213090024,0,0
1.5246901134935724,-0.0002294787616076155,1.4815281392520905,1.5474342764538382,1.5144812078529644,0,0
1.5333506355140496,0.005680185070940702,1.4826118479797263,1.5494823474486705,1.5160470977141984,0,0
1.5491845920787215,0.01032637688858662,1.4819170021455106,1.5543937437598268,1.5181553729526687,0,0
1.541311496440338,-0.0050820900741203046,1.4826734813131643,1.5571102517126392,1.5198918665129018,0,0
1.5667681204977986,0.016516209809796845,1.4794066546584617,1.5648648139530907,1.5221357343057762,1,0
1.5681677280437476,0.0008933086700182447,1.4767854391980548,1.5699704745946002,1.5233779568963275,1,0
1.561169422791279,-0.0044627275050475035,1.4755286822747873,1.5746564590548344,1.5250925706648109,1,0
1.548397290540565,-0.008181131441761247,1.4756033077841209,1.5769000561580602,1.5262516819710905,1,0
1.5487471300050835,0.00022593650005453547,1.4755280769993135,1.5787511384460695,1.5271396077226915,1,0
1.5240776648069942,-0.015928659185317273,1.4751984962105666,1.5783896242182092,1.526794060214388,0,0
1.496871326216343,-0.017851018500488758,1.476063029709192,1.5779974538076296,1.5270302417584107,0,0
1.5003704788425773,0.0023376442349787308,1.4774853818203413,1.5773711467689586,1.52742826429465,0,0
1.4693151570785972,-0.020698435621005484,1.4713144717798468,1.5808126597977337,1.5260635657887902,0,1
1.460654768819481,-0.005894166556026925,1.4662910975080417,1.583858976943084,1.5250750372255628,0,1
1.4646787386057503,0.00275490819060642,1.4586553458184366,1.587269442647109,1.5229623942327728,0,1
1.467740571837132,0.002090446970163695,1.45241898862798,1.5896129447211929,1.5210159666745864,0,1
1.4040550666275593,-0.04339016474134738,1.4292354306401318,1.601835239794192,1.5155353352171619,0,1
1.3689757750773102,-0.02498427047772922,1.3995316453362758,1.6153464766171124,1.5074390609766941,0,1
1.42618738199294,0.041791540768790325,1.389067569004463,1.6159077847067222,1.5024876768555926,0,1
1.3956568773889946,-0.021407078052592565,1.3736112738368789,1.618425759833003,1.496018516834941,0,1
1.3572532860640893,-0.02751649918191279,1.3513777797853872,1.6239155711415463,1.4876466754634667,0,1
1.3738545245498333,0.012231496255121321,1.3361877003582912,1.6231560394722204,1.4796718699152558,0,1
1.429191653251814,0.040278739643204275,1.3324088062456372,1.614935639702184,1.4736722229739105,0,0
1.4435089789141888,0.010017778672159805,1.3306407433611154,1.6069234508340908,1.468782097097603,0,0
1.470123414563368,0.0184373190869922,1.3337047988180062,1.5941949247837568,1.4639498618008815,0,0
1.5194877774530544,0.033578380155483645,1.3378162726449871,1.5852154558977065,1.4615158642713468,0,0
1.514568881737273,-0.003237206503909018,1.3417951193790665,1.5765765550582267,1.4591858372186466,0,0
1.509474321684321,-0.0033637031067933476,1.3448941162572103,1.5695852612944587,1.4572396887758345,0,0
1.5026231093422349,-0.004538806817489416,1.3487737984911443,1.5610931769942398,1.454933487742692,0,0
1.5151836400366907,0.008359069294464838,1.3494803791714411,1.5594971938369127,1.454488786504177,0,0
1.5415346460607942,0.017391295238288862,1.3461653720436546,1.5672785329491443,1.4567219524963995,0,0
1.5720141251640904,0.019772166121068357,1.3396144076431302,1.5809938619818202,1.4603041348124752,0,0
1.5669196988724996,-0.0032407000738998715,1.335408931327805,1.5949597924765355,1.4651843619021703,0,0
1.56454787808244,-0.0015136836889384497,1.333257635459232,1.6075003992714043,1.4703790173653182,0,0
1.5371428860353111,-0.017516237394228695,1.3337219287246767,1.614282520748916,1.4740022247367963,0,0
1.547771242782248,0.006914358348526939,1.3339602113629279,1.622047305205176,1.478003758284052,0,0
1.5531292324602761,0.003461745204928812,1.342099355008704,1.6288155781426714,1.4854574665756877,0,0
