Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol,ROI,SMA 5,SMA 10,SMA 15,closePriceSMA5,closePriceSMA10,closePriceSMA15,EMA 5,EMA 10,EMA 15,buySignal1EMA,buySignal2EMA,closePriceEMA5,closePriceEMA10,closePriceEMA15
2019-03-12 19:00:00,1.09845065674,0.0,0.0,7591.03,7591.03,7591.03,53196.0,0.0,0.0,-0.2313,0.0,1.09971565709,1.10356304092,1.1053560171,0.9988497023331756,0.99536738365353772,0.99375281786917036,1.09996884019,1.10222427926,1.1034525352,0,0,0.998619794126,0.996576356927,0.99546706514
2019-03-12 18:30:00,1.09845065674,0.0,0.0,7591.03,7591.03,7591.03,69206.0,0.0,0.0,-0.4515,0.0,1.09845065674,1.1026101666,1.1047112171,1.0000000000000004,0.99622757889832625,0.99433285345199363,1.09946277904,1.10153816607,1.10282730039,0,0,0.99907943923,0.99719709273,0.99603143334
2019-03-12 18:00:00,1.09845065674,0.0,0.0,7591.03,7591.03,7591.03,126177.0,0.0,0.0,-0.266,0.0,1.09845065674,1.10159897665,1.10394390124,1.0000000000000004,0.99714204535080164,0.99502398219843502,1.09912540494,1.10097680074,1.10228021994,0,0,0.999386104444,0.997705542934,0.996525780714
2019-03-12 17:30:00,1.09845065674,0.0,0.0,7591.03,7591.03,7591.03,171904.0,0.0,0.0,0.1225,0.0,1.09845065674,1.10050183267,1.10320311441,1.0000000000000004,0.99813614491653979,0.99569212812141261,1.09890048887,1.10051750183,1.10180152454,0,0,0.99959065253,0.998121933465,0.996958737373
2019-03-12 17:00:00,1.09845065674,0.0,0.0,7591.03,7591.03,7591.03,153143.0,0.0,0.0,-0.9986,0.0,1.09845065674,1.0996584991,1.10251490328,1.0000000000000004,0.9989016204880995,0.99631365840747088,1.09875054483,1.10014171181,1.10138266606,0,0,0.999727064445,0.998462875231,0.997337883177
2019-03-12 16:30:00,1.09845065674,0.526,0.0001,7591.31,7591.03,7591.31,113296819.0,-0.278,0.278,0.5815,0.0,1.09845065674,1.09908315692,1.10185891286,1.0000000000000004,0.99942452018003936,0.99690681258549951,1.09865058213,1.09983424725,1.1010161649,0,0,0.999818026408,0.99874200088,0.997669872396
2019-03-12 16:00:00,1.09837541078,2.24,0.0003,7588.29,7583.1,7598.6,71638319.0,2.216,15.504,1.4932,-6.85019029035e-05,1.09843560755,1.09844313214,1.10121864691,0.99994519772686541,0.99993834786505664,0.99741810026212363,1.09855885835,1.09956900426,1.10068607063,0,0,0.999833010705,0.9989144897,0.997900709462
2019-03-12 15:30:00,1.09805127433,-15.21,-0.002,7603.48,7579.86,7603.5,28733201.0,-15.215,23.646,0.3167,-0.000295105335478,1.09835573107,1.0984031939,1.10051789479,0.99972280680767545,0.99967960802571243,0.99775867301240384,1.09838966368,1.09929305336,1.10035672109,0,0,0.999691922318,0.998870383993,0.997904818759
2019-03-12 15:00:00,1.10025221867,4.068,0.0005,7599.53,7598.66,7604.58,21822183.0,3.949,5.923,0.0706,0.0020044094372,1.09871604345,1.09858335009,1.0999065696,1.0013981548991266,1.0015191096565863,1.0003142531199689,1.09901051534,1.09946744706,1.10034365829,0,0,1.00112983753,1.00071377431,0.999916899034
2019-03-12 14:30:00,1.09966327433,-8.95,-0.0012,7608.36,7599.18,7611.13,20383997.0,-8.953,11.951,0.0266,-0.000535281213339,1.09895856697,1.09870461185,1.09942518839,1.0006412501613002,1.0008725388641972,1.0002165549218118,1.09922810167,1.09950305201,1.1002586103,0,0,1.00039588931,1.00014572248,0.999458912693
2019-03-12 14:00:00,1.10095837307,6.02,0.0008,7602.32,7598.4,7610.12,19854958.0,6.036,11.717,-0.0088,0.00117772300744,1.09946011024,1.09895538349,1.09920880802,1.0013627259573104,1.0018226304816173,1.0015916585018401,1.0998048588,1.09976765584,1.10034608064,1,0,1.0010488354,1.00108269889,1.00055645441
2019-03-12 13:30:00,1.10008725637,-1.926,-0.0003,7604.27,7598.67,7606.46,20031215.0,-1.937,7.786,-0.0371,-0.000791234904762,1.09980247935,1.09911904345,1.09889624788,1.0002589346942494,1.0008808990515481,1.0010838225136609,1.09989899133,1.09982576503,1.10031372761,0,0,1.00017116576,1.00023775706,0.999794175761
2019-03-12 13:00:00,1.10036508761,-4.5,-0.0006,7608.77,7600.25,7609.22,20802190.0,-4.509,8.975,-0.2019,0.000252553818956,1.10026524201,1.09931048654,1.0990238766,1.0000907468465474,1.0009593295855235,1.0012203656673038,1.10005435675,1.09992382368,1.10032014761,0,0,1.00028246864,1.00040117681,1.00004084266
2019-03-12 12:30:00,1.10101625457,2.932,0.0004,7605.73,7596.88,7610.26,26063081.0,3.035,13.382,-0.0014,0.000591773558505,1.10041804919,1.09956704632,1.09919491646,1.0005436164776547,1.001317980798144,1.0016569746521498,1.10037498936,1.10012244748,1.10040716098,0,0,1.00058276971,1.00081246146,1.00055351657
2019-03-12 12:00:00,1.10059227253,26.011,0.0034,7579.78,7578.39,7606.0,26099137.0,26.052,27.606,-0.1391,-0.000385082457589,1.10060384883,1.0997812079,1.09933769085,0.99998948186344572,1.0007374781667637,1.0011412159280579,1.10044741708,1.10020787022,1.10043029992,0,0,1.00013163323,1.00034939062,1.00014719025
2019-03-12 11:30:00,1.09682852748,-13.283,-0.0017,7593.24,7576.64,7593.24,30317234.0,-13.42,16.6,-0.1602,-0.00341974511657,1.09977787971,1.09961899497,1.0992295489,0.99731822917338264,0.99746233240129278,0.99781572336907509,1.09924112055,1.09959344426,1.09998007837,0,0,0.997805219415,0.997485509942,0.99713490185
2019-03-12 11:00:00,1.09875019354,14.794,0.002,7578.75,7578.75,7597.53,36099887.0,14.351,18.782,-0.0385,0.00175202049653,1.09951046715,1.09965647325,1.09924951802,0.9993085344536462,0.99917585197601344,0.99954575875050722,1.09907747821,1.09944012595,1.09982634276,0,0,0.999702218744,0.999372469321,0.999021528053
2019-03-12 10:30:00,1.09661002479,0.913,0.0001,7577.37,7566.53,7579.37,37543750.0,0.942,12.839,-0.4666,-0.00194782104806,1.09875945458,1.0995123483,1.09912680922,0.99804376673544792,0.99736035387603594,0.99771019648478498,1.09825499374,1.0989255621,1.09942430302,0,0,0.998502197614,0.99789290795,0.99744022556
2019-03-12 10:00:00,1.09647834436,19.332,0.0026,7571.85,7560.46,7582.23,70385202.0,5.543,21.767,4617.7546,-0.000120079542801,1.09785187254,1.09913496086,1.09899532173,0.99874889480435447,0.99758299335194689,0.997709746966146,1.09766277728,1.09848061342,1.09905605818,0,0,0.998920950091,0.998177237686,0.997654611147
2019-03-11 20:30:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,15239.0,0.0,0.0,-0.8405,-0.00255232665558,1.09646937272,1.09853661078,1.09867726284,0.99745583475357713,0.99557881159551531,0.99545135813890351,1.09633510934,1.09760773343,1.09838402259,0,0,0.997577988827,0.996421344479,0.995717118016
2019-03-11 20:00:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,95521.0,0.0,0.0,0.4625,0.0,1.09583962192,1.09780875082,1.09835920396,0.99802904693076167,0.99623889191908666,0.99573961734285954,1.09544999737,1.09689355889,1.09779599145,0,0,0.998384021245,0.997070102738,0.996250470915
2019-03-11 19:30:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,65314.0,0.0,0.0,-0.2145,0.0,1.0948255379,1.09716800252,1.09804616147,0.99895347303415383,0.99682069741021129,0.99602349321124584,1.09485992273,1.09630923426,1.0972814642,0,0,0.998922100209,0.997601533648,0.99671762363
2019-03-11 19:00:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,83154.0,0.0,0.0,-0.3383,0.0,1.09423948763,1.09649947111,1.09775472808,0.99948849023688169,0.99742845506975386,0.99628791885920254,1.09446653964,1.09583115048,1.09683125286,0,0,0.999281141854,0.998036762301,0.997126741787
2019-03-11 18:30:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,125671.0,0.0,0.0,-0.0486,0.0,1.09367977345,1.095765823,1.09731656506,1.0000000000000004,0.99809626336220703,0.99668574072011429,1.09420428424,1.09543999102,1.09643731793,0,0,0.999520646373,0.998393141038,0.997484995782
2019-03-11 18:00:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,132085.0,0.0,0.0,0.0302,0.0,1.09367977345,1.09507457309,1.096917665,1.0000000000000004,0.99872629712148853,0.99704819089561658,1.09402944731,1.09511995146,1.09609262487,0,0,0.999680379845,0.998684913002,0.997798679268
2019-03-11 17:30:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,128212.0,0.0,0.0,-0.7433,0.0,1.09367977345,1.09475969768,1.09643242503,1.0000000000000004,0.99901355134337588,0.99748944712582477,1.09391288936,1.09485810091,1.09579101844,0,0,0.999786897193,0.998923762393,0.998073314202
2019-03-11 17:00:00,1.09367977345,0.0,0.0,7558.06,7558.06,7558.06,499556.0,0.0,0.0,-0.996,0.0,1.09367977345,1.09425265568,1.0960052595,1.0000000000000004,0.99947646256905609,0.99787821634271656,1.09383518406,1.09464385956,1.09552711282,0,0,0.999857921369,0.999119269617,0.998313743816
2019-03-11 16:30:00,1.09367977345,0.309,0.0,7557.18,7557.18,7558.06,126428252.0,0.882,0.882,0.6043,0.0,1.09367977345,1.09395963054,1.09555957189,1.0000000000000004,0.99974417969114659,0.99828416593170377,1.09378338052,1.09446857117,1.0952961954,0,0,0.999905276427,0.999279287004,0.99852421477
2019-03-11 16:00:00,1.09363636232,5.646,0.0007,7551.98,7550.23,7558.23,78806401.0,5.778,7.996,1.9078,-3.96927253818e-05,1.09367109123,1.09367543234,1.09506757907,0.99996824556761088,0.99996427640535845,0.99869303339935733,1.09373437445,1.09431726047,1.09508871626,0,0,0.999910387626,0.999377787249,0.998673756818
2019-03-11 15:30:00,1.09281878602,4.149,0.0006,7547.37,7543.61,7557.21,27101904.0,4.742,13.594,0.199,-0.000747576001355,1.09349889374,1.0935893336,1.09454934664,0.99937804443938671,0.99929539585851423,0.99841892864722537,1.09342917831,1.09404481057,1.09480497498,0,0,0.999441763307,0.998879365324,0.998185805685
2019-03-11 15:00:00,1.09221826538,6.545,0.0009,7541.45,7540.35,7549.9,22603149.0,6.515,9.555,0.123,-0.000549515301022,1.09320659212,1.09344318279,1.09424199583,0.99909593780899297,0.99887976126276534,0.99815056407883762,1.09302554067,1.09371271145,1.09448163628,0,0,0.999261430535,0.998633602725,0.997932015641
2019-03-11 14:30:00,1.09127190272,-6.311,-0.0008,7547.67,7537.63,7547.72,20127075.0,-6.25,10.088,0.0181,-0.000866459281713,1.09272501798,1.09320239572,1.09374344311,0.99867019128216528,0.99823409370594152,0.99774029238605544,1.09244099469,1.09326892804,1.09408041959,0,0,0.998929835143,0.998173344849,0.997432988642
2019-03-11 14:00:00,1.09218498351,3.282,0.0004,7544.46,7543.69,7550.19,19769070.0,3.271,6.497,-0.0703,0.00083671244938,1.09242605999,1.09305291672,1.09344844036,0.9997793200939521,0.99920595499334786,0.99884452087449749,1.09235565763,1.09307184722,1.09384349008,0,0,0.999843755909,0.999188650124,0.998483780739
2019-03-11 13:30:00,1.09170890811,9.995,0.0013,7534.44,7532.93,7544.49,21263900.0,10.009,11.567,-0.0497,-0.000435892645868,1.09204056915,1.09285583019,1.09313047794,0.99969629238192115,0.9989505275565288,0.99869954240413095,1.09214007445,1.09282404011,1.09357666733,0,0,0.999605209665,0.99897958687,0.998292063758
2019-03-11 13:00:00,1.09026331745,1.266,0.0002,7533.17,7532.97,7540.55,22376866.0,1.282,7.578,-0.062,-0.00132415394648,1.09152947543,1.09251418459,1.09290271421,0.99884001484781004,0.99793973646374967,0.99758496641593908,1.09151448879,1.09235845417,1.0931624986,0,0,0.998853729062,0.99808200622,0.997347895531
2019-03-11 12:30:00,1.09007954366,3.798,0.0005,7529.37,7525.61,7536.79,23856809.0,3.818,11.189,-0.0686,-0.000168559085268,1.09110173109,1.09215416161,1.09266269889,0.99906316029030384,0.99810043488474331,0.9976359079249838,1.09103617374,1.09194410681,1.09277712923,0,0,0.999123191233,0.998292437194,0.997531440313
2019-03-11 12:00:00,1.08953111638,7.844,0.001,7521.68,7517.59,7529.94,25614661.0,7.702,12.353,-0.1272,-0.000503107585376,1.09075357382,1.0917392959,1.09238612175,0.99887925423709067,0.99797737469597581,0.99738645034123208,1.09053448795,1.09150538127,1.09237137762,0,0,0.999079926778,0.998191245842,0.997399912423
2019-03-11 11:30:00,1.08839519178,11.304,0.0015,7510.2,7507.95,7522.92,29348072.0,11.346,14.969,-0.0435,-0.00104258113871,1.08999561548,1.09121083773,1.09203381631,0.99853171547672814,0.99741970492499732,0.9966680294430369,1.08982138923,1.09093989227,1.09187435439,0,0,0.998691347535,0.997667423742,0.996813587025
2019-03-11 11:00:00,1.08676003919,17.165,0.0023,7493.07,7489.74,7510.35,30683059.0,17.17,20.609,-0.1505,-0.00150235191198,1.08900584169,1.09052320542,1.09157250069,0.99793774980865735,0.99654921030974764,0.99559125802479254,1.08880093922,1.09017991899,1.09123506499,0,0,0.998125552655,0.996863013398,0.995899118393
2019-03-11 10:30:00,1.08427547546,9.782,0.0013,7483.26,7482.71,7494.53,36119289.0,9.816,11.826,-0.505,-0.00228621189203,1.08780827329,1.08966887436,1.09094554749,0.99675237087302093,0.99505042400464605,0.99388597162886405,1.0872924513,1.0891063838,1.0903651163,0,0,0.997225239784,0.995564337506,0.994415044328
2019-03-11 10:00:00,1.08286027259,75.148,0.0101,7442.56,7442.4,7485.35,72963325.0,40.728,42.95,1186.4188,-0.00130520601035,1.08636441908,1.08873307509,1.09022424743,0.99677442815230533,0.99460583808210468,0.99324544940524406,1.0858150584,1.08797072722,1.08942701084,0,0,0.99727873934,0.995302764592,0.993972300871
2019-03-08 20:00:00,1.0719857843,0.0,0.0,7408.14,7408.14,7408.14,61447.0,0.0,0.0,0.6875,-0.0100423744102,1.08285535266,1.08680446324,1.08877798149,0.98996212343931611,0.98636490790883746,0.98457702353247045,1.08120530036,1.08506437396,1.08724685752,0,0,0.991472927427,0.987946715447,0.985963561897
2019-03-08 19:30:00,1.0719857843,0.0,0.0,7408.14,7408.14,7408.14,36414.0,0.0,0.0,-0.2895,0.0,1.07957347117,1.08478454332,1.08733171555,0.99297158825270349,0.98820156583234875,0.98588661489026241,1.07813212834,1.08268644857,1.08533922337,0,0,0.994299080901,0.990116562113,0.987696529547
2019-03-08 19:00:00,1.0719857843,0.0,0.0,7408.14,7408.14,7408.14,51250.0,0.0,0.0,-0.1288,0.0,1.07661862019,1.08281223094,1.08588834368,0.99569686442058503,0.99000154751636926,0.98719706362396875,1.076083347,1.08074087325,1.08367004348,0,0,0.996192151188,0.991898993403,0.989217881168
2019-03-08 18:30:00,1.0719857843,0.0,0.0,7408.14,7408.14,7408.14,58825.0,0.0,0.0,-0.4254,0.0,1.07416068196,1.08098447763,1.0844994769,0.99797525854857194,0.99167546480896951,0.98846131984312002,1.07471749276,1.07914903889,1.08220951109,0,0,0.997458207872,0.993362126701,0.990552913571
2019-03-08 18:00:00,1.0719857843,0.0,0.0,7408.14,7408.14,7408.14,102369.0,0.0,0.0,-0.4532,0.0,1.0719857843,1.07917510169,1.08315064482,1.0000000000000004,0.99333813634354096,0.98969223664704509,1.07380692328,1.07784662897,1.08093154524,0,0,0.998304034984,0.994562450253,0.991724026395
