Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol
2019-02-22 17:00,"26,031.81",0,0.00%,"26,031.81","26,031.81","26,031.81","1,456,180",0,0,-96.59%
2019-02-22 16:30,"26,031.81",1.87,0.01%,"26,030.83","26,030.83","26,032.32","42,647,356",0.98,1.49,7.00%
2019-02-22 16:00,"26,029.94",31.8,0.12%,"25,998.21","25,971.80","26,036.10","39,857,484",31.73,64.3,181.51%
2019-02-22 15:30,"25,998.14",65.28,0.25%,"25,933.06","25,926.18","26,004.18","14,158,405",65.08,78,-14.40%
2019-02-22 15:00,"25,932.86",-56.76,-0.22%,"25,989.76","25,915.42","25,997.74","16,539,476",-56.9,82.32,29.70%
2019-02-22 14:30,"25,989.62",-15.6,-0.06%,"26,005.15","25,987.50","26,027.57","12,752,002",-15.53,40.07,10.46%
2019-02-22 14:00,"26,005.22",3.55,0.01%,"26,001.64","25,992.73","26,014.11","11,544,398",3.58,21.38,18.03%
2019-02-22 13:30,"26,001.67",-13.34,-0.05%,"26,014.94","25,980.40","26,017.54","9,780,730",-13.27,37.14,-10.89%
2019-02-22 13:00,"26,015.01",-8.03,-0.03%,"26,023.02","25,999.28","26,025.86","10,976,416",-8.01,26.58,-5.85%
2019-02-22 12:30,"26,023.04",-13.49,-0.05%,"26,034.82","26,020.75","26,052.90","11,657,945",-11.78,32.15,-19.21%
2019-02-22 12:00,"26,036.53",-3.1,-0.01%,"26,039.82","26,012.31","26,047.07","14,430,802",-3.29,34.76,-12.50%
2019-02-22 11:30,"26,039.63",38.91,0.15%,"26,000.86","25,988.63","26,045.56","16,493,045",38.77,56.93,-19.82%
2019-02-22 11:00,"26,000.72",32.73,0.13%,"25,967.89","25,954.95","26,006.47","20,568,751",32.83,51.52,-18.99%
2019-02-22 10:30,"25,967.99",8.99,0.03%,"25,960.51","25,957.31","25,997.93","25,390,157",7.48,40.62,-19.41%
2019-02-22 10:00,"25,959.00",108.37,0.42%,"25,906.27","25,906.27","25,968.40","31,506,449",52.73,62.13,4677.11%
2019-02-21 17:00,"25,850.63",0,0.00%,"25,850.63","25,850.63","25,850.63","659,529",0,0,-98.03%
2019-02-21 16:30,"25,850.63",0.91,0.00%,"25,853.99","25,850.63","25,853.99","33,475,132",-3.36,3.36,-2.13%
2019-02-21 16:00,"25,849.72",49.94,0.19%,"25,799.83","25,762.21","25,855.41","34,204,086",49.89,93.2,156.34%
2019-02-21 15:30,"25,799.78",16.43,0.06%,"25,783.31","25,777.34","25,817.98","13,343,398",16.47,40.64,-3.63%
2019-02-21 15:00,"25,783.35",-37.49,-0.15%,"25,820.78","25,763.04","25,832.56","13,845,728",-37.43,69.52,11.38%
2019-02-21 14:30,"25,820.84",-58.57,-0.23%,"25,879.52","25,793.29","25,885.52","12,430,922",-58.68,92.23,28.60%
2019-02-21 14:00,"25,879.41",1.08,0.00%,"25,878.31","25,863.32","25,881.30","9,666,005",1.1,17.98,-2.95%
2019-02-21 13:30,"25,878.33",-29.3,-0.11%,"25,907.81","25,874.38","25,912.91","9,959,403",-29.48,38.53,-13.51%
2019-02-21 13:00,"25,907.63",27.48,0.11%,"25,880.23","25,880.23","25,908.82","11,515,415",27.4,28.59,-1.61%
2019-02-21 12:30,"25,880.15",-13.97,-0.05%,"25,894.66","25,869.08","25,909.43","11,703,876",-14.51,40.35,-24.01%
2019-02-21 12:00,"25,894.12",57.27,0.22%,"25,837.49","25,832.09","25,912.87","15,401,177",56.63,80.78,-18.37%
2019-02-21 11:30,"25,836.85",-6.54,-0.03%,"25,843.59","25,825.68","25,884.86","18,866,277",-6.74,59.18,-2.84%
2019-02-21 11:00,"25,843.39",-0.2,0.00%,"25,844.22","25,834.96","25,882.45","19,418,239",-0.83,47.49,-6.76%
2019-02-21 10:30,"25,843.59",-32.3,-0.12%,"25,877.43","25,824.65","25,892.88","20,825,356",-33.84,68.23,-31.48%
2019-02-21 10:00,"25,875.89",-78.55,-0.30%,"25,922.41","25,833.45","25,938.88","30,394,140",-46.52,105.43,1435.27%
2019-02-20 17:30,"25,954.44",0,0.00%,"25,954.44","25,954.44","25,954.44","1,979,725",0,0,-96.19%
2019-02-20 16:30,"25,954.44",-3.46,-0.01%,"25,959.64","25,954.44","25,959.64","51,992,223",-5.2,5.2,41.22%
2019-02-20 16:00,"25,957.90",8.13,0.03%,"25,949.02","25,930.44","25,968.58","36,816,977",8.88,38.14,171.20%
2019-02-20 15:30,"25,949.77",-11.48,-0.04%,"25,961.18","25,939.92","25,969.17","13,575,674",-11.41,29.25,-9.87%
2019-02-20 15:00,"25,961.25",64.2,0.25%,"25,897.83","25,897.52","25,980.78","15,061,728",63.42,83.26,-20.87%
2019-02-20 14:30,"25,897.05",-48.43,-0.19%,"25,945.46","25,846.48","25,986.20","19,033,350",-48.41,139.72,48.58%
2019-02-20 14:00,"25,945.48",10.21,0.04%,"25,935.71","25,921.77","25,961.73","12,810,198",9.77,39.96,8.82%
2019-02-20 13:30,"25,935.27",56.18,0.22%,"25,879.06","25,874.93","25,935.62","11,771,799",56.21,60.69,-8.71%
2019-02-20 13:00,"25,879.09",17.04,0.07%,"25,861.64","25,854.86","25,891.25","12,894,302",17.45,36.39,-11.46%
2019-02-20 12:30,"25,862.05",-59.22,-0.23%,"25,921.20","25,856.80","25,925.86","14,562,850",-59.15,69.06,2.53%
2019-02-20 12:00,"25,921.27",10.52,0.04%,"25,910.85","25,900.74","25,937.45","14,203,757",10.42,36.71,-7.56%
2019-02-20 11:30,"25,910.75",11.62,0.04%,"25,899.08","25,891.99","25,919.25","15,365,757",11.67,27.26,-12.88%
2019-02-20 11:00,"25,899.13",-21.16,-0.08%,"25,920.73","25,898.53","25,937.86","17,637,872",-21.6,39.33,-19.97%
2019-02-20 10:30,"25,920.29",6.96,0.03%,"25,913.46","25,876.99","25,925.82","22,039,768",6.83,48.83,-21.65%
2019-02-20 10:00,"25,913.33",22.01,0.09%,"25,872.26","25,872.26","25,917.51","28,130,567",41.07,45.25,1205.68%
2019-02-19 17:30,"25,891.32",0,0.00%,"25,891.32","25,891.32","25,891.32","2,154,471",0,0,-94.51%
2019-02-19 16:30,"25,891.32",-0.62,0.00%,"25,894.91","25,891.32","25,894.91","39,245,585",-3.59,3.59,-2.55%
2019-02-19 16:00,"25,891.94",-43.46,-0.17%,"25,934.59","25,883.87","25,957.88","40,271,431",-42.65,74.01,146.81%
2019-02-19 15:30,"25,935.40",-20.48,-0.08%,"25,955.89","25,925.80","25,960.10","16,316,940",-20.49,34.3,15.03%
2019-02-19 15:00,"25,955.88",29.67,0.11%,"25,926.09","25,925.15","25,961.44","14,184,949",29.79,36.29,13.70%
2019-02-19 14:30,"25,926.21",19.86,0.08%,"25,906.44","25,903.13","25,933.07","12,475,564",19.77,29.94,24.09%
2019-02-19 14:00,"25,906.35",0.83,0.00%,"25,905.41","25,888.59","25,912.69","10,053,946",0.94,24.1,-1.62%
2019-02-19 13:30,"25,905.52",-9.93,-0.04%,"25,915.37","25,892.72","25,916.88","10,219,435",-9.85,24.16,-8.37%
2019-02-19 13:00,"25,915.45",-1.61,-0.01%,"25,917.09","25,905.13","25,923.90","11,152,662",-1.64,18.77,-13.52%
2019-02-19 12:30,"25,917.06",-20.42,-0.08%,"25,937.51","25,909.08","25,937.51","12,896,510",-20.45,28.43,-23.25%
2019-02-19 12:00,"25,937.48",87.01,0.34%,"25,850.55","25,848.56","25,938.37","16,802,998",86.93,89.81,-0.11%
2019-02-19 11:30,"25,850.47",13.8,0.05%,"25,836.41","25,835.83","25,872.27","16,821,292",14.06,36.44,-6.41%
2019-02-19 11:00,"25,836.67",-37.3,-0.14%,"25,873.99","25,822.96","25,878.50","17,972,943",-37.32,55.54,-19.58%
2019-02-19 10:30,"25,873.97",-1.78,-0.01%,"25,873.74","25,861.64","25,899.18","22,347,950",0.23,37.54,-40.73%
2019-02-19 10:00,"25,875.75",-7.5,-0.03%,"25,849.85","25,820.01","25,882.03","37,707,127",25.9,62.02,1671.38%
2019-02-15 17:00,"25,883.25",0,0.00%,"25,883.25","25,883.25","25,883.25","2,128,687",0,0,-96.05%
2019-02-15 16:30,"25,883.25",0.95,0.00%,"25,882.01","25,882.01","25,883.72","53,897,946",1.24,1.71,5.41%
2019-02-15 16:00,"25,882.30",81.86,0.32%,"25,800.49","25,795.40","25,882.30","51,133,986",81.81,86.9,240.56%
2019-02-15 15:30,"25,800.44",-24.87,-0.10%,"25,824.74","25,787.75","25,824.78","15,014,613",-24.3,37.03,4.69%
2019-02-15 15:00,"25,825.31",32.55,0.13%,"25,793.30","25,793.30","25,831.59","14,341,835",32.01,38.29,20.58%
2019-02-15 14:30,"25,792.76",15.86,0.06%,"25,776.74","25,776.15","25,809.20","11,893,985",16.02,33.05,-0.06%
2019-02-15 14:00,"25,776.90",26.42,0.10%,"25,750.17","25,748.51","25,794.59","11,901,548",26.73,46.08,19.63%
2019-02-15 13:30,"25,750.48",-32.2,-0.12%,"25,782.82","25,749.82","25,793.90","9,948,238",-32.34,44.08,-5.63%
2019-02-15 13:00,"25,782.68",-8.12,-0.03%,"25,791.23","25,776.61","25,802.26","10,541,314",-8.55,25.65,-15.68%
2019-02-15 12:30,"25,790.80",-8.57,-0.03%,"25,799.37","25,769.67","25,811.11","12,501,678",-8.57,41.44,-12.96%
2019-02-15 12:00,"25,799.37",17.1,0.07%,"25,783.58","25,751.12","25,807.69","14,362,980",15.79,56.57,-27.23%
2019-02-15 11:30,"25,782.27",31.51,0.12%,"25,749.94","25,730.08","25,789.92","19,738,482",32.33,59.84,2.34%
2019-02-15 11:00,"25,750.76",-20.71,-0.08%,"25,771.51","25,747.25","25,804.34","19,286,941",-20.75,57.09,-17.87%
2019-02-15 10:30,"25,771.47",44.04,0.17%,"25,722.61","25,705.14","25,785.07","23,484,441",48.86,79.93,-59.75%
2019-02-15 10:00,"25,727.43",288.04,1.13%,"25,564.63","25,564.63","25,733.01","58,349,129",162.8,168.38,3737.51%
2019-02-14 17:00,"25,439.39",0,0.00%,"25,439.39","25,439.39","25,439.39","1,520,496",0,0,-96.06%
2019-02-14 16:30,"25,439.39",0.44,0.00%,"25,439.02","25,438.58","25,439.73","38,598,971",0.37,1.15,-9.72%
2019-02-14 16:00,"25,438.95",-50.61,-0.20%,"25,489.51","25,434.24","25,530.94","42,753,634",-50.56,96.7,111.84%
2019-02-14 15:30,"25,489.56",-4.36,-0.02%,"25,493.58","25,466.45","25,558.90","20,181,926",-4.02,92.45,39.14%
2019-02-14 15:00,"25,493.92",-33.27,-0.13%,"25,527.16","25,480.52","25,534.57","14,504,593",-33.24,54.05,12.86%
2019-02-14 14:30,"25,527.19",13.37,0.05%,"25,513.86","25,499.12","25,537.74","12,851,294",13.33,38.62,19.50%
2019-02-14 14:00,"25,513.82",-3.54,-0.01%,"25,517.38","25,504.96","25,533.80","10,754,234",-3.56,28.84,-1.37%
2019-02-14 13:30,"25,517.36",8.94,0.04%,"25,508.88","25,486.62","25,522.22","10,903,742",8.48,35.6,-17.01%
2019-02-14 13:00,"25,508.42",-5.97,-0.02%,"25,514.35","25,497.19","25,519.17","13,138,965",-5.93,21.98,-12.32%
2019-02-14 12:30,"25,514.39",79.49,0.31%,"25,434.85","25,423.32","25,540.03","14,985,691",79.54,116.71,2.50%
2019-02-14 12:00,"25,434.90",52.46,0.21%,"25,382.36","25,356.10","25,442.00","14,619,508",52.54,85.9,-28.12%
2019-02-14 11:30,"25,382.44",-31.39,-0.12%,"25,413.97","25,372.88","25,423.30","20,338,401",-31.53,50.42,-25.17%
2019-02-14 11:00,"25,413.83",-25.37,-0.10%,"25,440.36","25,371.55","25,480.60","27,179,114",-26.53,109.05,7.84%
2019-02-14 10:30,"25,439.20",51.87,0.20%,"25,386.99","25,360.63","25,447.99","25,203,409",52.21,87.36,-44.58%
2019-02-14 10:00,"25,387.33",-155.94,-0.61%,"25,460.65","25,308.09","25,460.71","45,476,184",-73.32,152.62,1721.69%
2019-02-13 17:00,"25,543.27",0,0.00%,"25,543.27","25,543.27","25,543.27","2,496,374",0,0,-93.54%
2019-02-13 16:30,"25,543.27",5.73,0.02%,"25,539.60","25,525.51","25,543.27","38,627,113",3.67,17.76,-5.63%
2019-02-13 16:00,"25,537.54",-53.14,-0.21%,"25,591.08","25,530.18","25,609.33","40,929,435",-53.54,79.15,184.86%
2019-02-13 15:30,"25,590.68",19.33,0.08%,"25,571.16","25,561.74","25,592.20","14,368,495",19.52,30.46,10.98%
2019-02-13 15:00,"25,571.35",38.84,0.15%,"25,532.73","25,529.79","25,577.26","12,946,890",38.62,47.47,29.27%
2019-02-13 14:30,"25,532.51",19.2,0.08%,"25,513.12","25,512.59","25,534.27","10,015,725",19.39,21.68,7.69%
2019-02-13 14:00,"25,513.31",-4.35,-0.02%,"25,517.75","25,507.34","25,519.24","9,300,508",-4.44,11.9,-9.30%
2019-02-13 13:30,"25,517.66",7.5,0.03%,"25,510.67","25,500.25","25,522.44","10,254,642",6.99,22.19,-15.92%
2019-02-13 13:00,"25,510.16",8.19,0.03%,"25,502.18","25,486.70","25,513.33","12,195,715",7.98,26.63,8.33%
2019-02-13 12:30,"25,501.97",-33.19,-0.13%,"25,535.22","25,486.93","25,540.49","11,258,254",-33.25,53.56,-26.01%
2019-02-13 12:00,"25,535.16",7.78,0.03%,"25,527.44","25,483.03","25,536.70","15,215,323",7.72,53.67,-8.84%
2019-02-13 11:30,"25,527.38",-70.66,-0.28%,"25,598.01","25,524.69","25,622.96","16,691,282",-70.63,98.27,-6.65%
2019-02-13 11:00,"25,598.04",12.47,0.05%,"25,585.03","25,570.37","25,625.95","17,879,771",13.01,55.58,-12.50%
2019-02-13 10:30,"25,585.57",12.07,0.05%,"25,573.38","25,538.71","25,604.01","20,432,855",12.19,65.3,-33.48%
2019-02-13 10:00,"25,573.50",147.74,0.58%,"25,480.86","25,480.86","25,616.00","30,715,326",92.64,135.14,3250.94%
2019-02-12 17:00,"25,425.76",0,0.00%,"25,425.76","25,425.76","25,425.76","916,619",0,0,-97.87%
2019-02-12 16:30,"25,425.76",7.83,0.03%,"25,422.69","25,422.69","25,425.76","42,987,160",3.07,3.07,10.44%
2019-02-12 16:00,"25,417.93",-17.14,-0.07%,"25,434.92","25,393.88","25,436.86","38,923,321",-16.99,42.98,153.03%
2019-02-12 15:30,"25,435.07",17.71,0.07%,"25,417.48","25,409.15","25,440.38","15,382,862",17.59,31.23,25.66%
2019-02-12 15:00,"25,417.36",-11.03,-0.04%,"25,428.52","25,417.36","25,439.27","12,241,429",-11.16,21.91,0.67%
2019-02-12 14:30,"25,428.39",-26.66,-0.10%,"25,455.08","25,423.75","25,455.08","12,160,510",-26.69,31.33,-5.17%
2019-02-12 14:00,"25,455.05",44.29,0.17%,"25,410.57","25,410.56","25,458.98","12,823,306",44.48,48.42,26.09%
2019-02-12 13:30,"25,410.76",33.28,0.13%,"25,377.42","25,375.94","25,413.93","10,169,892",33.34,37.99,-16.02%
2019-02-12 13:00,"25,377.48",0.85,0.00%,"25,376.12","25,360.69","25,396.67","12,109,237",1.36,35.98,-14.20%
2019-02-12 12:30,"25,376.63",-16.59,-0.07%,"25,393.06","25,354.77","25,405.57","14,114,108",-16.43,50.8,-6.14%
2019-02-12 12:00,"25,393.22",23.29,0.09%,"25,369.60","25,354.89","25,396.19","15,037,359",23.62,41.3,-20.80%
2019-02-12 11:30,"25,369.93",44.86,0.18%,"25,325.31","25,324.29","25,371.28","18,985,592",44.62,46.99,2.60%
2019-02-12 11:00,"25,325.07",48.31,0.19%,"25,277.30","25,255.36","25,336.99","18,505,153",47.77,81.63,-14.38%
2019-02-12 10:30,"25,276.76",-18.73,-0.07%,"25,296.03","25,267.80","25,317.49","21,614,219",-19.27,49.69,-32.76%
2019-02-12 10:00,"25,295.49",242.38,0.97%,"25,152.03","25,152.03","25,306.47","32,144,066",143.46,154.44,2475.83%
2019-02-11 17:00,"25,053.11",0,0.00%,"25,053.11","25,053.11","25,053.11","1,247,913",0,0,-97.12%
2019-02-11 16:30,"25,053.11",-1.59,-0.01%,"25,052.16","25,050.94","25,053.11","43,335,340",0.95,2.17,14.81%
2019-02-11 16:00,"25,054.70",-3.89,-0.02%,"25,058.58","25,028.12","25,072.01","37,744,546",-3.88,43.89,190.60%
2019-02-11 15:30,"25,058.59",26.73,0.11%,"25,031.91","25,031.63","25,060.93","12,988,594",26.68,29.3,17.54%
2019-02-11 15:00,"25,031.86",-5.17,-0.02%,"25,036.88","25,009.10","25,053.81","11,050,626",-5.02,44.71,3.90%
2019-02-11 14:30,"25,037.03",-15.98,-0.06%,"25,052.39","25,029.47","25,060.93","10,636,160",-15.36,31.46,12.89%
2019-02-11 14:00,"25,053.01",-9.56,-0.04%,"25,062.63","25,028.71","25,067.36","9,421,791",-9.62,38.65,5.05%
2019-02-11 13:30,"25,062.57",-28.27,-0.11%,"25,091.03","25,060.70","25,104.71","8,968,989",-28.46,44.01,-7.21%
2019-02-11 13:00,"25,090.84",-4.28,-0.02%,"25,094.98","25,074.25","25,104.06","9,665,711",-4.14,29.81,-16.58%
2019-02-11 12:30,"25,095.12",23.26,0.09%,"25,072.24","25,061.72","25,103.59","11,586,934",22.88,41.87,-2.55%
2019-02-11 12:00,"25,071.86",-11.92,-0.05%,"25,082.81","25,048.36","25,087.76","11,889,603",-10.95,39.4,-17.08%
2019-02-11 11:30,"25,083.78",2.71,0.01%,"25,081.36","25,036.95","25,100.34","14,339,076",2.42,63.39,-6.47%
2019-02-11 11:00,"25,081.07",7.83,0.03%,"25,077.42","25,054.80","25,115.83","15,331,776",3.65,61.03,-13.26%
2019-02-11 10:30,"25,073.24",-39.51,-0.16%,"25,112.44","25,064.73","25,139.74","17,674,756",-39.2,75.01,-31.53%
2019-02-11 10:00,"25,112.75",6.42,0.03%,"25,142.81","25,095.44","25,196.75","25,813,908",-30.06,101.31,2615.44%
2019-02-08 17:30,"25,106.33",0,0.00%,"25,106.33","25,106.33","25,106.33","950,633",0,0,-97.46%
2019-02-08 16:30,"25,106.33",2.44,0.01%,"25,106.23","25,104.43","25,106.33","37,464,267",0.1,1.9,1.30%
2019-02-08 16:00,"25,103.89",77.06,0.31%,"25,026.88","25,010.56","25,106.39","36,984,097",77.01,95.83,143.03%
2019-02-08 15:30,"25,026.83",21.34,0.09%,"25,005.14","24,989.40","25,037.63","15,217,928",21.69,48.23,32.43%
2019-02-08 15:00,"25,005.49",-21.94,-0.09%,"25,027.59","25,004.18","25,035.91","11,491,041",-22.1,31.73,5.48%
2019-02-08 14:30,"25,027.43",20.1,0.08%,"25,007.20","24,993.20","25,029.57","10,893,959",20.23,36.37,22.44%
2019-02-08 14:00,"25,007.33",18.94,0.08%,"24,988.46","24,976.82","25,008.28","8,897,061",18.87,31.46,-15.32%
2019-02-08 13:30,"24,988.39",8.94,0.04%,"24,979.31","24,979.31","25,018.25","10,506,481",9.08,38.94,8.98%
2019-02-08 13:00,"24,979.45",18.68,0.07%,"24,960.62","24,960.62","24,999.99","9,640,524",18.83,39.37,-12.91%
2019-02-08 12:30,"24,960.77",8.03,0.03%,"24,952.87","24,920.39","24,967.43","11,069,757",7.9,47.04,-20.76%
2019-02-08 12:00,"24,952.74",38.53,0.15%,"24,913.17","24,883.04","24,959.94","13,969,431",39.57,76.9,-20.44%
2019-02-08 11:30,"24,914.21",-17.52,-0.07%,"24,931.46","24,892.70","24,934.99","17,558,699",-17.25,42.29,0.88%
2019-02-08 11:00,"24,931.73",-28.4,-0.11%,"24,960.03","24,920.25","25,007.94","17,405,448",-28.3,87.69,-11.47%
2019-02-08 10:30,"24,960.13",-28.55,-0.11%,"24,987.56","24,925.50","25,007.71","19,659,944",-27.43,82.21,-25.81%
2019-02-08 10:00,"24,988.68",-180.85,-0.72%,"25,042.36","24,977.77","25,076.64","26,500,209",-53.68,98.87,2136.71%
2019-02-07 17:00,"25,169.53",0,0.00%,"25,169.53","25,169.53","25,169.53","1,184,786",0,0,-97.41%
2019-02-07 16:30,"25,169.53",-3.76,-0.01%,"25,172.54","25,169.53","25,172.54","45,750,588",-3.01,3.01,11.44%
2019-02-07 16:00,"25,173.29",57.47,0.23%,"25,114.53","25,078.34","25,173.29","41,054,238",58.76,94.95,191.22%
2019-02-07 15:30,"25,115.82",12.95,0.05%,"25,102.99","25,084.99","25,127.05","14,097,200",12.83,42.06,15.44%
2019-02-07 15:00,"25,102.87",-23.21,-0.09%,"25,125.95","25,092.24","25,140.26","12,212,180",-23.08,48.02,-13.30%
2019-02-07 14:30,"25,126.08",16.65,0.07%,"25,109.86","25,046.05","25,127.93","14,085,348",16.22,81.88,1.44%
2019-02-07 14:00,"25,109.43",18.25,0.07%,"25,091.22","25,085.11","25,126.96","13,885,980",18.21,41.85,7.28%
2019-02-07 13:30,"25,091.18",69.64,0.28%,"25,020.93","25,017.00","25,107.13","12,943,262",70.25,90.13,0.04%
2019-02-07 13:00,"25,021.54",-32.64,-0.13%,"25,054.05","25,000.52","25,081.43","12,937,805",-32.51,80.91,-15.01%
2019-02-07 12:30,"25,054.18",28.76,0.11%,"25,024.54","25,003.69","25,076.46","15,222,205",29.64,72.77,-34.04%
2019-02-07 12:00,"25,025.42",-73.91,-0.29%,"25,103.34","25,024.66","25,103.34","23,079,039",-77.92,78.68,15.55%
2019-02-07 11:30,"25,099.33",-60.15,-0.24%,"25,159.24","25,089.01","25,171.48","19,972,650",-59.91,82.47,-1.63%
2019-02-07 11:00,"25,159.48",-134.57,-0.53%,"25,293.65","25,155.36","25,314.26","20,303,249",-134.17,158.9,-1.06%
2019-02-07 10:30,"25,294.05",67.79,0.27%,"25,226.53","25,191.86","25,302.95","20,520,346",67.52,111.09,-27.27%
2019-02-07 10:00,"25,226.26",-164.04,-0.65%,"25,265.81","25,191.87","25,265.81","28,214,087",-39.55,73.94,1762.42%
2019-02-06 17:30,"25,390.30",0,0.00%,"25,390.30","25,390.30","25,390.30","1,514,918",0,0,-95.93%
2019-02-06 16:30,"25,390.30",1.46,0.01%,"25,393.25","25,389.90","25,393.25","37,180,709",-2.95,3.35,12.86%
2019-02-06 16:00,"25,388.84",-14.4,-0.06%,"25,403.32","25,374.17","25,405.08","32,945,268",-14.48,30.91,157.59%
2019-02-06 15:30,"25,403.24",10.43,0.04%,"25,392.57","25,381.26","25,408.99","12,789,706",10.67,27.73,9.01%
2019-02-06 15:00,"25,392.81",5.89,0.02%,"25,386.68","25,360.35","25,396.31","11,732,413",6.13,35.96,5.11%
2019-02-06 14:30,"25,386.92",-19.99,-0.08%,"25,406.52","25,363.78","25,407.35","11,162,357",-19.6,43.57,15.70%
2019-02-06 14:00,"25,406.91",-9.25,-0.04%,"25,416.65","25,405.34","25,430.11","9,647,659",-9.74,24.77,-14.07%
2019-02-06 13:30,"25,416.16",13.26,0.05%,"25,402.88","25,400.83","25,428.80","11,226,745",13.28,27.97,15.80%
2019-02-06 13:00,"25,402.90",7.03,0.03%,"25,395.73","25,384.28","25,410.67","9,695,315",7.17,26.39,-17.58%
2019-02-06 12:30,"25,395.87",12.9,0.05%,"25,383.20","25,368.06","25,408.00","11,763,669",12.67,39.94,-21.28%
2019-02-06 12:00,"25,382.97",-10.72,-0.04%,"25,393.49","25,370.02","25,417.62","14,943,143",-10.52,47.6,-11.55%
2019-02-06 11:30,"25,393.69",-23.4,-0.09%,"25,416.83","25,355.47","25,439.04","16,894,003",-23.14,83.57,-0.10%
2019-02-06 11:00,"25,417.09",72.86,0.29%,"25,343.37","25,339.11","25,432.38","16,911,254",73.72,93.27,-14.84%
2019-02-06 10:30,"25,344.23",-7.05,-0.03%,"25,352.58","25,312.06","25,363.22","19,857,254",-8.35,51.16,-32.30%
2019-02-06 10:00,"25,351.28",-60.24,-0.24%,"25,371.57","25,349.14","25,422.91","29,330,096",-20.29,73.77,436.43%
2019-02-05 18:00,"25,411.52",0,0.00%,"25,411.52","25,411.52","25,411.52","5,467,628",0,0,-89.08%
2019-02-05 16:30,"25,411.52",6.5,0.03%,"25,406.47","25,406.47","25,411.52","50,091,236",5.05,5.05,17.73%
2019-02-05 16:00,"25,405.02",-7.17,-0.03%,"25,411.57","25,382.10","25,427.32","42,548,109",-6.55,45.22,179.39%
2019-02-05 15:30,"25,412.19",11.74,0.05%,"25,400.57","25,385.33","25,417.62","15,229,141",11.62,32.29,19.51%
2019-02-05 15:00,"25,400.45",8.27,0.03%,"25,392.09","25,371.60","25,406.23","12,742,800",8.36,34.63,-15.05%
2019-02-05 14:30,"25,392.18",53.1,0.21%,"25,339.18","25,338.39","25,404.14","15,000,097",53,65.75,23.49%
2019-02-05 14:00,"25,339.08",-4.76,-0.02%,"25,344.03","25,329.07","25,347.65","12,147,222",-4.95,18.58,-7.04%
2019-02-05 13:30,"25,343.84",31.16,0.12%,"25,312.06","25,291.97","25,343.89","13,067,427",31.78,51.92,-9.68%
2019-02-05 13:00,"25,312.68",-47.68,-0.19%,"25,360.22","25,301.39","25,366.81","14,467,882",-47.54,65.42,-1.01%
2019-02-05 12:30,"25,360.36",-39.44,-0.16%,"25,399.76","25,343.00","25,403.71","14,615,386",-39.4,60.71,-6.20%
2019-02-05 12:00,"25,399.80",37.16,0.15%,"25,363.07","25,359.31","25,407.25","15,580,650",36.73,47.94,-22.76%
2019-02-05 11:30,"25,362.64",-48.27,-0.19%,"25,411.05","25,349.41","25,422.95","20,171,781",-48.41,73.54,-1.54%
2019-02-05 11:00,"25,410.91",45.74,0.18%,"25,364.21","25,363.63","25,414.07","20,488,117",46.7,50.44,-8.85%
2019-02-05 10:30,"25,365.17",-12.07,-0.05%,"25,377.03","25,337.96","25,385.59","22,476,360",-11.86,47.63,-38.52%
2019-02-05 10:00,"25,377.24",137.87,0.55%,"25,287.93","25,287.65","25,382.37","36,558,524",89.31,94.72,11252.24%
2019-02-04 17:30,"25,239.37",0,0.00%,"25,239.37","25,239.37","25,239.37","322,038",0,0,-99.37%
2019-02-04 16:30,"25,239.37",1.46,0.01%,"25,239.91","25,239.03","25,239.91","50,865,869",-0.54,0.88,37.03%
2019-02-04 16:00,"25,237.91",73.16,0.29%,"25,164.52","25,153.25","25,237.91","37,119,456",73.39,84.66,122.49%
2019-02-04 15:30,"25,164.75",-11.17,-0.04%,"25,175.95","25,155.86","25,179.83","16,683,584",-11.2,23.97,21.49%
2019-02-04 15:00,"25,175.92",15.93,0.06%,"25,160.17","25,156.47","25,177.90","13,732,472",15.75,21.43,12.77%
2019-02-04 14:30,"25,159.99",8.32,0.03%,"25,151.80","25,145.92","25,167.15","12,177,490",8.19,21.23,-4.40%
2019-02-04 14:00,"25,151.67",49.84,0.20%,"25,101.75","25,095.84","25,154.26","12,738,200",49.92,58.42,-0.78%
2019-02-04 13:30,"25,101.83",14.1,0.06%,"25,088.13","25,087.28","25,113.90","12,838,754",13.7,26.62,-5.52%
2019-02-04 13:00,"25,087.73",4.88,0.02%,"25,083.05","25,074.54","25,098.04","13,588,561",4.68,23.5,-2.58%
2019-02-04 12:30,"25,082.85",5.65,0.02%,"25,077.34","25,071.28","25,096.42","13,949,089",5.51,25.14,-10.34%
2019-02-04 12:00,"25,077.20",30.46,0.12%,"25,047.08","25,039.06","25,081.94","15,557,602",30.12,42.88,-22.40%
2019-02-04 11:30,"25,046.74",31.57,0.13%,"25,014.38","25,014.13","25,049.45","20,047,989",32.36,35.32,1.19%
2019-02-04 11:00,"25,015.17",25.19,0.10%,"24,988.84","24,984.40","25,024.62","19,811,274",26.33,40.22,-21.89%
2019-02-04 10:30,"24,989.98",-51.58,-0.21%,"25,040.52","24,977.67","25,043.28","25,364,900",-50.54,65.61,-24.83%
2019-02-04 10:00,"25,041.56",-22.33,-0.09%,"25,062.12","25,006.46","25,070.06","33,744,937",-20.56,63.6,4348.14%
