Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol
2019-03-12 14:30,7599.41,-8.95,-0.0012,7608.36,7599.18,7611.13,20383997,-8.953,11.951,0.0266
2019-03-12 14:00,7608.36,6.02,0.0008,7602.32,7598.4,7610.12,19854958,6.036,11.717,-0.0088
2019-03-12 13:30,7602.34,-1.926,-0.0003,7604.27,7598.67,7606.46,20031215,-1.937,7.786,-0.0371
2019-03-12 13:00,7604.26,-4.5,-0.0006,7608.77,7600.25,7609.22,20802190,-4.509,8.975,-0.2019
2019-03-12 12:30,7608.76,2.932,0.0004,7605.73,7596.88,7610.26,26063081,3.035,13.382,-0.0014
2019-03-12 12:00,7605.83,26.011,0.0034,7579.78,7578.39,7606,26099137,26.052,27.606,-0.1391
2019-03-12 11:30,7579.82,-13.283,-0.0017,7593.24,7576.64,7593.24,30317234,-13.42,16.6,-0.1602
2019-03-12 11:00,7593.1,14.794,0.002,7578.75,7578.75,7597.53,36099887,14.351,18.782,-0.0385
2019-03-12 10:30,7578.31,0.913,0.0001,7577.37,7566.53,7579.37,37543750,0.942,12.839,-0.4666
2019-03-12 10:00,7577.4,19.332,0.0026,7571.85,7560.46,7582.23,70385202,5.543,21.767,4617.7546
2019-03-11 20:30,7558.06,0,0,7558.06,7558.06,7558.06,15239,0,0,-0.8405
2019-03-11 20:00,7558.06,0,0,7558.06,7558.06,7558.06,95521,0,0,0.4625
2019-03-11 19:30,7558.06,0,0,7558.06,7558.06,7558.06,65314,0,0,-0.2145
2019-03-11 19:00,7558.06,0,0,7558.06,7558.06,7558.06,83154,0,0,-0.3383
2019-03-11 18:30,7558.06,0,0,7558.06,7558.06,7558.06,125671,0,0,-0.0486
2019-03-11 18:00,7558.06,0,0,7558.06,7558.06,7558.06,132085,0,0,0.0302
2019-03-11 17:30,7558.06,0,0,7558.06,7558.06,7558.06,128212,0,0,-0.7433
2019-03-11 17:00,7558.06,0,0,7558.06,7558.06,7558.06,499556,0,0,-0.996
2019-03-11 16:30,7558.06,0.309,0,7557.18,7557.18,7558.06,126428252,0.882,0.882,0.6043
2019-03-11 16:00,7557.76,5.646,0.0007,7551.98,7550.23,7558.23,78806401,5.778,7.996,1.9078
2019-03-11 15:30,7552.11,4.149,0.0006,7547.37,7543.61,7557.21,27101904,4.742,13.594,0.199
2019-03-11 15:00,7547.96,6.545,0.0009,7541.45,7540.35,7549.9,22603149,6.515,9.555,0.123
2019-03-11 14:30,7541.42,-6.311,-0.0008,7547.67,7537.63,7547.72,20127075,-6.25,10.088,0.0181
2019-03-11 14:00,7547.73,3.282,0.0004,7544.46,7543.69,7550.19,19769070,3.271,6.497,-0.0703
2019-03-11 13:30,7544.44,9.995,0.0013,7534.44,7532.93,7544.49,21263900,10.009,11.567,-0.0497
2019-03-11 13:00,7534.45,1.266,0.0002,7533.17,7532.97,7540.55,22376866,1.282,7.578,-0.062
2019-03-11 12:30,7533.18,3.798,0.0005,7529.37,7525.61,7536.79,23856809,3.818,11.189,-0.0686
2019-03-11 12:00,7529.39,7.844,0.001,7521.68,7517.59,7529.94,25614661,7.702,12.353,-0.1272
2019-03-11 11:30,7521.54,11.304,0.0015,7510.2,7507.95,7522.92,29348072,11.346,14.969,-0.0435
2019-03-11 11:00,7510.24,17.165,0.0023,7493.07,7489.74,7510.35,30683059,17.17,20.609,-0.1505
2019-03-11 10:30,7493.07,9.782,0.0013,7483.26,7482.71,7494.53,36119289,9.816,11.826,-0.505
2019-03-11 10:00,7483.29,75.148,0.0101,7442.56,7442.4,7485.35,72963325,40.728,42.95,1186.4188
2019-03-08 20:00,7408.14,0,0,7408.14,7408.14,7408.14,61447,0,0,0.6875
2019-03-08 19:30,7408.14,0,0,7408.14,7408.14,7408.14,36414,0,0,-0.2895
2019-03-08 19:00,7408.14,0,0,7408.14,7408.14,7408.14,51250,0,0,-0.1288
2019-03-08 18:30,7408.14,0,0,7408.14,7408.14,7408.14,58825,0,0,-0.4254
2019-03-08 18:00,7408.14,0,0,7408.14,7408.14,7408.14,102369,0,0,-0.4532
2019-03-08 17:30,7408.14,0,0,7408.14,7408.14,7408.14,187218,0,0,-0.2549
2019-03-08 17:00,7408.14,0,0,7408.14,7408.14,7408.14,251278,0,0,-0.9975
2019-03-08 16:30,7408.14,-0.86,-0.0001,7409,7408.14,7409.37,101277388,-0.86,1.226,0.2664
2019-03-08 16:00,7409,30.829,0.0042,7378,7375.57,7411.52,79973341,31.007,35.949,1.9127
2019-03-08 15:30,7378.17,-14.206,-0.0019,7392.44,7375.28,7398.84,27456320,-14.268,23.562,0.1775
2019-03-08 15:00,7392.38,16.061,0.0022,7376.35,7376.35,7400.55,23316795,16.031,24.205,0.2386
2019-03-08 14:30,7376.32,8.342,0.0011,7368.02,7363.35,7378.19,18825656,8.302,14.844,-0.0391
2019-03-08 14:00,7367.98,5.665,0.0008,7362.31,7358.59,7374.71,19592321,5.664,16.122,0.0206
2019-03-08 13:30,7362.31,6.517,0.0009,7355.84,7353.42,7363.56,19197100,6.473,10.133,-0.0627
2019-03-08 13:00,7355.79,-13.083,-0.0018,7368.66,7354.03,7370.49,20481092,-12.867,16.455,-0.0362
2019-03-08 12:30,7368.88,-6.284,-0.0009,7375.13,7360.64,7376.72,21249924,-6.256,16.082,-0.1362
2019-03-08 12:00,7375.16,-14.866,-0.002,7390.09,7374.94,7395.81,24601463,-14.924,20.866,-0.1879
2019-03-08 11:30,7390.03,16.441,0.0022,7373.51,7371.28,7395.58,30293929,16.517,24.305,-0.181
2019-03-08 11:00,7373.59,8.054,0.0011,7365.88,7356.21,7388.49,36990008,7.704,32.279,-0.1375
2019-03-08 10:30,7365.53,6.249,0.0008,7359.06,7339.62,7368.22,42886123,6.476,28.6,-0.5372
2019-03-08 10:00,7359.28,-62.181,-0.0084,7334.35,7332.92,7367.97,92666492,24.931,35.05,9735.9436
2019-03-07 20:30,7421.46,0,0,7421.46,7421.46,7421.46,9517,0,0,-0.9526
2019-03-07 20:00,7421.46,0,0,7421.46,7421.46,7421.46,200854,0,0,1.3568
2019-03-07 19:30,7421.46,0,0,7421.46,7421.46,7421.46,85225,0,0,-0.1495
2019-03-07 19:00,7421.46,0,0,7421.46,7421.46,7421.46,100204,0,0,-0.3366
2019-03-07 18:30,7421.46,0,0,7421.46,7421.46,7421.46,151051,0,0,-0.4707
2019-03-07 18:00,7421.46,0,0,7421.46,7421.46,7421.46,285363,0,0,-0.51
2019-03-07 17:30,7421.46,0,0,7421.46,7421.46,7421.46,582382,0,0,-0.4021
2019-03-07 17:00,7421.46,0,0,7421.46,7421.46,7421.46,974094,0,0,-0.9986
2019-03-07 16:30,7421.46,0.394,0.0001,7421.85,7421.46,7421.85,711329144,-0.386,0.386,7.3067
2019-03-07 16:00,7421.07,15.425,0.0021,7405.61,7405.61,7424.87,85633307,15.462,19.266,1.7731
2019-03-07 15:30,7405.65,3.632,0.0005,7402.55,7397.19,7419.46,30880399,3.096,22.265,0.1546
2019-03-07 15:00,7402.01,-25.54,-0.0034,7427.63,7399.97,7429.54,26746696,-25.614,29.571,0.171
2019-03-07 14:30,7427.55,-13.237,-0.0018,7440.76,7421.72,7443.26,22841882,-13.208,21.546,0.1225
2019-03-07 14:00,7440.79,-13.293,-0.0018,7454.06,7440.06,7454.14,20349962,-13.271,14.082,0.0187
2019-03-07 13:30,7454.08,-16.436,-0.0022,7470.41,7452.27,7471.79,19976659,-16.322,19.524,-0.147
2019-03-07 13:00,7470.52,11.423,0.0015,7459.05,7445.53,7472.52,23419910,11.469,26.99,-0.0969
2019-03-07 12:30,7459.1,0.822,0.0001,7458.21,7451.27,7464.89,25933181,0.883,13.619,-0.1069
2019-03-07 12:00,7458.27,7.685,0.001,7450.59,7450.59,7469.71,29038238,7.685,19.117,-0.0939
2019-03-07 11:30,7450.59,5.101,0.0007,7445.44,7436.05,7451.48,32046489,5.147,15.43,-0.0962
2019-03-07 11:00,7445.49,9.839,0.0013,7435.65,7421.89,7448.93,35457840,9.839,27.049,-0.2114
2019-03-07 10:30,7435.65,-2.586,-0.0003,7438.24,7418.24,7443.82,44960924,-2.586,25.577,-0.4828
2019-03-07 10:00,7438.24,-67.685,-0.009,7483.79,7425.81,7489.08,86924292,-45.559,63.273,12936.0877
2019-03-06 20:30,7505.92,0,0,7505.92,7505.92,7505.92,6719,0,0,-0.9212
2019-03-06 20:00,7505.92,0,0,7505.92,7505.92,7505.92,85242,0,0,-0.0807
2019-03-06 19:30,7505.92,0,0,7505.92,7505.92,7505.92,92728,0,0,0.5755
2019-03-06 19:00,7505.92,0,0,7505.92,7505.92,7505.92,58858,0,0,-0.3359
2019-03-06 18:30,7505.92,0,0,7505.92,7505.92,7505.92,88623,0,0,-0.2466
2019-03-06 18:00,7505.92,0,0,7505.92,7505.92,7505.92,117627,0,0,-0.3806
2019-03-06 17:30,7505.92,0,0,7505.92,7505.92,7505.92,189890,0,0,-0.3257
2019-03-06 17:00,7505.92,0,0,7505.92,7505.92,7505.92,281620,0,0,-0.9972
2019-03-06 16:30,7505.92,-0.86,-0.0001,7506.78,7505.92,7506.78,100362209,-0.86,0.86,0.3227
2019-03-06 16:00,7506.78,2.53,0.0003,7504.23,7504.15,7517.49,75879202,2.547,13.338,1.5336
2019-03-06 15:30,7504.25,-14.759,-0.002,7519,7499.87,7523.69,29949650,-14.754,23.818,0.2957
2019-03-06 15:00,7519.01,-5.736,-0.0008,7524.73,7513.89,7526.67,23114402,-5.723,12.779,0.0879
2019-03-06 14:30,7524.75,-0.535,-0.0001,7525.28,7522.98,7530.71,21247219,-0.539,7.735,0.0291
2019-03-06 14:00,7525.28,19.001,0.0025,7506.29,7506.29,7525.35,20645906,18.987,19.055,-0.1476
2019-03-06 13:30,7506.28,-6.926,-0.0009,7513.22,7504.09,7515.42,24219821,-6.941,11.334,0.0396
2019-03-06 13:00,7513.21,-4.753,-0.0006,7518.5,7512.98,7529.62,23296988,-5.298,16.633,-0.0459
2019-03-06 12:30,7517.96,-5.712,-0.0008,7523.65,7515.65,7536.93,24418746,-5.69,21.272,-0.1223
2019-03-06 12:00,7523.67,-8.809,-0.0012,7532.5,7514.1,7535.09,27820156,-8.832,20.992,-0.0944
2019-03-06 11:30,7532.48,-9.01,-0.0012,7541.44,7530.32,7551.36,30719234,-8.962,21.042,-0.1331
2019-03-06 11:00,7541.49,-0.727,-0.0001,7542.17,7525.23,7545.11,35436984,-0.68,19.884,-0.1789
2019-03-06 10:30,7542.22,-22.682,-0.003,7565.6,7540.48,7569.28,43157926,-23.381,28.798,-0.4469
2019-03-06 10:00,7564.9,-11.463,-0.0015,7575.38,7554.59,7579.02,78036117,-10.48,24.426,7625.6729
2019-03-05 20:30,7576.36,0,0,7576.36,7576.36,7576.36,10232,0,0,-0.8514
2019-03-05 20:00,7576.36,0,0,7576.36,7576.36,7576.36,68876,0,0,0.2408
2019-03-05 19:30,7576.36,0,0,7576.36,7576.36,7576.36,55508,0,0,-0.6109
2019-03-05 19:00,7576.36,0,0,7576.36,7576.36,7576.36,142669,0,0,0.7758
2019-03-05 18:30,7576.36,0,0,7576.36,7576.36,7576.36,80340,0,0,-0.3255
2019-03-05 18:00,7576.36,0,0,7576.36,7576.36,7576.36,119106,0,0,-0.3046
2019-03-05 17:30,7576.36,0,0,7576.36,7576.36,7576.36,171268,0,0,-0.4989
2019-03-05 17:00,7576.36,0,0,7576.36,7576.36,7576.36,341765,0,0,-0.9968
2019-03-05 16:30,7576.36,0.215,0,7575.31,7575.31,7576.36,105961648,1.05,1.05,0.3237
2019-03-05 16:00,7576.15,-12.734,-0.0017,7588.91,7576.15,7597.18,80047466,-12.76,21.035,1.6251
2019-03-05 15:30,7588.88,-9.344,-0.0012,7598.23,7585.13,7598.29,30493226,-9.347,13.156,0.4231
2019-03-05 15:00,7598.22,6.853,0.0009,7591.37,7587.49,7598.66,21427146,6.853,11.166,0.1391
2019-03-05 14:30,7591.37,6.842,0.0009,7584.51,7583.8,7591.48,18811091,6.865,7.676,-0.0496
2019-03-05 14:00,7584.53,4.664,0.0006,7579.79,7578.66,7585.66,19792065,4.741,7.001,0.0476
2019-03-05 13:30,7579.87,-3.102,-0.0004,7583,7579.87,7591.15,18893371,-3.138,11.289,-0.0138
2019-03-05 13:00,7582.97,0.865,0.0001,7582.1,7577.4,7584.38,19158219,0.864,6.983,-0.1048
2019-03-05 12:30,7582.1,-3.996,-0.0005,7586.03,7580.08,7589.5,21401064,-3.927,9.419,-0.1383
2019-03-05 12:00,7586.1,3.785,0.0005,7582.3,7579.97,7594.61,24836409,3.801,14.638,-0.0892
2019-03-05 11:30,7582.31,8.802,0.0012,7573.57,7569.13,7584.65,27268562,8.74,15.517,-0.1667
2019-03-05 11:00,7573.51,10.965,0.0015,7562.58,7562.58,7581.91,32723314,10.934,19.333,-0.1904
2019-03-05 10:30,7562.55,4.969,0.0007,7560.54,7557.19,7579.94,40419049,2.006,22.752,-0.4693
2019-03-05 10:00,7557.58,-19.99,-0.0026,7582.29,7543.54,7582.55,76157928,-24.715,39.016,11921.0301
2019-03-04 20:30,7577.57,0,0,7577.57,7577.57,7577.57,6388,0,0,-0.898
2019-03-04 20:00,7577.57,0,0,7577.57,7577.57,7577.57,62604,0,0,-0.1764
2019-03-04 19:30,7577.57,0,0,7577.57,7577.57,7577.57,76016,0,0,0.2368
2019-03-04 19:00,7577.57,0,0,7577.57,7577.57,7577.57,61462,0,0,-0.4646
2019-03-04 18:30,7577.57,0,0,7577.57,7577.57,7577.57,114803,0,0,-0.3101
2019-03-04 18:00,7577.57,0,0,7577.57,7577.57,7577.57,166410,0,0,-0.3989
2019-03-04 17:30,7577.57,0,0,7577.57,7577.57,7577.57,276859,0,0,0.2009
2019-03-04 17:00,7577.57,0,0,7577.57,7577.57,7577.57,230546,0,0,-0.9981
2019-03-04 16:30,7577.57,-1.769,-0.0002,7578.44,7577.57,7578.44,122777975,-0.877,0.877,0.4502
2019-03-04 16:00,7579.34,20.504,0.0027,7558.56,7555.84,7579.34,84665281,20.781,23.494,1.9104
2019-03-04 15:30,7558.83,0.09,0,7558.67,7553.55,7562.76,29091022,0.166,9.204,0.2409
2019-03-04 15:00,7558.74,-2.683,-0.0004,7561.42,7555.93,7565.97,23444117,-2.681,10.04,0.0463
2019-03-04 14:30,7561.43,5.424,0.0007,7556,7544.84,7561.87,22406798,5.424,17.031,0.0426
2019-03-04 14:00,7556,14.951,0.002,7541.05,7536.85,7557.23,21491520,14.951,20.383,-0.1607
2019-03-04 13:30,7541.05,21.456,0.0029,7519.59,7506.47,7541.79,25605749,21.456,35.319,-0.0488
2019-03-04 13:00,7519.59,2.135,0.0003,7517.46,7505.22,7526.98,26919746,2.135,21.758,-0.2245
2019-03-04 12:30,7517.46,-3.525,-0.0005,7520.98,7501.56,7535.71,34714834,-3.525,34.152,-0.0903
2019-03-04 12:00,7520.98,-45.719,-0.006,7566.7,7516.35,7568.16,38162354,-45.719,51.805,0.016
2019-03-04 11:30,7566.7,-35.005,-0.0046,7601.7,7566.7,7603.11,37563109,-34.995,36.403,0.0283
2019-03-04 11:00,7601.71,-30.664,-0.004,7632.38,7601.59,7633.88,36529955,-30.672,32.297,-0.177
2019-03-04 10:30,7632.37,-6.262,-0.0008,7638.8,7615.61,7639.72,44387100,-6.426,24.112,-0.5316
2019-03-04 10:00,7638.63,43.281,0.0057,7636.62,7627.78,7643.66,94763782,2.016,15.879,10865.1601
2019-03-01 20:30,7595.35,0,0,7595.35,7595.35,7595.35,8721,0,0,-0.9484
2019-03-01 20:00,7595.35,0,0,7595.35,7595.35,7595.35,169045,0,0,2.3631
2019-03-01 19:30,7595.35,0,0,7595.35,7595.35,7595.35,50264,0,0,0.3367
2019-03-01 19:00,7595.35,0,0,7595.35,7595.35,7595.35,37604,0,0,-0.7607
2019-03-01 18:30,7595.35,0,0,7595.35,7595.35,7595.35,157118,0,0,-0.573
2019-03-01 18:00,7595.35,0,0,7595.35,7595.35,7595.35,367947,0,0,-0.1136
2019-03-01 17:30,7595.35,0,0,7595.35,7595.35,7595.35,415109,0,0,-0.5873
2019-03-01 17:00,7595.35,0,0,7595.35,7595.35,7595.35,1005773,0,0,-0.9918
2019-03-01 16:30,7595.35,0.684,0.0001,7594.67,7594.59,7595.35,122710997,0.684,0.76,0.4386
2019-03-01 16:00,7594.67,2.635,0.0003,7592.28,7590.76,7603.04,85296147,2.386,12.277,2.0561
2019-03-01 15:30,7592.03,-3.052,-0.0004,7595.09,7588.28,7595.63,27910164,-3.052,7.351,0.1175
2019-03-01 15:00,7595.09,-5.305,-0.0007,7600.39,7591.47,7601.63,24976573,-5.305,10.162,0.0212
2019-03-01 14:30,7600.39,18.822,0.0025,7581.57,7579.22,7600.47,24458046,18.822,21.249,0.1712
2019-03-01 14:00,7581.57,5.313,0.0007,7576.26,7576.18,7583.6,20882795,5.313,7.418,0.0701
2019-03-01 13:30,7576.26,0.729,0.0001,7575.53,7573.28,7579.7,19514193,0.729,6.416,-0.1522
2019-03-01 13:00,7575.53,6.754,0.0009,7568.77,7568.71,7577.13,23017533,6.754,8.416,-0.0809
2019-03-01 12:30,7568.77,19.481,0.0026,7549.32,7549.17,7569.36,25043474,19.452,20.196,-0.1318
2019-03-01 12:00,7549.29,-6.533,-0.0009,7555.88,7540.75,7559.83,28846915,-6.588,19.077,-0.162
2019-03-01 11:30,7555.83,-14.378,-0.0019,7570.21,7551.79,7570.67,34424654,-14.384,18.886,0.0148
2019-03-01 11:00,7570.2,8.744,0.0012,7561.51,7559.39,7572.4,33921890,8.693,13.001,-0.2653
2019-03-01 10:30,7561.46,-25.707,-0.0034,7581.19,7556.05,7584.48,46168096,-19.729,28.424,-0.5044
2019-03-01 10:00,7587.17,54.634,0.0073,7587.45,7580.43,7592.21,93148506,-0.284,11.786,24231.1816
2019-02-28 20:30,7532.53,0,0,7532.53,7532.53,7532.53,3844,0,0,-0.9539
2019-02-28 20:00,7532.53,0,0,7532.53,7532.53,7532.53,83458,0,0,0.2132
2019-02-28 19:30,7532.53,0,0,7532.53,7532.53,7532.53,68794,0,0,0.0052
2019-02-28 19:00,7532.53,0,0,7532.53,7532.53,7532.53,68437,0,0,-0.685
2019-02-28 18:30,7532.53,0,0,7532.53,7532.53,7532.53,217277,0,0,-0.6116
2019-02-28 18:00,7532.53,0,0,7532.53,7532.53,7532.53,559408,0,0,0.0937
2019-02-28 17:30,7532.53,0,0,7532.53,7532.53,7532.53,511472,0,0,-0.4402
2019-02-28 17:00,7532.53,0,0,7532.53,7532.53,7532.53,913625,0,0,-0.9961
2019-02-28 16:30,7532.53,-1.197,-0.0002,7533.73,7532.53,7533.78,236860235,-1.197,1.247,1.4215
2019-02-28 16:00,7533.73,-8.19,-0.0011,7541.92,7526.4,7549.14,97816448,-8.19,22.739,2.2806
2019-02-28 15:30,7541.92,-2.478,-0.0003,7544.4,7537.15,7544.43,29817058,-2.478,7.281,0.2809
2019-02-28 15:00,7544.4,-8.086,-0.0011,7552.48,7540.19,7552.52,23277353,-8.086,12.327,0.0632
2019-02-28 14:30,7552.48,-2.739,-0.0004,7555.22,7548,7557.29,21893703,-2.739,9.29,0.0617
2019-02-28 14:00,7555.22,-0.304,0,7555.53,7552.37,7561.29,20621382,-0.304,8.918,0.0691
2019-02-28 13:30,7555.53,-4.222,-0.0006,7559.85,7554.14,7561.27,19289120,-4.319,7.127,-0.08
2019-02-28 13:00,7559.75,-0.541,-0.0001,7560.34,7556.35,7560.86,20966367,-0.588,4.506,-0.1214
2019-02-28 12:30,7560.29,10.331,0.0014,7549.97,7546.85,7561.9,23862789,10.317,15.052,-0.1031
2019-02-28 12:00,7549.96,9.082,0.0012,7540.86,7540.02,7555.11,26606681,9.095,15.082,-0.1547
2019-02-28 11:30,7540.88,9.709,0.0013,7531.2,7524.59,7543.37,31475206,9.673,18.78,-0.1403
2019-02-28 11:00,7531.17,6.725,0.0009,7524.34,7522.39,7534.52,36610829,6.825,12.135,-0.2233
2019-02-28 10:30,7524.44,-16.43,-0.0022,7540.61,7516.48,7540.61,47136662,-16.165,24.124,-0.5152
2019-02-28 10:00,7540.87,-13.637,-0.0018,7533.31,7531.86,7551.38,97237015,7.558,19.518,4960.8317
2019-02-27 20:30,7554.51,0,0,7554.51,7554.51,7554.51,19597,0,0,-0.8509
2019-02-27 20:00,7554.51,0,0,7554.51,7554.51,7554.51,131465,0,0,0.074
2019-02-27 19:30,7554.51,0,0,7554.51,7554.51,7554.51,122404,0,0,-0.4163
2019-02-27 19:00,7554.51,0,0,7554.51,7554.51,7554.51,209696,0,0,-0.022
2019-02-27 18:30,7554.51,0,0,7554.51,7554.51,7554.51,214422,0,0,-0.7196
2019-02-27 18:00,7554.51,0,0,7554.51,7554.51,7554.51,764642,0,0,0.5201
2019-02-27 17:30,7554.51,0,0,7554.51,7554.51,7554.51,503011,0,0,-0.4983
2019-02-27 17:00,7554.51,0,0,7554.51,7554.51,7554.51,1002646,0,0,-0.9891
2019-02-27 16:30,7554.51,-0.3,0,7554.81,7554.51,7554.89,91974561,-0.3,0.378,0.1428
2019-02-27 16:00,7554.81,4.5,0.0006,7550.31,7542.95,7555.03,80478297,4.5,12.082,1.6866
2019-02-27 15:30,7550.31,-3.191,-0.0004,7553.5,7550.31,7560.33,29955563,-3.191,10.023,0.1731
2019-02-27 15:00,7553.5,2.616,0.0003,7550.89,7550.89,7562.3,25536337,2.611,11.406,0.2017
2019-02-27 14:30,7550.88,0.942,0.0001,7549.96,7547.56,7555.55,21249960,0.929,7.989,-0.0347
2019-02-27 14:00,7549.94,0.425,0.0001,7549.49,7543.67,7551.96,22014852,0.452,8.292,0.0076
2019-02-27 13:30,7549.52,13.046,0.0017,7536.49,7536.49,7553.84,21848661,13.03,17.352,0.0062
2019-02-27 13:00,7536.47,-1.781,-0.0002,7538.28,7536.39,7543.13,21713158,-1.807,6.74,-0.0763
2019-02-27 12:30,7538.25,6.499,0.0009,7531.77,7531.77,7541.2,23506543,6.485,9.435,-0.1057
2019-02-27 12:00,7531.75,10.375,0.0014,7521.3,7520.23,7536.67,26285205,10.454,16.435,-0.187
2019-02-27 11:30,7521.38,20.514,0.0027,7500.88,7498.89,7523.95,32329988,20.498,25.056,-0.1436
2019-02-27 11:00,7500.86,8.371,0.0011,7492.59,7487.67,7509.18,37748816,8.278,21.512,-0.2609
2019-02-27 10:30,7492.49,-32.515,-0.0043,7525.01,7485.39,7527.44,51072376,-32.512,42.041,-0.4723
2019-02-27 10:00,7525.01,-24.29,-0.0032,7526.42,7523.11,7547.99,96776146,-1.409,24.875,2417.799
2019-02-26 20:30,7549.3,0,0,7549.3,7549.3,7549.3,40010,0,0,-0.8899
2019-02-26 20:00,7549.3,0,0,7549.3,7549.3,7549.3,363399,0,0,-0.2859
2019-02-26 19:30,7549.3,0,0,7549.3,7549.3,7549.3,508916,0,0,-0.5
2019-02-26 19:00,7549.3,0,0,7549.3,7549.3,7549.3,1017797,0,0,0.1713
2019-02-26 18:30,7549.3,0,0,7549.3,7549.3,7549.3,868940,0,0,0.3197
2019-02-26 18:00,7549.3,0,0,7549.3,7549.3,7549.3,658431,0,0,-0.1589
2019-02-26 17:30,7549.3,0,0,7549.3,7549.3,7549.3,782858,0,0,-0.3244
2019-02-26 17:00,7549.3,0,0,7549.3,7549.3,7549.3,1158682,0,0,-0.9925
2019-02-26 16:30,7549.3,0.835,0.0001,7548.46,7548.46,7549.3,155461306,0.835,0.835,0.9305
2019-02-26 16:00,7548.46,-17.245,-0.0023,7565.71,7548.31,7570.44,80527469,-17.245,22.131,1.4981
2019-02-26 15:30,7565.71,3.57,0.0005,7562.14,7562.14,7573.22,32235362,3.565,11.075,0.3284
2019-02-26 15:00,7562.14,13,0.0017,7549.26,7549.13,7564.8,24266110,12.875,15.67,0.1006
2019-02-26 14:30,7549.14,2.884,0.0004,7546.34,7546.34,7551.21,22047518,2.798,4.872,0.0848
2019-02-26 14:00,7546.25,0.246,0,7545.93,7540.39,7548.65,20324040,0.321,8.253,-0.0058
2019-02-26 13:30,7546.01,8.616,0.0011,7537.39,7537.3,7549.57,20441971,8.623,12.278,-0.0152
2019-02-26 13:00,7537.39,-11.499,-0.0015,7548.7,7537.31,7550.12,20757977,-11.309,12.807,0.0404
2019-02-26 12:30,7548.89,-2.089,-0.0003,7551.01,7542.81,7554.29,19952280,-2.123,11.482,-0.1589
2019-02-26 12:00,7550.98,-7.952,-0.0011,7559.13,7547.08,7564.47,23722956,-8.154,17.393,-0.2255
2019-02-26 11:30,7558.93,23.444,0.0031,7535.39,7533.31,7563.71,30629990,23.543,30.402,-0.0184
2019-02-26 11:00,7535.49,-22.857,-0.003,7558.31,7535.44,7561.44,31204526,-22.818,25.993,-0.17
2019-02-26 10:30,7558.35,14.834,0.002,7543.71,7541.3,7564.23,37597304,14.636,22.931,-0.5063
2019-02-26 10:00,7543.51,-10.949,-0.0014,7535.29,7524.31,7547.95,76161362,8.219,23.64,11635.5717
2019-02-25 20:30,7554.46,0,0,7554.46,7554.46,7554.46,6545,0,0,-0.896
2019-02-25 20:00,7554.46,0,0,7554.46,7554.46,7554.46,62915,0,0,0.0703
2019-02-25 19:30,7554.46,0,0,7554.46,7554.46,7554.46,58782,0,0,-0.4987
2019-02-25 19:00,7554.46,0,0,7554.46,7554.46,7554.46,117265,0,0,-0.1401
2019-02-25 18:30,7554.46,0,0,7554.46,7554.46,7554.46,136377,0,0,-0.3595
2019-02-25 18:00,7554.46,0,0,7554.46,7554.46,7554.46,212923,0,0,0.0204
2019-02-25 17:30,7554.46,0,0,7554.46,7554.46,7554.46,208670,0,0,-0.3827
2019-02-25 17:00,7554.46,0,0,7554.46,7554.46,7554.46,338024,0,0,-0.9971
2019-02-25 16:30,7554.46,2.171,0.0003,7552.29,7552.29,7554.95,117157138,2.171,2.662,0.508
2019-02-25 16:00,7552.29,-7.644,-0.001,7559.76,7551.61,7569.88,77691606,-7.469,18.27,1.6141
2019-02-25 15:30,7559.93,-9.4,-0.0012,7569.33,7559.74,7574.9,29720583,-9.399,15.159,0.278
2019-02-25 15:00,7569.33,-4.341,-0.0006,7573.66,7568.11,7575.85,23255529,-4.329,7.735,0.0387
2019-02-25 14:30,7573.67,5.224,0.0007,7568.32,7568.28,7575.17,22389659,5.35,6.887,0.0619
2019-02-25 14:00,7568.45,3.882,0.0005,7564.53,7561.74,7569.48,21085487,3.921,7.742,0.0848
2019-02-25 13:30,7564.57,3.154,0.0004,7561.53,7561.18,7569.62,19436444,3.041,8.44,-0.135
2019-02-25 13:00,7561.41,-10.784,-0.0014,7572.15,7556.45,7573,22469650,-10.736,16.545,-0.0985
2019-02-25 12:30,7572.2,-20.23,-0.0027,7592.33,7572.13,7592.33,24925877,-20.134,20.199,-0.1092
2019-02-25 12:00,7592.43,0.664,0.0001,7591.77,7590.09,7597.19,27981973,0.663,7.095,-0.0483
2019-02-25 11:30,7591.76,-5.848,-0.0008,7597.65,7590.79,7602.69,29401663,-5.884,11.907,-0.1501
2019-02-25 11:00,7597.61,12.76,0.0017,7584.84,7578.25,7600.42,34595747,12.769,22.169,-0.2187
2019-02-25 10:30,7584.85,0.64,0.0001,7584.52,7580.89,7597.89,44277484,0.337,16.997,-0.5681
2019-02-25 10:00,7584.21,56.667,0.0075,7585.3,7583.37,7601.71,102523396,-1.088,18.341,9649.1691
2019-02-22 20:30,7527.55,0,0,7527.55,7527.55,7527.55,10624,0,0,-0.7974
2019-02-22 20:00,7527.55,0,0,7527.55,7527.55,7527.55,52432,0,0,-0.3791
2019-02-22 19:30,7527.55,0,0,7527.55,7527.55,7527.55,84445,0,0,0.2546
2019-02-22 19:00,7527.55,0,0,7527.55,7527.55,7527.55,67306,0,0,1.0159
