Date,Close,ROI,Lower Bound,Upper Bound,Middle Bound,RSI,SMA5,SMA10,SMA15,EMA5,EMA10,EMA15
2018-12-14 17:00:00,0.905615450844,,,,,,,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 17:30:00,0.905615450844,0.0,,,,,,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 18:00:00,0.905615450844,0.0,,,,,,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 18:30:00,0.905615450844,0.0,,,,,,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 19:00:00,0.905615450844,0.0,,,,,0.905615450844,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 19:30:00,0.905615450844,0.0,,,,,0.905615450844,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 20:00:00,0.905615450844,0.0,,,,,0.905615450844,,,0.905615450844,0.905615450844,0.905615450844
2018-12-14 20:30:00,0.905615450844,0.0,,,,,0.905615450844,,,0.905615450844,0.905615450844,0.905615450844
2018-12-17 10:00:00,0.896741017782,-0.00979933928259,,,,,0.903840564232,,,0.90265730649,0.90400191756,0.904506146711
2018-12-17 10:30:00,0.9014940551,0.00530034561118,,,,,0.903016285083,0.904315867963,,0.902269556026,0.903545942567,0.90412963526
2018-12-17 11:00:00,0.90325924431,0.0019580708278,,,,,0.902545043776,0.90408024731,,0.902599452121,0.903493815611,0.904020836391
2018-12-17 11:30:00,0.905840849912,0.00285810039332,,,,,0.902590123589,0.904102787217,,0.903679918051,0.903920549121,0.904248338081
2018-12-17 12:00:00,0.907105443519,0.00139604391535,,,,,0.902888122124,0.904251786484,,0.904821759874,0.904499620829,0.904605476261
2018-12-17 12:30:00,0.904031105071,-0.00338917428966,,,,,0.904346139582,0.904093351907,,0.904558208273,0.904414436146,0.904533679862
2018-12-17 13:00:00,0.896937586736,-0.0078465423319,,,,35.3714401604,0.90343484591,0.903225565496,0.904022193945,0.902018001094,0.903055008981,0.903584168221
2018-12-17 13:30:00,0.895393865214,-0.00172110249911,,,,33.5949549119,0.90186177009,0.902203406933,0.903340754903,0.899809955801,0.90166207375,0.902560380345
2018-12-17 14:00:00,0.891353717971,-0.00451214532533,,,,29.6861890603,0.898964343702,0.900777233646,0.902389972712,0.896991209857,0.899787827245,0.901159547549
2018-12-17 14:30:00,0.888200751942,-0.00353727814827,,,,27.2047874355,0.895183405387,0.899035763756,0.901228992785,0.894061057219,0.897681086281,0.899539698098
2018-12-17 15:00:00,0.888240065733,4.42622805699e-05,,,,27.280847379,0.892025197519,0.898185668551,0.900070633778,0.892120726723,0.89596453709,0.898127244052
2018-12-17 15:30:00,0.88290518431,-0.0060061256285,0.88545607811,0.915186571325,0.900321324717,23.8932688273,0.889218717034,0.896326781472,0.898556616009,0.889048879252,0.893590109312,0.896224486584
2018-12-17 16:00:00,0.885273184981,0.00268205546081,0.88322963363,0.915378789218,0.899304211424,27.8917043001,0.887194580987,0.894528175539,0.897200464951,0.887790314495,0.892077941252,0.894855573884
2018-12-17 16:30:00,0.885049096373,-0.000253129329844,0.881295471173,0.915256316228,0.898275893701,27.7540883716,0.885933656667,0.892449000185,0.895829374653,0.886876575121,0.890799969455,0.893629764195
2018-12-17 17:00:00,0.885049096373,0.0,0.879658581928,0.914836570027,0.897247575977,34.3069330201,0.885303325554,0.89024336547,0.894458284355,0.886267415538,0.889754356168,0.892557180717
2018-12-17 17:30:00,0.885049096373,0.0,0.878288671575,0.914149844932,0.896219258254,24.6893309158,0.884665131682,0.8883451646,0.893678822928,0.88586130915,0.888898854387,0.891618670174
2018-12-17 18:00:00,0.885049096373,0.0,0.877170551242,0.913211329818,0.89519094053,20.38331567,0.885093914094,0.887156315564,0.892582492346,0.885590571557,0.888198898384,0.890797473449
2018-12-17 18:30:00,0.885049096373,0.0,0.876300422884,0.912024822729,0.894162622806,13.1336184135,0.885049096373,0.88612183868,0.891368482483,0.885410079829,0.887626207109,0.890078926314
2018-12-17 19:00:00,0.885049096373,0.0,0.87568502984,0.910583580326,0.893134305083,9.09020582668,0.885049096373,0.88549137652,0.889982365581,0.88528975201,0.887157641521,0.889450197572
2018-12-17 19:30:00,0.885049096373,0.0,0.875343186535,0.908868788184,0.892105987359,10.248297306,0.885049096373,0.885176210963,0.888511942438,0.885209533464,0.886774269676,0.888900059922
2018-12-17 20:00:00,0.885049096373,0.0,0.87462423652,0.908418546058,0.891521391289,14.5356333905,0.885049096373,0.884857114027,0.887246475191,0.885156054434,0.886460601802,0.888418689478
2018-12-17 20:30:00,0.885049096373,0.0,0.874250784092,0.907147502613,0.890699143352,16.0042169287,0.885049096373,0.885071505233,0.886453909167,0.885120401747,0.886203964451,0.88799749034
2018-12-18 10:00:00,0.895623195661,0.0119474719896,0.874766540133,0.905868141707,0.89031734092,59.9656564744,0.88716391623,0.886106506301,0.886469197863,0.888621333051,0.887916551944,0.888950703505
2018-12-18 10:30:00,0.893781999788,-0.0020557706433,0.87585469605,0.903574100778,0.889714398414,63.8301257314,0.888910496913,0.886979796643,0.886631083318,0.890341555297,0.888982997007,0.88955461554
2018-12-18 11:00:00,0.892848952484,-0.00104393163421,0.877672537918,0.900330609806,0.889001573862,60.9856255688,0.890470468136,0.887759782254,0.886940963354,0.891177354359,0.889685898002,0.889966407658
2018-12-18 11:30:00,0.889517763936,-0.0037309653983,0.879408505792,0.897143307819,0.888275906805,67.3758064086,0.891364201648,0.88820664901,0.887026143234,0.890624157552,0.889655328172,0.889910327193
2018-12-18 12:00:00,0.890807256277,0.00144965327653,0.879982555235,0.89595622533,0.887969390282,65.412704996,0.892515833629,0.888782465001,0.887552948032,0.89068519046,0.889864769646,0.890022443329
