Date,Price,BuySignal,SellSignal,ExitSignal,Close
2018-12-14 17:00:00,6910.67,,,,0.905615450844
2018-12-14 17:30:00,6910.67,,,,0.905615450844
2018-12-14 18:00:00,6910.67,,,,0.905615450844
2018-12-14 18:30:00,6910.67,,,,0.905615450844
2018-12-14 19:00:00,6910.67,,,,0.905615450844
2018-12-14 19:30:00,6910.67,,,,0.905615450844
2018-12-14 20:00:00,6910.67,,,,0.905615450844
2018-12-14 20:30:00,6910.67,,,,0.905615450844
2018-12-17 10:00:00,6842.95,,,,0.896741017782
2018-12-17 10:30:00,6879.22,,,,0.9014940551
2018-12-17 11:00:00,6892.69,,,,0.90325924431
2018-12-17 11:30:00,6912.39,,,,0.905840849912
2018-12-17 12:00:00,6922.04,,,,0.907105443519
2018-12-17 12:30:00,6898.58,,,,0.904031105071
2018-12-17 13:00:00,6844.45,,,,0.896937586736
2018-12-17 13:30:00,6832.67,,,,0.895393865214
2018-12-17 14:00:00,6801.84,,,,0.891353717971
2018-12-17 14:30:00,6777.78,,,,0.888200751942
2018-12-17 15:00:00,6778.08,,,,0.888240065733
2018-12-17 15:30:00,6737.37,1,,,0.88290518431
2018-12-17 16:00:00,6755.44,,,,0.885273184981
2018-12-17 16:30:00,6753.73,,,,0.885049096373
2018-12-17 17:00:00,6753.73,,,,0.885049096373
2018-12-17 17:30:00,6753.73,,,,0.885049096373
2018-12-17 18:00:00,6753.73,,,,0.885049096373
2018-12-17 18:30:00,6753.73,,,,0.885049096373
2018-12-17 19:00:00,6753.73,,,,0.885049096373
2018-12-17 19:30:00,6753.73,,,,0.885049096373
2018-12-17 20:00:00,6753.73,,,,0.885049096373
2018-12-17 20:30:00,6753.73,,,,0.885049096373
2018-12-18 10:00:00,6834.42,,,,0.895623195661
2018-12-18 10:30:00,6820.37,,,,0.893781999788
2018-12-18 11:00:00,6813.25,,,,0.892848952484
2018-12-18 11:30:00,6787.83,,,,0.889517763936
2018-12-18 12:00:00,6797.67,,,,0.890807256277
2018-12-18 12:30:00,6832.62,,,,0.895387312915
2018-12-18 13:00:00,6842.47,,,,0.896678115716
2018-12-18 13:30:00,6826.92,,,,0.894640350889
2018-12-18 14:00:00,6799.78,,,,0.891083763273
2018-12-18 14:30:00,6812.46,,,,0.892745426168
2018-12-18 15:00:00,6749.02,,,,0.884431869856
2018-12-18 15:30:00,6756.44,,,,0.88540423095
2018-12-18 16:00:00,6783.46,,,,0.888945093049
2018-12-18 16:30:00,6783.91,,,,0.889004063736
2018-12-18 17:00:00,6783.91,,,,0.889004063736
2018-12-18 17:30:00,6783.91,,,,0.889004063736
2018-12-18 18:00:00,6783.91,,,,0.889004063736
2018-12-18 18:30:00,6783.91,,,,0.889004063736
2018-12-18 19:00:00,6783.91,,,,0.889004063736
2018-12-18 19:30:00,6783.91,,,,0.889004063736
2018-12-18 20:00:00,6783.91,,,,0.889004063736
2018-12-18 20:30:00,6783.91,,,,0.889004063736
2018-12-19 10:00:00,6843.99,,,,0.89687730559
2018-12-19 10:30:00,6851.08,,,,0.897806421515
2018-12-19 11:00:00,6850.16,,,,0.897685859223
2018-12-19 11:30:00,6825.29,,,,0.894426745958
2018-12-19 12:00:00,6848.36,,,,0.897449976477
2018-12-19 12:30:00,6854.65,,,,0.898274255626
2018-12-19 13:00:00,6837.13,,,,0.895978330238
2018-12-19 13:30:00,6822.33,,,,0.894038849888
2018-12-19 14:00:00,6859.85,,,,0.898955694668
2018-12-19 14:30:00,6791.28,,,,0.889969872532
2018-12-19 15:00:00,6674.58,1,,1,0.874676807877
2018-12-19 15:30:00,6624.16,1,,,0.868069470089
2018-12-19 16:00:00,6634.99,1,,1,0.86948869794
2018-12-19 16:30:00,6636.83,,,,0.869729822524
2018-12-19 17:00:00,6636.83,,,,0.869729822524
2018-12-19 17:30:00,6636.83,,,,0.869729822524
2018-12-19 18:00:00,6636.83,,,,0.869729822524
2018-12-19 18:30:00,6636.83,,,,0.869729822524
2018-12-19 19:00:00,6636.83,,,,0.869729822524
2018-12-19 19:30:00,6636.83,,,,0.869729822524
2018-12-19 20:00:00,6636.83,,,,0.869729822524
2018-12-19 20:30:00,6636.83,,,,0.869729822524
2018-12-20 10:00:00,6641.1,,,,0.870289388815
2018-12-20 10:30:00,6626.6,,,,0.868389222255
2018-12-20 11:00:00,6616.7,,,,0.867091867156
2018-12-20 11:30:00,6548.3,,,,0.858128322834
2018-12-20 12:00:00,6516.17,,,,0.853917815831
2018-12-20 12:30:00,6553.48,,,,0.858807140957
2018-12-20 13:00:00,6544.5,,,,0.85763034815
2018-12-20 13:30:00,6526.66,,,,0.855292488052
2018-12-20 14:00:00,6502.6,1,,,0.852139522023
2018-12-20 14:30:00,6510.68,,,,0.853198373457
2018-12-20 15:00:00,6542.47,,,,0.857364324832
2018-12-20 15:30:00,6544.05,,,,0.857571377464
2018-12-20 16:00:00,6529.2,,,,0.855625344815
2018-12-20 16:30:00,6528.41,,,,0.855521818499
2018-12-20 17:00:00,6528.41,,,,0.855521818499
2018-12-20 17:30:00,6528.41,,,,0.855521818499
2018-12-20 18:00:00,6528.41,,,,0.855521818499
2018-12-20 18:30:00,6528.41,,,,0.855521818499
2018-12-20 19:00:00,6528.41,,,,0.855521818499
2018-12-20 19:30:00,6528.41,,,,0.855521818499
2018-12-20 20:00:00,6528.41,,,,0.855521818499
2018-12-20 20:30:00,6528.41,,,,0.855521818499
2018-12-21 10:00:00,6530.22,,,,0.855759011704
2018-12-21 10:30:00,6564.64,,1,1,0.860269613978
2018-12-21 11:00:00,6523.24,,,,0.854844310836
2018-12-21 11:30:00,6497.95,1,,,0.851530158264
2018-12-21 12:00:00,6449.28,1,,1,0.845152150923
2018-12-21 12:30:00,6386.93,1,,,0.836981434717
2018-12-21 13:00:00,6399.12,1,,1,0.838578885087
2018-12-21 13:30:00,6410.79,,,,0.840108191553
2018-12-21 14:00:00,6405.97,,,,0.839476549979
2018-12-21 14:30:00,6393.5,,,,0.837842406738
2018-12-21 15:00:00,6391.06,,,,0.837522654572
2018-12-21 15:30:00,6329.82,1,,,0.829497399393
2018-12-21 16:00:00,6332.62,,,,0.829864328108
2018-12-21 16:30:00,6333.0,,,,0.829914125576
2018-12-21 17:00:00,6333.0,,,,0.829914125576
2018-12-21 17:30:00,6333.0,,,,0.829914125576
2018-12-21 18:00:00,6333.0,,,,0.829914125576
2018-12-21 18:30:00,6333.0,,,,0.829914125576
2018-12-21 19:00:00,6333.0,,,,0.829914125576
2018-12-21 19:30:00,6333.0,,,,0.829914125576
2018-12-21 20:00:00,6333.0,,,,0.829914125576
2018-12-21 20:30:00,6333.0,,,,0.829914125576
2018-12-24 10:00:00,6237.29,1,,1,0.817371715824
2018-12-24 10:30:00,6275.66,,,,0.822399949678
2018-12-24 11:00:00,6320.15,,,,0.828230184867
2018-12-24 11:30:00,6283.13,,,,0.823378863071
2018-12-24 12:00:00,6257.43,,,,0.820010981652
2018-12-24 12:30:00,6249.72,,,,0.819000617227
2018-12-24 13:00:00,6195.12,1,,,0.811845507286
2018-12-24 13:30:00,6192.92,1,,1,0.811557206152
2018-12-24 14:00:00,6192.92,,,,0.811557206152
2018-12-24 14:30:00,6192.92,,,,0.811557206152
2018-12-24 17:30:00,6192.92,,,,0.811557206152
2018-12-24 18:00:00,6192.92,,,,0.811557206152
2018-12-24 18:30:00,6192.92,,,,0.811557206152
2018-12-24 19:00:00,6192.92,,,,0.811557206152
2018-12-24 19:30:00,6192.92,,,,0.811557206152
2018-12-24 20:00:00,6192.92,,,,0.811557206152
2018-12-26 10:00:00,6269.25,,,,0.821559945013
2018-12-26 10:30:00,6251.29,,,,0.819206359399
2018-12-26 11:00:00,6216.12,,,,0.814597472647
