Date,Price,BuySignal,SellSignal,ExitSignal
2019-01-08 15:00:00,6886.45,,,1
2019-01-08 15:30:00,6894.36,,,
2019-01-08 16:00:00,6896.85,,,1
2019-01-08 16:30:00,6897.0,,,
2019-01-08 17:00:00,6897.0,,,
2019-01-08 17:30:00,6897.0,,,
2019-01-08 18:00:00,6897.0,,,
2019-01-08 18:30:00,6897.0,,,
2019-01-08 19:00:00,6897.0,,,
2019-01-08 19:30:00,6897.0,,,
2019-01-08 20:00:00,6897.0,,,
2019-01-08 20:30:00,6897.0,,,
2019-01-09 10:00:00,6943.25,,,1
2019-01-09 10:30:00,6944.83,,,1
2019-01-09 11:00:00,6916.72,,,
2019-01-09 11:30:00,6946.44,,,1
2019-01-09 12:00:00,6953.49,,,1
2019-01-09 12:30:00,6961.54,,,1
2019-01-09 13:00:00,6973.21,,,1
2019-01-09 13:30:00,6973.15,,,1
2019-01-09 14:00:00,6965.31,,,1
2019-01-09 14:30:00,6949.85,,,
2019-01-09 15:00:00,6966.29,,,
2019-01-09 15:30:00,6970.66,,,
2019-01-09 16:00:00,6953.88,,1,
2019-01-09 16:30:00,6957.08,,,
2019-01-09 17:00:00,6957.08,,,
2019-01-09 17:30:00,6957.08,,,
2019-01-09 18:00:00,6957.08,,,
2019-01-09 18:30:00,6957.08,,,
2019-01-09 19:00:00,6957.08,,,
2019-01-09 19:30:00,6957.08,,,
2019-01-09 20:00:00,6957.08,,,
2019-01-09 20:30:00,6957.08,1,,
2019-01-10 10:00:00,6888.07,,1,
2019-01-10 10:30:00,6944.05,,,
2019-01-10 11:00:00,6958.16,,,
2019-01-10 11:30:00,6949.37,,,
2019-01-10 12:00:00,6963.33,,,
2019-01-10 12:30:00,6960.92,1,,
2019-01-10 13:00:00,6971.55,,,
2019-01-10 13:30:00,6943.43,,,
2019-01-10 14:00:00,6940.8,,,
2019-01-10 14:30:00,6966.9,,,
2019-01-10 15:00:00,6966.04,,,
2019-01-10 15:30:00,6978.65,,1,
2019-01-10 16:00:00,6988.52,1,,
2019-01-10 16:30:00,6986.07,,,1
2019-01-10 17:00:00,6986.07,,,
2019-01-10 17:30:00,6986.07,,,
2019-01-10 18:00:00,6986.07,,,
2019-01-10 18:30:00,6986.07,,,
2019-01-10 19:00:00,6986.07,,,
2019-01-10 19:30:00,6986.07,,,
2019-01-10 20:00:00,6986.07,,,
2019-01-10 20:30:00,6986.07,,1,
2019-01-11 10:00:00,6948.12,,,
2019-01-11 10:30:00,6936.52,,,
2019-01-11 11:00:00,6961.18,,,
2019-01-11 11:30:00,6943.63,,,
2019-01-11 12:00:00,6959.04,,,
2019-01-11 12:30:00,6965.47,,,
2019-01-11 13:00:00,6969.98,,,
2019-01-11 13:30:00,6952.4,,,
2019-01-11 14:00:00,6955.11,1,,
2019-01-11 14:30:00,6965.2,,,
2019-01-11 15:00:00,6959.15,,,
2019-01-11 15:30:00,6959.73,,1,
2019-01-11 16:00:00,6969.7,1,,
2019-01-11 16:30:00,6971.48,,,
2019-01-11 17:00:00,6971.48,,,
2019-01-11 17:30:00,6971.48,,,
2019-01-11 18:00:00,6971.48,,,
2019-01-11 18:30:00,6971.48,,,
2019-01-11 19:00:00,6971.48,,,
2019-01-11 19:30:00,6971.48,,,
2019-01-11 20:00:00,6971.48,,,
2019-01-11 20:30:00,6971.48,,,
2019-01-14 10:00:00,6900.15,,1,
2019-01-14 10:30:00,6915.7,,,
