Date,Close,ROI,Lower Bound,Upper Bound,Middle Bound,sellSignal,buySignal,ExitSignal
2018-12-14 17:00:00,0.905615450844,,,,,,,
2018-12-14 17:30:00,0.905615450844,0.0,,,,,,
2018-12-14 18:00:00,0.905615450844,0.0,,,,,,
2018-12-14 18:30:00,0.905615450844,0.0,,,,,,
2018-12-14 19:00:00,0.905615450844,0.0,,,,,,
2018-12-14 19:30:00,0.905615450844,0.0,,,,,,
2018-12-14 20:00:00,0.905615450844,0.0,,,,,,
2018-12-14 20:30:00,0.905615450844,0.0,,,,,,
2018-12-17 10:00:00,0.896741017782,-0.00979933928259,,,,,,
2018-12-17 10:30:00,0.9014940551,0.00530034561118,,,,,,
2018-12-17 11:00:00,0.90325924431,0.0019580708278,,,,,,
2018-12-17 11:30:00,0.905840849912,0.00285810039332,,,,,,
2018-12-17 12:00:00,0.907105443519,0.00139604391535,,,,,,
2018-12-17 12:30:00,0.904031105071,-0.00338917428966,,,,,,
2018-12-17 13:00:00,0.896937586736,-0.0078465423319,,,,,,
2018-12-17 13:30:00,0.895393865214,-0.00172110249911,,,,,,
2018-12-17 14:00:00,0.891353717971,-0.00451214532533,,,,,,
2018-12-17 14:30:00,0.888200751942,-0.00353727814827,,,,,,
2018-12-17 15:00:00,0.888240065733,4.42622805699e-05,,,,,,
2018-12-17 15:30:00,0.88290518431,-0.0060061256285,0.88545607811,0.915186571325,0.900321324717,,1,
2018-12-17 16:00:00,0.885273184981,0.00268205546081,0.88322963363,0.915378789218,0.899304211424,,,
2018-12-17 16:30:00,0.885049096373,-0.000253129329844,0.881295471173,0.915256316228,0.898275893701,,,
2018-12-17 17:00:00,0.885049096373,0.0,0.879658581928,0.914836570027,0.897247575977,,,
2018-12-17 17:30:00,0.885049096373,0.0,0.878288671575,0.914149844932,0.896219258254,,,
2018-12-17 18:00:00,0.885049096373,0.0,0.877170551242,0.913211329818,0.89519094053,,,
2018-12-17 18:30:00,0.885049096373,0.0,0.876300422884,0.912024822729,0.894162622806,,,
2018-12-17 19:00:00,0.885049096373,0.0,0.87568502984,0.910583580326,0.893134305083,,,
2018-12-17 19:30:00,0.885049096373,0.0,0.875343186535,0.908868788184,0.892105987359,,,
2018-12-17 20:00:00,0.885049096373,0.0,0.87462423652,0.908418546058,0.891521391289,,,
2018-12-17 20:30:00,0.885049096373,0.0,0.874250784092,0.907147502613,0.890699143352,,,
2018-12-18 10:00:00,0.895623195661,0.0119474719896,0.874766540133,0.905868141707,0.89031734092,,,
2018-12-18 10:30:00,0.893781999788,-0.0020557706433,0.87585469605,0.903574100778,0.889714398414,,,
2018-12-18 11:00:00,0.892848952484,-0.00104393163421,0.877672537918,0.900330609806,0.889001573862,,,
2018-12-18 11:30:00,0.889517763936,-0.0037309653983,0.879408505792,0.897143307819,0.888275906805,,,
2018-12-18 12:00:00,0.890807256277,0.00144965327653,0.879982555235,0.89595622533,0.887969390282,,,
2018-12-18 12:30:00,0.895387312915,0.0051414675911,0.87998350949,0.895954615845,0.887969062667,,,
2018-12-18 13:00:00,0.896678115716,0.00144161390506,0.879458791399,0.897011773711,0.888235282555,,,
2018-12-18 13:30:00,0.894640350889,-0.00227257116217,0.879325423179,0.897789101825,0.888557262502,,,
2018-12-18 14:00:00,0.891083763273,-0.00397543841147,0.879400824576,0.897998070182,0.888699447379,,,
2018-12-18 14:30:00,0.892745426168,0.00186476621302,0.880145835051,0.898237083893,0.889191459472,,,
