Date,Open,High,Low,NotClose,Close,Volume,ROI,SMA 5,SMA 10,SMA 15,buySignal1,buySignal2,sellSignal1,sellSignal2,closePriceSMA5,closePriceSMA10,closePriceSMA15,ROI_8,state,exit_Signal,EMA 5,EMA 10,EMA 15,buySignal1EMA,buySignal2EMA,closePriceEMA5,closePriceEMA10,closePriceEMA15
2017-01-18,120.0,120.5,119.709999,119.989998,1.0330607077632874,23713000,-8.330090401187373e-05,1.029754651254837,1.0216702750874627,,0,NA,0,NA,1.0032105283568487,1.011148834368162,NA,0.0035917830989579264,NA,0,1.028920772083037,1.0229734461948738,1.0185227496404927,0,0,1.004023570903199,1.0098607266942605,1.0142735723163043
2017-01-19,119.400002,120.089996,119.370003,119.779999,1.0312527535333575,25597300,-0.0017500948553588191,1.0298063152430514,1.0249074676801115,,0,NA,0,NA,1.0014045731404986,1.006191081686241,NA,0.0019794855688172325,NA,0,1.029698099233144,1.0244787748018709,1.0201140001271007,0,0,1.0015098156453541,1.0066121220840292,1.0109191261024444
2017-01-20,120.449997,120.449997,119.730003,120.0,1.0331467698231906,32597900,0.0018366169528698517,1.0310977330329574,1.0278261022402109,,0,NA,0,NA,1.0019872381876023,1.0051766223599332,NA,0.0010641357304404936,NA,0,1.030847656096493,1.0260547738966561,1.021743096339112,0,0,1.0022303137743978,1.0069119077333477,1.0111609988116756
2017-01-23,120.0,120.809998,119.769997,120.08000200000001,1.0338355516599886,22050200,0.0006666834344513095,1.032888510520603,1.0296943712514657,,0,NA,0,NA,1.0009168861205633,1.0040217568670302,NA,0.0010213982649187742,NA,0,1.031843621284325,1.0274694607627164,1.0232546532542217,0,0,1.0019304576144827,1.0061958930560784,1.0103404351713592
2017-01-24,119.550003,120.099998,119.5,119.970001,1.0328885123040878,23211000,-0.0009160444853923977,1.0328368590167822,1.0305381156254072,1.0231884225463501,0,0,0,0,1.0000500110805057,1.0022807469641764,1.0094802575400508,0.00023524409087712084,NA,0,1.0321919182909127,1.0284547428611475,1.0244588856354548,0,0,1.0006748686952796,1.0043110982507657,1.0082283699100372
2017-01-25,120.41999799999999,122.099998,120.279999,121.879997,1.049332804125828,32377600,0.015920684203426294,1.0360912782892904,1.0329229647720637,1.0264772761547387,0,0,0,0,1.012780269570844,1.0158867988353668,1.0222659853286844,0.002747247167259964,NA,0,1.037905546902551,1.0322507540001802,1.0275681254467515,0,0,1.011009920177592,1.0165483532556905,1.0211807647007483
2017-01-26,121.66999799999999,122.440002,121.599998,121.940002,1.0498493905034265,26337600,0.0004922998457375094,1.039810605683304,1.034808460463178,1.0298751803478425,0,0,0,0,1.009654435880201,1.014534989435162,1.0193947873846592,0.003028911611067872,NA,0,1.041886828102843,1.0354505060916794,1.0303532835788358,0,0,1.0076424446358367,1.0139059127665075,1.0189217691012473
2017-01-27,122.139999,122.349998,121.599998,121.949997,1.04993545256333,20562900,8.197562496303767e-05,1.043168342231332,1.0371330376321448,1.0329401822372513,0,0,0,0,1.0064870740972862,1.012344043113711,1.0164532957651706,0.002031102477085614,NA,0,1.0445697029230054,1.0380841327228887,1.0328010547018975,0,0,1.0051368038200894,1.0114165311527836,1.0165902211112459
2017-01-30,120.93,121.629997,120.660004,121.629997,1.0471803965555306,30377500,-0.002624024173174755,1.0458373112104404,1.0393629108655218,1.0350753512377908,0,0,0,0,1.0012842201465693,1.007521420678268,1.0116948445379015,0.0017135120684402538,NA,0,1.0454399341338472,1.039737998874278,1.0345984724336017,0,0,1.0016648134099884,1.0071579548783545,1.0121611663434351
2017-01-31,121.150002,121.389999,120.620003,121.349998,1.044769793888099,49201000,-0.0023019936921667705,1.0482135675272426,1.0405252132720126,1.0364299329260191,0,0,0,0,0.9967146259638029,1.004079267433356,1.0080467195100542,0.00164452471383926,NA,0,1.0452165540519314,1.0406528706949727,1.035869887615414,0,0,0.999572566888555,1.0039560965131216,1.0085917221642313
2017-02-01,127.029999,130.490005,127.010002,128.75,1.1084804016464882,111985000,0.06098052234195128,1.0600430870313746,1.048067182660333,1.0419630055251676,0,0,0,0,1.0456937224606229,1.0576425061156929,1.0638385391502403,0.009037512887474439,NA,0,1.066304503250117,1.0529851490497937,1.0449462018692983,0,0,1.0395533342190886,1.0527027875433694,1.0608014074442627
2017-02-02,127.980003,129.389999,127.779999,128.529999,1.106586394274079,33710400,-0.0017086521057079196,1.071390487785505,1.055600546734405,1.0470024695706204,0,0,0,0,1.03285068039135,1.0483003231642911,1.0569090584169245,0.008740595944954535,NA,0,1.0797318002581044,1.0627308299996636,1.052651225919896,0,0,1.0248715412564076,1.0412668599013255,1.0512374536086726
2017-02-03,128.309998,129.190002,128.16000400000001,129.080002,1.111321662392976,24507300,0.004279167124590755,1.083667729751434,1.0634180359913836,1.0526446016719082,0,0,0,0,1.025518830064161,1.045046844025862,1.0557425180615294,0.009389997396202429,NA,0,1.0902617543030617,1.0715655267984476,1.0599850304790308,0,0,1.0193163779310745,1.037100984121157,1.048431468782861
2017-02-06,129.130005,130.5,128.899994,130.28999299999998,1.1217391844821267,26845900,0.009373993544514292,1.0985794873367536,1.0722083992735976,1.059101769689266,0,0,0,0,1.0210814942499231,1.0461951102435734,1.059142016929344,0.008571661063838429,NA,0,1.1007542310294167,1.080688010013662,1.0677042997294177,0,0,1.0190641587932712,1.0379861477948162,1.0506084734943961
2017-02-07,130.53999299999998,132.08999599999999,130.449997,131.529999,1.132415026512349,38183800,0.00951722305675795,1.1161085338616035,1.0821610506944235,1.0657196534685434,0,0,0,0,1.0146101316816627,1.0464385368385578,1.0625824745060632,0.009699776465215984,NA,0,1.1113078295237275,1.0900929221043323,1.0757931405772843,0,0,1.0189931146239357,1.038824308964705,1.0526326891289535
2017-02-08,131.350006,132.220001,131.220001,132.03999299999998,1.1368058412908781,23004100,0.0038773900696569275,1.1217736217904815,1.0909083544109284,1.0726359957037161,0,0,0,0,1.0134004037966267,1.042072724710898,1.0598244379679451,0.01017420327080272,NA,0,1.1198071667794445,1.0985861801382497,1.0834197281664835,0,0,1.0151800015357302,1.0347898615908482,1.0492755593575376
2017-02-09,131.649994,132.449997,131.119995,132.419998,1.1450204653545277,28349900,0.007226057225675042,1.1294604360065712,1.1004254618960385,1.0802205098251274,0,0,0,0,1.0137765156280925,1.0405252377400027,1.0599877107868378,0.011405463445658945,NA,0,1.1282115996378057,1.1070287774503003,1.091119820314989,0,0,1.0148986818803478,1.0343186091257082,1.0493993822089847
2017-02-10,132.46000700000002,132.940002,132.050003,132.119995,1.14242644910839,20065500,-0.00226547587979975,1.135681393349654,1.1096745615505443,1.087505821777474,0,0,0,0,1.005939214816967,1.0295148584032434,1.0505014559288988,0.011410028172204822,NA,0,1.1329498827946671,1.1134647177517711,1.097533148914164,0,0,1.008364506195408,1.0260104616651853,1.0409038216646493
2017-02-13,133.080002,133.820007,132.75,133.28999299999998,1.1525431864829472,23035400,0.008855482453555608,1.141842193749818,1.1202108405432862,1.0954196640990048,0,0,0,0,1.0093716914576323,1.0288627325941428,1.0521476145226287,0.004894398186155363,NA,0,1.1394809840240938,1.1205698938847122,1.1044094036102619,0,0,1.011463291307174,1.0285330640888382,1.0435832787328125
2017-02-14,133.470001,135.08999599999999,133.25,135.020004,1.1675023437442802,33226200,0.012979259637967866,1.1488596571962044,1.1324840955289042,1.1043939195283512,0,0,0,0,1.0162271226353037,1.0309216247306514,1.0571430384575826,0.006730387154114836,NA,0,1.148821437264156,1.1291030665864517,1.112296021127014,0,0,1.0162609313111457,1.0340086554488943,1.0496327610354386
2017-02-15,135.520004,136.270004,134.619995,135.509995,1.171739127856484,35623100,0.0036289298560343575,1.1558463145093256,1.1388099681499038,1.1125543411103949,0,0,0,0,1.0137499364298315,1.0289154122527364,1.0531972098432685,0.006649107495545287,NA,0,1.1564606674615987,1.1368550777264574,1.1197264094681978,0,0,1.0132113964830478,1.0306846939539465,1.0464512741223895
2017-02-16,135.669998,135.899994,134.83999599999999,135.350006,1.170355990792831,22584600,-0.0011804138231547023,1.1609134195969861,1.145186927801779,1.1205881144630219,0,0,0,0,1.0081337428239245,1.0219781263477785,1.0444122828784932,0.005329806574586662,NA,0,1.1610924419053428,1.1429461528294342,1.126055107133777,0,0,1.0079783043564445,1.0239817404306772,1.0393416657660883
2017-02-17,135.100006,135.830002,135.100006,135.720001,1.1735552415294568,22198200,0.002733570607400093,1.1671391780811995,1.1514102857154271,1.1288294337274303,0,0,0,0,1.0054972565129767,1.019232897333612,1.0396214046743453,0.00448185001841693,NA,0,1.1652467084467142,1.1485114416839837,1.131992623933237,0,0,1.0071302780969174,1.0218054421893725,1.0367163325250353
2017-02-21,136.229996,136.75,135.979996,136.699997,1.182029086194011,24507200,0.007220661085804991,1.1730363580234122,1.1574392758866154,1.1378193463699957,0,0,0,0,1.0076661973084549,1.0212450111376767,1.0388547970862496,0.004899758895435438,NA,0,1.1708408343624799,1.154605558867625,1.1382471817158337,0,0,1.0095557410564888,1.0237514249916497,1.0384643205636397
2017-02-22,136.429993,137.119995,136.110001,137.110001,1.1855743597376445,20836900,0.0029993115948176996,1.1766507612220853,1.1627552092091449,1.147206317426632,0,0,0,0,1.0075838972868134,1.0196250684131702,1.0334447620521112,0.00437141569157827,NA,0,1.1757520094875349,1.1602362499349013,1.1441630789685602,0,0,1.0083541003297036,1.021838750344307,1.0361935125597792
2017-02-23,137.380005,137.479996,136.300003,136.529999,1.1805591290894069,20788200,-0.0042302118016008805,1.1784147614686697,1.1671305379889978,1.1520115659228265,0,0,0,0,1.0018197053285929,1.0115056462523437,1.024780622010259,0.004125823701353129,NA,0,1.177354382688159,1.1639313188720841,1.148712585233666,0,0,1.0027219896136377,1.014285903255388,1.0277236832477663
2017-02-24,135.91000400000001,136.66000400000001,135.279999,136.66000400000001,1.1816831971483648,21776600,0.0009521488854395965,1.1806802027397765,1.1707968111683815,1.1570180194477788,0,0,0,0,1.0008495055699764,1.0092982709520018,1.0213178855350569,0.0031379070053386277,NA,0,1.178797320841561,1.167158933104135,1.1528339117230033,0,0,1.002448153092801,1.0124441184763087,1.0250246675882773
2017-02-27,137.139999,137.440002,136.279999,136.929993,1.1840178679496602,20257400,0.001975716339988054,1.1827727280238172,1.1749559530525084,1.1618644331515577,0,0,0,0,1.0010527296549383,1.0077125571163832,1.0190671425736058,0.0017624640930911512,NA,0,1.1805375032109275,1.1702241939851394,1.1567319062513353,0,0,1.0029481187419007,1.0117872062767281,1.0235888381316909
2017-02-28,137.080002,137.440002,136.699997,136.990005,1.1845368352794912,23482900,0.000438310386928098,1.1832742778409133,1.1781553179321629,1.1660509432047155,0,0,0,0,1.001067003198009,1.0054165331601004,1.0158534171963105,0.0013636366594528687,NA,0,1.1818706139004487,1.1728264924022942,1.1602075223798547,0,0,1.0022559333887178,1.0099847189273587,1.0209697941362519
2017-03-01,137.889999,140.149994,137.600006,139.78999299999998,1.2087478824573283,36414600,0.020439252251809092,1.1879089823848499,1.1822798718034677,1.171139800267714,0,0,0,0,1.0175425056814051,1.0223872631896251,1.0321123764908489,0.004066094918823343,NA,0,1.1908297034194086,1.1793576542304822,1.166275067389539,0,0,1.0150468022308048,1.024920538838596,1.0364174938274688
2017-03-02,140.0,140.279999,138.759995,138.96000700000002,1.2015710503745554,26211000,-0.005937410263075593,1.1921113666418797,1.185263064055275,1.1754574808732923,0,0,0,0,1.0079352349095732,1.0137589593515923,1.0222156649016878,0.0029822223100138823,NA,0,1.1944101524044575,1.1833964535294046,1.1706870652626662,0,0,1.005995342517545,1.0153579950243607,1.0263810765731487
2017-03-03,138.779999,139.830002,138.58999599999999,139.779999,1.2086614815353096,21108100,0.005900967036900573,1.1975070235192686,1.1890936131295227,1.1797002152853444,0,0,0,0,1.0093147328549772,1.0164561210233793,1.0245496829403902,0.00281726055390083,NA,0,1.1991605954480749,1.1879900949850237,1.1754338672967468,0,0,1.007922947204319,1.0174003021048306,1.0282683825632652
2017-03-06,139.369995,139.770004,138.600006,139.33999599999999,1.20485685362941,21750000,-0.003147802725595894,1.2016748206552186,1.192223774339518,1.1838622422534124,0,0,0,0,1.0026479983765129,1.0105962316486186,1.017733998624735,0.0020488712638491308,NA,0,1.2010593481751866,1.1910567783749122,1.1791117405883298,0,0,1.0031617966755706,1.0115864125917882,1.021834328465116
2017-03-07,139.059998,139.979996,138.78999299999998,139.520004,1.2064133454173942,17446300,0.0012918478932129052,1.206050122682799,1.1946622002618565,1.1874535861823756,0,0,0,0,1.0003011671967557,1.0098363747952868,1.0159667371050465,0.002739128725700854,NA,0,1.202844013922589,1.1938488814735453,1.1825244411919629,0,0,1.0029674101159345,1.0105243336395648,1.0202016156227196
2017-03-08,138.949997,139.800003,138.820007,139.0,1.2019169394202016,18707200,-0.0037270857573586946,1.2046839340753739,1.196296458230112,1.1897478925607703,0,0,0,0,0.9977031364186856,1.0046982344145738,1.010228256705073,0.0021542243953510676,NA,0,1.20253498908846,1.19531580110021,1.1849485034704927,0,0,0.9994860443364505,1.0055225056959136,1.0143199775348983
2017-03-09,138.740005,138.78999299999998,137.050003,138.679993,1.1991498448898792,22155900,-0.002302234405363479,1.2041996929784387,1.1981555298101594,1.1915752736963299,0,0,0,0,0.9958064695432123,1.0008298714607422,1.0063567710414572,0.001619480552182126,NA,0,1.2014066076889331,1.1960128999710589,1.186723671147916,0,0,0.9981215661836628,1.0026228353547828,1.0104709917262737
2017-03-10,139.25,139.360001,138.639999,139.139999,1.2031275510799637,19612800,0.0033171052033533766,1.2030929068873695,1.2002999652033193,1.1937600443821386,0,0,0,0,1.000028795941191,1.0023557326990054,1.0078470600033138,0.0019793299042352858,NA,0,1.2019802554859433,1.1973064728999505,1.188774156139422,0,0,1.000954504525997,1.0048618113338301,1.0120741142179224
2017-03-13,138.850006,139.429993,138.820007,139.199997,1.2036462419696476,17421700,0.0004311187863816901,1.202850784555417,1.202262802605318,1.1957661110781512,0,0,0,0,1.0006613101345938,1.0011506963047778,1.0065900269446433,-0.0005216867789431395,NA,0,1.2025355843138448,1.1984591581853499,1.1906331668682002,0,0,1.0009235964991727,1.0043281272865,1.0109295419139688
2017-03-14,139.300003,139.649994,138.83999599999999,138.990005,1.2018305384981829,15309100,-0.0015085025883465608,1.2019342231715746,1.2039921729271872,1.1970862078984295,0,0,1,0,0.9999137351517305,0.9982046108956433,1.0039632321953509,3.1926680397989515e-05,short,0,1.2023005690419575,1.1990721364240466,1.192032838321948,0,0,0.9996090573722766,1.0023004471460428,1.0082193206942414
2017-03-15,139.41000400000001,140.75,139.029999,140.46000700000002,1.2145414347976633,25691800,0.010576280009795713,1.204459122247067,1.2045715281612206,1.199017346235764,0,0,0,0,1.0083708216944602,1.0082767244645585,1.0129473427641693,0.0006163408020098821,short,0,1.2063808576271928,1.2018847361283407,1.1948464128814125,0,0,1.0067645114881227,1.0105307092176692,1.0164833084017515
2017-03-16,140.720001,141.020004,140.259995,140.690002,1.216530082791951,19232000,0.0016373652946792827,1.2079351698274814,1.2060674314029602,1.2014154098159338,1,0,0,0,1.0071153760393425,1.0086750136157976,1.012580721749135,0.0012144868045442792,exit,0,1.2097639326821124,1.2045475264308152,1.1975568716202298,0,0,1.005592950762582,1.009947765528722,1.0158432652522393
2017-03-17,141.0,141.0,139.889999,139.990005,1.2104774525294972,43885000,-0.004975323132628939,1.209405150117388,1.2062490285023793,1.2033350268413423,0,0,0,0,1.000886636221125,1.0035054320685073,1.005935525459525,0.0004310904263140486,exit,0,1.2100017726312409,1.2056256948123936,1.1991719442338884,0,0,1.000393123306937,1.0040242653569678,1.009427762507262
2017-03-20,140.399994,141.5,140.229996,141.46000700000002,1.223188482590339,21542000,0.0105008400067923,1.2133135982415262,1.208082191398472,1.205946401150721,0,0,0,0,1.008138773325482,1.0125043571533654,1.0142975520497142,0.002209581146832923,exit,0,1.214397342617607,1.208818928953838,1.2021740115284447,0,0,1.0072390968459985,1.0118872672261485,1.017480390409685
2017-03-21,142.110001,142.800003,139.729996,139.83999599999999,1.2091804488651405,39529900,-0.011452064767266013,1.2147835803149176,1.2083589017432468,1.2075893087230976,0,0,0,0,0.9953875475923666,1.0006798866799496,1.001317616950191,0.0010658523515951063,exit,0,1.2126583780334514,1.208884659846802,1.2030498161955316,0,0,0.9971319794335227,1.0002446792718638,1.0050959092359086
2017-03-22,139.850006,141.600006,139.759995,141.419998,1.2228424597833314,25860200,0.011298570805551078,1.2164437853120513,1.2104514537795599,1.2085289472114977,0,0,0,0,1.0052601481042862,1.0102366815001802,1.0118437482237062,0.002063535551869819,exit,0,1.2160530719500782,1.2114224416534436,1.2055238966440067,0,0,1.0055831344781405,1.0094269494581105,1.0143660056739952
2017-03-23,141.259995,141.580002,140.610001,140.919998,1.2185188645476006,20346300,-0.0035356927633154456,1.216841541663181,1.212388355745332,1.209658801489701,0,0,0,0,1.001378423424078,1.0050565553299955,1.0073244315231604,0.001567684108157677,exit,0,1.216875002815919,1.2127127003614722,1.207148267631956,0,0,1.0013508879119692,1.004787749138273,1.0094193871792982
2017-03-24,141.5,141.740005,140.350006,140.639999,1.2160979265856475,22395600,-0.0019867874288937992,1.2179656364744111,1.2136853932959002,1.2101545644930567,0,0,0,0,0.9984665331821923,1.0019877748410533,1.0049112421396191,0.0015078985030892722,exit,0,1.2166159774058285,1.2133281960385949,1.2082669750011674,0,0,0.9995741870649393,1.002282754621623,1.0064811434447032
2017-03-27,139.389999,141.220001,138.619995,140.880005,1.2181732519421014,23575100,0.0017065446055652966,1.2169625903447636,1.2151380942931458,1.2110423243805697,0,0,0,0,1.000994822360969,1.0024977882458053,1.0058882562714553,0.0003991815775604701,exit,0,1.2171350689179194,1.2142091152937777,1.209505259618784,0,0,1.0008529727313706,1.003264789070015,1.0071665602562565
2017-03-28,140.91000400000001,144.03999299999998,140.619995,143.800003,1.2434219573394532,33374800,0.02072669495664803,1.223810892039626,1.219297236177273,1.2135095651753736,0,0,0,0,1.0160245879713843,1.0197857589161898,1.0246494902244605,0.0027853477853065634,exit,0,1.2258973650584308,1.219520541120264,1.2137448468338679,0,0,1.0142953176836196,1.019599027169508,1.0244508642677248
2017-03-29,143.679993,144.490005,143.190002,144.119995,1.2461890607871995,29190000,0.002225393746196236,1.2284802122403997,1.2224619987762264,1.2164610399331732,0,0,0,0,1.0144152493221716,1.0194092430151003,1.0244381199875168,0.0036854373951597102,exit,0,1.2326612636346872,1.2243693628778887,1.2178003735780343,0,0,1.0109744643979672,1.0178211727366515,1.023311445640106
2017-03-30,144.190002,144.5,143.5,143.929993,1.2445461680771963,21207300,-0.00131833343888077,1.233685672946319,1.225263607304751,1.2194874614789943,0,0,0,0,1.0088032919316798,1.0157374793942193,1.0205485561678598,0.0022080407144505765,exit,0,1.236622898448857,1.2280378729141264,1.2211435978904295,0,0,1.0064071833363897,1.0134428225115695,1.0191644702778573
2017-03-31,143.720001,144.270004,143.009995,143.66000400000001,1.2422114883584765,19661700,-0.0018759285742905307,1.2389083853008847,1.2284370108876488,1.2220930572975621,0,0,0,0,1.0026661398831276,1.0112130108005086,1.0164622742439946,0.0034050577385725117,exit,0,1.2384857617520635,1.230614893904008,1.2237770841989353,0,0,1.0030082918362682,1.0094234146782342,1.0150635310936615
2017-04-03,143.71000700000002,144.119995,143.050003,143.699997,1.242557377404123,19985700,0.00027844618157857326,1.243785210393289,1.230373900369027,1.2246871329931937,0,0,0,0,0.9990128255434251,1.009902255754484,1.0145916813604905,0.0020275421605759486,exit,0,1.2398429669694169,1.2327862545403925,1.2261246208495837,0,0,1.002189317927367,1.0079260478673762,1.0134021911599433
2017-04-04,143.25,144.889999,143.169998,144.770004,1.2518095348433498,19891400,0.007446060526038467,1.2454627258940683,1.234636808966848,1.2280190660828716,0,0,0,0,1.0050959445171075,1.013909131618125,1.0193730451078133,0.0034002613217451877,exit,0,1.2438318229273946,1.2362450327772936,1.2293352350988045,0,0,1.0064138187887648,1.0125901432591318,1.0182816689076182
2017-04-05,144.220001,145.46000700000002,143.809998,144.020004,1.2453243470905078,27717900,-0.005180650548131216,1.2452897831547298,1.2368849976975658,1.230071260235728,0,0,0,0,1.0000277557370545,1.006823067147432,1.012400165216328,0.0030010284318405106,exit,0,1.2443293309817656,1.237895817197878,1.2313338740977673,0,0,1.0007996404842094,1.0060009330263715,1.0113620467097046
2017-04-06,144.28999299999998,144.520004,143.449997,143.66000400000001,1.2422114883584765,21149000,-0.0024996369333851742,1.244822847210986,1.2392542600786531,1.231783353940163,0,0,0,0,0.9979022245146286,1.0023862966423336,1.008465883537845,0.0024752557394717017,exit,0,1.2436233834406694,1.238680484681623,1.2326935758803559,0,0,0.998864692397238,1.0028506170239382,1.0077212315082629
2017-04-07,143.729996,144.179993,143.270004,143.33999599999999,1.2394445275895158,16672200,-0.0022274474152682577,1.2442694550571938,1.2415889201790402,1.2337144922774976,0,0,0,0,0.9961222808708615,0.9982728642671721,1.004644539192727,-0.00039401205701783404,exit,0,1.242230431490285,1.238819401573967,1.2335374448440009,0,0,0.9977573372619547,1.000504614324537,1.0047887340349542
2017-04-10,143.600006,143.880005,142.899994,143.169998,1.2379744367235506,18933400,-0.0011860884720870102,1.2433528669210792,1.2435690386571852,1.2347002225530452,0,0,1,0,0.9956742527880703,0.9955011730272123,1.0026518292543392,-0.0008204473343032398,short,0,1.2408117665680403,1.238665771601164,1.2340920688289447,0,0,0.9977133277416143,0.9994418713316671,1.0031459305125345
2017-04-11,142.940002,143.350006,140.059998,141.630005,1.2246584396949431,30379400,-0.01075627786293376,1.237922647891398,1.241692686892734,1.2357320886083654,0,0,0,0,0.9892851074184252,0.9862814306811952,0.9910387947229784,-0.0020001903873098636,short,0,1.235427324277008,1.236118983981851,1.2329128651871946,0,0,0.9912832714879712,0.9907286074921441,0.9933049400932334
2017-04-12,141.600006,142.149994,141.009995,141.800003,1.2261282630381856,20350000,0.001200190433185977,1.2340834310809334,1.2396866071178327,1.2359511421586888,0,0,0,0,0.9935537842560774,0.9890630873949916,0.9920523726339645,-0.0016156755113753002,short,0,1.2323276371974006,1.234302489264821,1.2320647899185684,0,0,0.9949693782951149,0.9933774530168014,0.9951816439127562
2017-04-13,141.91000400000001,142.380005,141.050003,141.050003,1.2196430663679196,17822900,-0.005289166611490148,1.2295697466828222,1.2371962969469048,1.2360260889467098,0,0,0,0,0.991926704164865,0.9858120893003784,0.9867454071355799,-0.0023116271105088904,short,0,1.228099446920907,1.2316371396472023,1.230512074474737,0,0,0.9931142542452981,0.9902616826878748,0.9911670853685389
2017-04-17,141.479996,141.880005,140.869995,141.830002,1.2263877422443892,16582100,0.005530040765578281,1.2269583896137968,1.2356139223354963,1.2367120766572925,0,0,0,1,0.9995349089470041,0.9925331206420301,0.9916517881503923,-0.0025511295805664136,short,0,1.227528878695401,1.2306827037557817,1.2299965329459437,0,0,0.9990703791407134,0.9965100984207503,0.9970660155497258
2017-04-18,141.41000400000001,142.03999299999998,141.110001,141.199997,1.220940078949701,14697500,-0.0044420399087801155,1.2235515180590268,1.233452192490054,1.2368965317911327,0,0,0,0,0.9978656892899217,0.9898560206738991,0.9870996058026572,-0.002458803250647526,short,0,1.225332612113501,1.2289113174274033,1.2288644761964134,0,0,0.9964152319783411,0.9935135771274453,0.9935514473725857
2017-04-19,141.880005,142.0,140.449997,140.679993,1.2164436818699322,17328400,-0.003682733622469514,1.2219085664940246,1.2299156071927122,1.2350979800931647,0,0,0,0,0.9955275830173017,0.9890464636402739,0.9848965033350428,-0.0026066903367830685,short,0,1.2223696353656448,1.2266444745987721,1.2273118769056033,0,0,0.9951520773060271,0.9916839859143567,0.9911447161555441
2017-04-20,141.220001,142.919998,141.16000400000001,142.440002,1.2316623272548928,23319600,0.012510768572176145,1.223015379337366,1.2285494052091508,1.234129531191011,0,0,0,0,1.0070701873938919,1.0025338191793858,0.9980008549558512,-0.0007644133383525181,short,0,1.2254671993287274,1.2275568114453395,1.2278556831992646,0,0,1.0050553192525749,1.0033444609416646,1.0031002373550202
2017-04-21,142.440002,142.679993,141.850006,142.270004,1.2301923701502888,17320900,-0.0011934741138670546,1.2251252400938397,1.227347493388332,1.233172611329217,0,0,0,0,1.0041360098466838,1.002317906523851,0.9975832732972266,-0.0007653365435750237,short,0,1.227042256269248,1.2280360039371483,1.2281477690681428,0,0,1.002567241563969,1.0017559470619974,1.001664784265901
